hour,month,hour_of_day,T_outdoor_C,kWh_m2_RB,kWh_m2_NA,PMV_NA
8078,12,14,9.16,0.24351,0.19611,-0.214
8079,12,15,9.68,0.2531,0.19842,0.152
8080,12,16,10.21,0.23769,0.19686,0.135
8081,12,17,10.9,0.25197,0.1947,0.497
8082,12,18,10.71,0.23554,0.19487,0.052
8083,12,19,9.09,0.24904,0.19844,0.457
8084,12,20,9.11,0.23931,0.20111,0.345
8085,12,21,11.95,0.24392,0.19494,0.161
8086,12,22,10.05,0.25206,0.19967,-0.187
8087,12,23,11.7,0.25432,0.19965,-0.3
8088,12,0,10.03,0.25464,0.19747,0.047
8089,12,1,12.9,0.2529,0.20196,0.194
8090,12,2,12.52,0.24448,0.20124,0.001
8091,12,3,13.59,0.2407,0.19803,-0.614
8092,12,4,13.22,0.23861,0.1997,0.025
8093,12,5,14.31,0.23953,0.19733,0.587
8094,12,6,14.29,0.23859,0.20152,-0.477
8095,12,7,13.11,0.23304,0.20045,0.369
8096,12,8,15.61,0.23993,0.19525,-0.4
8097,12,9,12.87,0.23866,0.19521,0.773
8098,12,10,14.62,0.23985,0.19995,0.231
8099,12,11,11.99,0.25115,0.19935,-0.416
8100,12,12,11.4,0.23393,0.20076,-0.146
8101,12,13,11.16,0.25226,0.19608,-0.619
8102,12,14,10.12,0.24428,0.19553,0.037
8103,12,15,10.02,0.25156,0.20002,-0.489
8104,12,16,9.3,0.23977,0.19812,-0.086
8105,12,17,8.67,0.24989,0.19678,0.515
8106,12,18,8.65,0.23944,0.19472,0.264
8107,12,19,11.92,0.25223,0.20054,-0.502
8108,12,20,13.62,0.25262,0.19623,-0.431
8109,12,21,10.39,0.25701,0.20125,-0.185
8110,12,22,11.96,0.2337,0.19661,-0.107
8111,12,23,10.59,0.23776,0.20095,0.29
8112,12,0,11.64,0.24052,0.20109,-0.366
8113,12,1,11.75,0.2364,0.20026,-0.514
8114,12,2,10.99,0.23725,0.19518,-0.481
8115,12,3,13.17,0.25625,0.1948,-0.153
8116,12,4,12.26,0.2495,0.19969,-0.35
8117,12,5,14.51,0.23947,0.19956,0.196
8118,12,6,14.03,0.24792,0.1954,-0.448
8119,12,7,14.88,0.24593,0.20005,-0.078
8120,12,8,12.96,0.24633,0.2011,-0.435
8121,12,9,14.09,0.23301,0.19438,-1.063
8122,12,10,13.24,0.24481,0.19565,-0.205
8123,12,11,13.61,0.23507,0.19919,0.906
8124,12,12,11.23,0.24975,0.1957,0.385
8125,12,13,11.78,0.24373,0.19606,0.073
8126,12,14,9.54,0.23292,0.19927,-0.235
8127,12,15,11.5,0.23469,0.19935,0.492
8128,12,16,11.86,0.24926,0.19592,-0.233
8129,12,17,10.53,0.25634,0.2002,-0.217
8130,12,18,10.1,0.25567,0.19959,0.177
8131,12,19,9.56,0.23357,0.19822,0.21
8132,12,20,10.02,0.25693,0.1994,-0.039
8133,12,21,9.14,0.2374,0.1982,-0.255
8134,12,22,10.38,0.24239,0.19545,0.954
8135,12,23,10.65,0.2541,0.19449,-0.047
8136,12,0,11.19,0.25189,0.1966,-0.097
8137,12,1,12.6,0.25536,0.20132,-0.401
8138,12,2,13.84,0.23364,0.19517,-0.383
8139,12,3,11.85,0.25246,0.2015,-0.001
8140,12,4,15.64,0.25535,0.20119,-0.731
8141,12,5,12.6,0.2521,0.19573,0.301
8142,12,6,13.16,0.24289,0.19915,0.057
8143,12,7,14.96,0.24744,0.19611,0.272
8144,12,8,13.8,0.23682,0.20067,0.036
8145,12,9,13.48,0.2398,0.19893,0.097
8146,12,10,14.29,0.24625,0.20149,-0.462
8147,12,11,11.24,0.25067,0.1965,0.211
8148,12,12,11.29,0.23319,0.2018,-0.598
8149,12,13,13.02,0.23921,0.20004,0.073
8150,12,14,9.11,0.25669,0.19803,0.67
8151,12,15,11.24,0.2515,0.19837,-0.134
8152,12,16,10.24,0.24678,0.19715,0.377
8153,12,17,8.55,0.24234,0.20178,0.404
8154,12,18,9.9,0.24266,0.19487,-0.101
8155,12,19,12.28,0.25131,0.20185,0.521
8156,12,20,9.4,0.23506,0.20028,0.107
8157,12,21,9.58,0.2391,0.20006,0.178
8158,12,22,12.96,0.23804,0.1991,0.609
8159,12,23,11.88,0.25095,0.19869,0.113
8160,12,0,11.82,0.23846,0.20111,0.819
8161,12,1,14.92,0.25717,0.20193,0.332
8162,12,2,12.55,0.24261,0.20155,0.034
8163,12,3,13.55,0.24553,0.19614,-0.327
8164,12,4,13.87,0.23854,0.19716,0.211
8165,12,5,12.97,0.25446,0.19543,0.422
8166,12,6,13.33,0.23545,0.1965,-0.177
8167,12,7,13.24,0.24807,0.20003,-0.348
8168,12,8,14.98,0.24558,0.19713,0.58
8169,12,9,12.83,0.23853,0.19658,0.447
8170,12,10,11.57,0.24779,0.20113,-0.121
8171,12,11,11.31,0.25243,0.20005,0.861
8172,12,12,13.29,0.25079,0.19607,-0.656
8173,12,13,10.67,0.25711,0.1948,-0.11
8174,12,14,10.92,0.25411,0.19694,-0.511
8175,12,15,11.32,0.24855,0.20082,0.445
8176,12,16,10.59,0.23787,0.19665,0.101
8177,12,17,9.38,0.25078,0.1952,-0.13
8178,12,18,10.2,0.25313,0.19884,0.124
8179,12,19,10.06,0.25712,0.19494,0.403
8180,12,20,10.78,0.24713,0.19987,0.452
8181,12,21,10.69,0.23719,0.19568,0.039
8182,12,22,11.9,0.24456,0.20013,-0.385
8183,12,23,14.34,0.23562,0.20027,-0.277
8184,12,0,11.21,0.24095,0.19586,0.426
8185,12,1,13.1,0.24783,0.19601,0.298
8186,12,2,13.13,0.24167,0.19765,-0.367
8187,12,3,15.13,0.24878,0.19619,0.406
8188,12,4,13.16,0.25531,0.19584,0.366
8189,12,5,13.44,0.2539,0.19505,-0.145
8190,12,6,13.71,0.24847,0.19975,-0.263
8191,12,7,14.04,0.24254,0.19696,0.41
8192,12,8,14.21,0.25509,0.20176,0.294
8193,12,9,13.69,0.24838,0.19542,-0.753
8194,12,10,15.43,0.2465,0.2001,0.487
8195,12,11,12.85,0.2444,0.20123,-0.413
8196,12,12,12.69,0.24155,0.20178,0.012
8197,12,13,11.71,0.24156,0.1971,0.4
8198,12,14,11.43,0.24274,0.19916,0.576
8199,12,15,10.18,0.2526,0.1969,-0.592
8200,12,16,10.26,0.25733,0.19689,-0.15
8201,12,17,10.61,0.24518,0.20018,-0.318
8202,12,18,9.6,0.24963,0.19893,0.235
8203,12,19,9.86,0.23417,0.19867,0.434
8204,12,20,9.49,0.25167,0.19668,-0.439
8205,12,21,11.29,0.23403,0.19547,-0.496
8206,12,22,9.25,0.2414,0.19498,-0.445
8207,12,23,12.66,0.24304,0.19876,-0.219
8208,12,0,11.65,0.24148,0.20107,0.314
8209,12,1,13.52,0.24961,0.19496,0.325
8210,12,2,13.7,0.24293,0.19954,-0.244
8211,12,3,13.56,0.236,0.19837,-0.5
8212,12,4,13.44,0.24927,0.20107,-0.635
8213,12,5,15.02,0.24546,0.20095,-0.139
8214,12,6,14.11,0.24056,0.2018,0.846
8215,12,7,13.45,0.23698,0.2003,0.491
8216,12,8,12.42,0.24867,0.19882,-0.413
8217,12,9,13.51,0.24614,0.20147,0.058
8218,12,10,14.1,0.25351,0.2014,0.117
8219,12,11,12.65,0.24438,0.19801,-0.28
8220,12,12,13.23,0.2407,0.19779,-0.059
8221,12,13,10.84,0.24908,0.19505,-0.309
8222,12,14,11.12,0.23397,0.19513,-0.545
8223,12,15,9.29,0.25585,0.19433,-0.52
8224,12,16,12.08,0.25221,0.20166,0.597
8225,12,17,9.22,0.24935,0.20178,-0.791
8226,12,18,10.32,0.2539,0.1948,0.297
8227,12,19,10.52,0.2546,0.19913,-0.447
8228,12,20,9.54,0.24919,0.19772,0.12
8229,12,21,9.26,0.24715,0.19748,0.462
8230,12,22,9.86,0.2426,0.19709,0.076
8231,12,23,12.38,0.25517,0.19913,0.411
8232,12,0,13.04,0.24508,0.19565,-0.274
8233,12,1,11.94,0.23726,0.20013,0.155
8234,12,2,13.7,0.24008,0.20099,0.262
8235,12,3,14.19,0.25027,0.19871,0.208
8236,12,4,14.06,0.24982,0.1966,-0.243
8237,12,5,14.29,0.24661,0.19703,0.668
8238,12,6,13.74,0.25174,0.19627,-0.141
8239,12,7,14.55,0.25562,0.19887,-0.457
8240,12,8,13.91,0.24181,0.19794,0.443
8241,12,9,13.6,0.25363,0.19885,0.072
8242,12,10,11.05,0.23298,0.20018,-0.095
8243,12,11,11.59,0.25357,0.19453,-0.483
8244,12,12,11.93,0.2354,0.19946,0.281
8245,12,13,11.34,0.24984,0.20188,0.372
8246,12,14,11.68,0.24013,0.1975,-0.221
8247,12,15,10.16,0.23302,0.19652,-0.694
8248,12,16,12.34,0.24852,0.19875,-0.342
8249,12,17,10.28,0.2425,0.19584,-0.04
8250,12,18,11.6,0.23319,0.19631,0.141
8251,12,19,10.1,0.24291,0.2015,0.525
8252,12,20,10.48,0.24128,0.19468,-0.307
8253,12,21,11.14,0.23359,0.19881,-0.499
8254,12,22,10.1,0.24429,0.19723,-0.154
8255,12,23,10.38,0.25522,0.20041,-0.112
8256,12,0,9.72,0.24388,0.20127,0.076
8257,12,1,13.02,0.23334,0.20141,-0.205
8258,12,2,11.45,0.23296,0.19855,0.001
8259,12,3,14.09,0.23979,0.19482,-0.53
8260,12,4,16.58,0.24399,0.19775,0.089
8261,12,5,14.66,0.23614,0.19568,0.994
8262,12,6,14.43,0.24585,0.19753,-0.319
8263,12,7,13.32,0.24682,0.19471,0.42
8264,12,8,14.59,0.25256,0.20113,0.428
8265,12,9,14.03,0.24137,0.19684,0.186
8266,12,10,10.89,0.25412,0.19668,0.307
8267,12,11,12.92,0.23394,0.19712,-0.401
8268,12,12,11.39,0.25572,0.20169,0.366
8269,12,13,13.99,0.25339,0.19803,0.446
8270,12,14,12.71,0.24902,0.20007,-0.557
8271,12,15,11.77,0.24943,0.19793,0.325
8272,12,16,10.61,0.23365,0.20198,-0.174
8273,12,17,10.57,0.25659,0.19897,0.389
8274,12,18,10.09,0.23969,0.19705,-0.264
8275,12,19,11.59,0.24522,0.19788,-0.089
8276,12,20,10.64,0.23898,0.19619,-0.747
8277,12,21,9.84,0.23415,0.19684,0.485
8278,12,22,12.12,0.25648,0.20003,0.198
8279,12,23,9.74,0.23607,0.19909,-0.247
8280,12,0,14.03,0.23871,0.19668,0.045
8281,12,1,13.45,0.23709,0.19894,-0.259
8282,12,2,13.07,0.23446,0.19551,-0.254
8283,12,3,13.1,0.24132,0.20067,-0.319
8284,12,4,13.59,0.24769,0.19957,-0.038
8285,12,5,14.72,0.25192,0.19687,-0.631
8286,12,6,12.83,0.23347,0.2019,0.034
8287,12,7,12.87,0.25675,0.19989,-0.386
8288,12,8,15.41,0.2503,0.20017,0.288
8289,12,9,13.27,0.24013,0.19468,-0.277
8290,12,10,14.78,0.23727,0.19654,-0.535
8291,12,11,13.57,0.25419,0.20039,0.742
8292,12,12,12.09,0.25002,0.20094,0.175
8293,12,13,11.98,0.24516,0.19629,0.31
8294,12,14,11.31,0.25344,0.19524,0.166
8295,12,15,9.87,0.25345,0.2012,-0.71
8296,12,16,11.25,0.2348,0.19737,-0.454
8297,12,17,11.66,0.25476,0.19679,-0.032
8298,12,18,12.16,0.24095,0.20193,0.162
8299,12,19,9.69,0.24535,0.19595,0.279
8300,12,20,12.26,0.23499,0.20101,0.063
8301,12,21,10.69,0.23352,0.20071,0.008
8302,12,22,10.6,0.24111,0.20113,0.126
8303,12,23,8.99,0.25509,0.19486,0.186
8304,12,0,14.13,0.24781,0.19621,-0.151
8305,12,1,14.26,0.24723,0.19954,0.212
8306,12,2,13.71,0.24392,0.20194,-0.207
8307,12,3,13.35,0.23732,0.19852,-0.102
8308,12,4,14.54,0.25451,0.19579,-0.351
8309,12,5,13.0,0.23831,0.19749,-0.787
8310,12,6,14.71,0.24512,0.20036,-0.461
8311,12,7,13.99,0.23926,0.20152,-0.792
8312,12,8,12.43,0.23958,0.19478,0.035
8313,12,9,13.44,0.24116,0.20176,-0.189
8314,12,10,13.47,0.24064,0.19589,-0.211
8315,12,11,13.96,0.2572,0.19882,0.382
8316,12,12,13.21,0.25124,0.19498,0.513
8317,12,13,11.56,0.24882,0.1944,0.264
8318,12,14,11.07,0.2467,0.2016,0.213
8319,12,15,10.71,0.23336,0.19602,0.09
8320,12,16,11.91,0.25009,0.19579,-0.692
8321,12,17,10.34,0.24846,0.20142,0.105
8322,12,18,9.44,0.25247,0.20167,0.252
8323,12,19,10.09,0.25187,0.20038,-0.179
8324,12,20,10.48,0.24885,0.19967,0.687
8325,12,21,13.15,0.25364,0.1966,-0.059
8326,12,22,10.75,0.24975,0.19567,0.005
8327,12,23,10.01,0.23347,0.19795,-0.039
8328,12,0,10.24,0.23801,0.20163,-0.706
8329,12,1,11.77,0.24447,0.20196,0.216
8330,12,2,12.12,0.24411,0.19783,0.136
8331,12,3,13.17,0.24021,0.20201,-0.218
8332,12,4,14.75,0.24334,0.19985,0.063
8333,12,5,14.42,0.24405,0.20049,-0.101
8334,12,6,14.85,0.24283,0.19437,-0.431
8335,12,7,15.2,0.23661,0.19558,-0.879
8336,12,8,11.66,0.2437,0.19777,-0.186
8337,12,9,13.15,0.25369,0.19541,-0.118
8338,12,10,12.12,0.25663,0.19464,0.716
8339,12,11,12.48,0.23302,0.19621,0.515
8340,12,12,10.32,0.24178,0.20138,-0.334
8341,12,13,10.41,0.25155,0.20041,-0.735
8342,12,14,11.24,0.24472,0.19518,-0.198
8343,12,15,9.27,0.24226,0.19872,-0.301
8344,12,16,10.95,0.24952,0.20098,0.598
8345,12,17,9.6,0.24521,0.19696,-0.258
8346,12,18,9.6,0.25681,0.19687,-0.279
8347,12,19,9.43,0.23542,0.20179,0.645
8348,12,20,11.0,0.25638,0.19735,0.359
8349,12,21,9.69,0.24998,0.19423,0.267
8350,12,22,10.8,0.23319,0.19778,-0.409
8351,12,23,13.81,0.23535,0.19555,0.174
8352,12,0,13.58,0.23353,0.1984,0.453
8353,12,1,10.78,0.25529,0.19559,-0.348
8354,12,2,13.66,0.241,0.19833,-0.121
8355,12,3,13.87,0.23438,0.19471,0.439
8356,12,4,11.96,0.24816,0.19886,0.149
8357,12,5,13.43,0.24706,0.20028,0.312
8358,12,6,15.29,0.23611,0.19994,-0.014
8359,12,7,13.77,0.24187,0.19478,0.173
8360,12,8,14.49,0.23388,0.20008,0.821
8361,12,9,11.36,0.25437,0.19728,0.791
8362,12,10,14.16,0.24202,0.19481,0.626
8363,12,11,12.46,0.24469,0.20064,-0.143
8364,12,12,10.38,0.24422,0.19601,-0.253
8365,12,13,12.15,0.23865,0.195,-0.262
8366,12,14,11.14,0.23437,0.19461,0.206
8367,12,15,11.39,0.23457,0.1959,0.902
8368,12,16,10.39,0.24369,0.1961,0.294
8369,12,17,9.8,0.25551,0.19451,-0.407
8370,12,18,9.46,0.24723,0.19795,-0.043
8371,12,19,10.58,0.24266,0.19997,0.8
8372,12,20,10.31,0.23569,0.19758,-0.174
8373,12,21,10.14,0.25584,0.20116,0.144
8374,12,22,11.33,0.23718,0.20138,0.101
8375,12,23,11.42,0.25246,0.19765,0.344
8376,12,0,10.15,0.2368,0.20004,0.263
8377,12,1,12.16,0.24105,0.19878,0.186
8378,12,2,13.63,0.24188,0.19873,-0.183
8379,12,3,15.86,0.23399,0.19484,-0.354
8380,12,4,15.16,0.24829,0.19495,-0.028
8381,12,5,14.96,0.24496,0.20158,-0.621
8382,12,6,14.58,0.23778,0.19686,0.004
8383,12,7,14.6,0.25084,0.20093,0.267
8384,12,8,14.68,0.24414,0.19782,0.562
8385,12,9,15.13,0.24286,0.19529,-0.536
8386,12,10,11.35,0.24284,0.19505,-0.153
8387,12,11,12.8,0.2515,0.19495,-0.137
8388,12,12,13.04,0.25038,0.19788,0.641
8389,12,13,12.36,0.242,0.19586,-0.493
8390,12,14,12.44,0.24456,0.1965,-0.201
8391,12,15,8.61,0.24791,0.19458,-0.422
8392,12,16,11.29,0.24264,0.1955,0.278
8393,12,17,10.14,0.23949,0.1978,-0.105
8394,12,18,8.85,0.24536,0.19776,-0.161
8395,12,19,8.7,0.23816,0.20057,0.275
8396,12,20,11.27,0.23592,0.1959,0.297
8397,12,21,11.68,0.25476,0.20071,0.093
8398,12,22,12.04,0.2386,0.19821,-0.956
8399,12,23,11.46,0.24296,0.1994,0.286
8400,12,0,11.47,0.25054,0.19635,-0.038
8401,12,1,12.45,0.24387,0.20165,0.049
8402,12,2,12.18,0.24642,0.19482,-0.025
8403,12,3,14.41,0.24537,0.19588,-0.47
8404,12,4,12.96,0.24141,0.19826,0.013
8405,12,5,14.62,0.23416,0.19796,-0.468
8406,12,6,13.45,0.25433,0.19913,0.678
8407,12,7,14.08,0.25116,0.20127,0.248
8408,12,8,14.84,0.24617,0.19887,0.063
8409,12,9,12.27,0.24646,0.20187,-0.071
8410,12,10,13.69,0.24866,0.19688,0.319
8411,12,11,12.02,0.23305,0.19946,-0.238
8412,12,12,11.4,0.23515,0.19678,0.323
8413,12,13,11.06,0.23937,0.19681,-0.718
8414,12,14,10.73,0.25215,0.19908,0.266
8415,12,15,11.62,0.24748,0.19419,-0.211
8416,12,16,10.29,0.24384,0.19733,-0.013
8417,12,17,9.9,0.25245,0.20069,-0.069
8418,12,18,8.23,0.25576,0.19906,0.207
8419,12,19,11.14,0.24119,0.19988,-0.057
8420,12,20,9.32,0.25189,0.19501,0.172
8421,12,21,12.58,0.25074,0.19419,0.157
8422,12,22,11.21,0.23305,0.20132,-0.348
8423,12,23,9.78,0.24255,0.20086,-0.029
8424,12,0,12.4,0.24725,0.2003,0.571
8425,12,1,12.69,0.24072,0.19487,-0.607
8426,12,2,12.15,0.24687,0.19878,0.099
8427,12,3,13.66,0.25706,0.19437,0.312
8428,12,4,13.0,0.24788,0.19657,0.586
8429,12,5,14.43,0.25507,0.19558,-0.302
8430,12,6,13.79,0.24117,0.1972,-0.454
8431,12,7,14.7,0.25664,0.19559,0.482
8432,12,8,11.57,0.25542,0.1942,0.735
8433,12,9,13.4,0.24823,0.19697,0.116
8434,12,10,13.2,0.24914,0.19926,0.456
8435,12,11,11.87,0.25269,0.19642,-0.083
8436,12,12,12.33,0.24156,0.19883,0.428
8437,12,13,12.83,0.25305,0.19539,0.38
8438,12,14,10.88,0.25399,0.19587,0.246
8439,12,15,10.65,0.24085,0.20192,-0.173
8440,12,16,10.46,0.24148,0.19482,1.083
8441,12,17,9.4,0.25117,0.2003,-0.225
8442,12,18,9.99,0.24307,0.20138,0.411
8443,12,19,8.53,0.24673,0.20198,0.332
8444,12,20,9.8,0.25626,0.2019,0.298
8445,12,21,10.93,0.25455,0.19444,-0.095
8446,12,22,9.77,0.24943,0.20136,0.427
8447,12,23,8.83,0.25549,0.20184,-0.015
8448,12,0,11.76,0.25159,0.20028,-0.247
8449,12,1,12.95,0.24151,0.19543,0.415
8450,12,2,13.07,0.2393,0.20072,-0.249
8451,12,3,14.71,0.24612,0.19841,-0.372
8452,12,4,13.64,0.25362,0.197,0.458
8453,12,5,13.76,0.24511,0.19791,-0.514
8454,12,6,14.28,0.25467,0.19819,0.532
8455,12,7,13.48,0.25418,0.19457,-0.135
8456,12,8,14.79,0.23338,0.19821,-0.986
8457,12,9,14.77,0.25324,0.19955,-0.211
8458,12,10,11.51,0.25366,0.19683,-0.056
8459,12,11,13.19,0.25681,0.20124,-0.093
8460,12,12,10.95,0.25626,0.20107,0.415
8461,12,13,11.41,0.23461,0.20167,-0.647
8462,12,14,9.47,0.24006,0.20189,0.175
8463,12,15,9.31,0.24515,0.1949,0.744
8464,12,16,10.43,0.24545,0.19697,-0.292
8465,12,17,9.31,0.25604,0.19645,0.047
8466,12,18,11.56,0.23957,0.19757,-0.218
8467,12,19,9.87,0.25238,0.19537,0.164
8468,12,20,10.09,0.23863,0.20128,-0.521
8469,12,21,10.71,0.24771,0.19464,-0.227
8470,12,22,10.77,0.25062,0.20067,0.69
8471,12,23,11.3,0.23929,0.19572,-0.81
8472,12,0,11.73,0.23311,0.19641,-0.013
8473,12,1,13.17,0.24293,0.20075,0.109
8474,12,2,13.26,0.25301,0.19857,0.138
8475,12,3,14.22,0.24367,0.19416,-0.528
8476,12,4,15.88,0.23323,0.19904,-0.132
8477,12,5,12.95,0.24346,0.20176,0.175
8478,12,6,13.78,0.24147,0.1951,0.38
8479,12,7,13.41,0.23641,0.19884,0.438
8480,12,8,12.77,0.24985,0.20004,0.749
8481,12,9,13.43,0.2523,0.19432,0.603
8482,12,10,11.9,0.23953,0.19484,0.301
8483,12,11,13.24,0.23689,0.19574,-0.057
8484,12,12,10.01,0.24868,0.19746,0.305
8485,12,13,11.19,0.24692,0.19666,0.524
8486,12,14,11.99,0.24263,0.19631,0.521
8487,12,15,11.16,0.23615,0.20045,0.059
8488,12,16,11.82,0.25647,0.19892,1.043
8489,12,17,10.12,0.23902,0.19962,0.514
8490,12,18,9.39,0.24557,0.19865,-0.404
8491,12,19,9.47,0.2515,0.19991,-0.27
8492,12,20,11.07,0.24922,0.20171,-0.17
8493,12,21,9.65,0.25016,0.20148,-0.371
8494,12,22,11.55,0.24239,0.19981,0.316
8495,12,23,12.11,0.24949,0.19449,0.3
8496,12,0,11.71,0.25647,0.19893,0.843
8497,12,1,12.25,0.24898,0.19662,-0.192
8498,12,2,13.77,0.2471,0.19494,-0.12
8499,12,3,12.92,0.24653,0.19549,-0.089
8500,12,4,13.97,0.23435,0.1965,0.438
8501,12,5,12.38,0.24547,0.20133,0.44
8502,12,6,12.67,0.25299,0.19665,-0.486
8503,12,7,14.22,0.23626,0.19947,-0.597
8504,12,8,13.21,0.23555,0.20073,0.389
8505,12,9,14.18,0.25523,0.198,0.437
8506,12,10,12.41,0.24602,0.19424,-0.103
8507,12,11,11.23,0.24192,0.19947,-0.09
8508,12,12,10.67,0.25718,0.19982,-0.499
8509,12,13,14.14,0.2481,0.19432,0.186
8510,12,14,11.23,0.24183,0.19456,-0.256
8511,12,15,9.86,0.25536,0.19573,-0.159
8512,12,16,10.62,0.24569,0.19868,-0.399
8513,12,17,8.8,0.25199,0.19586,-0.991
8514,12,18,10.49,0.23755,0.19645,-0.044
8515,12,19,9.67,0.2334,0.20009,-0.405
8516,12,20,9.87,0.25703,0.1995,0.532
8517,12,21,9.81,0.25342,0.20161,0.244
8518,12,22,11.76,0.25121,0.19654,-0.432
8519,12,23,10.56,0.23714,0.19461,-0.023
8520,12,0,14.04,0.25535,0.19842,0.392
8521,12,1,12.46,0.25097,0.19424,0.407
8522,12,2,10.95,0.23364,0.20027,-0.056
8523,12,3,11.33,0.25265,0.19766,0.065
8524,12,4,14.44,0.25291,0.19541,-0.21
8525,12,5,13.36,0.24159,0.19991,-0.013
8526,12,6,13.55,0.24533,0.19838,-0.123
8527,12,7,15.06,0.24995,0.20082,0.307
8528,12,8,14.1,0.24172,0.20174,-0.58
8529,12,9,13.96,0.25175,0.19981,-0.028
8530,12,10,10.09,0.2458,0.19645,-0.174
8531,12,11,12.22,0.23464,0.19953,0.542
8532,12,12,12.94,0.25202,0.19527,-0.127
8533,12,13,13.1,0.24682,0.19819,0.341
8534,12,14,10.27,0.25172,0.19427,-0.302
8535,12,15,10.73,0.25585,0.20202,0.606
8536,12,16,9.33,0.24454,0.19574,0.702
8537,12,17,10.24,0.25264,0.19619,-0.353
8538,12,18,11.44,0.25515,0.19522,-0.846
8539,12,19,10.25,0.23386,0.19932,-0.045
8540,12,20,8.98,0.24437,0.20089,0.617
8541,12,21,10.1,0.24545,0.19737,-0.244
8542,12,22,11.78,0.25538,0.19594,0.055
8543,12,23,10.63,0.25564,0.19727,-0.2
8544,12,0,13.38,0.24547,0.19507,-0.092
8545,12,1,14.53,0.25053,0.19923,-0.383
8546,12,2,12.64,0.25088,0.20109,-0.28
8547,12,3,14.11,0.2367,0.19846,0.829
8548,12,4,13.8,0.2439,0.20068,0.097
8549,12,5,13.52,0.24583,0.19812,-0.548
8550,12,6,13.78,0.23428,0.20138,0.181
8551,12,7,13.38,0.24591,0.20185,-0.513
8552,12,8,11.35,0.2472,0.20181,0.644
8553,12,9,12.99,0.25259,0.20078,0.162
8554,12,10,14.07,0.2437,0.1992,0.518
8555,12,11,11.94,0.2392,0.19566,0.144
8556,12,12,12.48,0.24394,0.20067,0.36
8557,12,13,11.95,0.23478,0.19815,0.097
8558,12,14,10.06,0.24091,0.19744,0.267
8559,12,15,10.55,0.24498,0.19753,0.582
8560,12,16,10.94,0.23654,0.19756,-0.729
8561,12,17,9.06,0.2406,0.19671,-0.161
8562,12,18,9.94,0.25173,0.19968,0.891
8563,12,19,10.87,0.25367,0.19886,-0.279
8564,12,20,11.1,0.24761,0.19825,0.078
8565,12,21,11.43,0.2359,0.19787,-0.126
8566,12,22,13.35,0.24887,0.19813,0.642
8567,12,23,12.11,0.24901,0.20092,-0.172
8568,12,0,12.84,0.2504,0.19716,-0.548
8569,12,1,14.21,0.24598,0.19911,0.566
8570,12,2,13.51,0.24113,0.1977,-0.365
8571,12,3,13.09,0.24813,0.20076,-0.823
8572,12,4,11.71,0.24486,0.19958,-0.076
8573,12,5,12.93,0.24669,0.19645,-0.714
8574,12,6,13.57,0.24154,0.1945,-0.14
8575,12,7,12.7,0.24215,0.19625,0.126
8576,12,8,14.74,0.24842,0.19842,0.15
8577,12,9,13.35,0.23591,0.19487,0.009
8578,12,10,12.74,0.24594,0.19503,-0.177
8579,12,11,12.87,0.25501,0.1983,0.164
8580,12,12,12.03,0.25734,0.20108,-0.164
8581,12,13,10.56,0.2424,0.19994,-0.62
8582,12,14,10.07,0.25121,0.19775,-0.167
8583,12,15,10.26,0.2494,0.19812,1.053
8584,12,16,11.16,0.24793,0.19935,0.144
8585,12,17,10.7,0.23711,0.19678,0.927
8586,12,18,9.32,0.24285,0.20014,0.701
8587,12,19,7.71,0.24124,0.19549,-0.082
8588,12,20,9.21,0.24362,0.19945,-0.644
8589,12,21,12.0,0.24858,0.19562,-0.089
8590,12,22,10.61,0.25608,0.20114,-0.083
8591,12,23,11.63,0.25644,0.20004,-0.325
8592,12,0,10.38,0.23973,0.19995,-0.021
8593,12,1,12.67,0.23586,0.20152,0.602
8594,12,2,12.91,0.23428,0.19837,0.034
8595,12,3,12.42,0.23503,0.20167,-0.396
8596,12,4,14.1,0.24087,0.20102,0.303
8597,12,5,15.03,0.2444,0.19809,0.123
8598,12,6,13.18,0.24681,0.20162,-0.608
8599,12,7,12.86,0.23307,0.20086,0.122
8600,12,8,12.31,0.25252,0.20161,-0.418
8601,12,9,12.7,0.24249,0.20014,0.216
8602,12,10,14.32,0.23404,0.19639,0.019
8603,12,11,12.75,0.23298,0.19656,-0.026
8604,12,12,11.8,0.23841,0.19991,0.176
8605,12,13,11.29,0.25611,0.19573,0.668
8606,12,14,11.18,0.24192,0.20051,0.115
8607,12,15,10.55,0.24332,0.19839,0.327
8608,12,16,9.53,0.23537,0.19766,-0.399
8609,12,17,10.73,0.25101,0.19985,0.069
8610,12,18,10.68,0.25611,0.20151,-0.134
8611,12,19,10.17,0.24866,0.19646,-0.184
8612,12,20,10.18,0.24082,0.20144,-0.601
8613,12,21,8.53,0.24824,0.19476,-0.549
8614,12,22,11.79,0.24451,0.20169,0.302
8615,12,23,13.2,0.25555,0.1994,0.28
8616,12,0,11.6,0.25075,0.20177,-0.023
8617,12,1,10.44,0.24562,0.19989,-0.155
8618,12,2,13.11,0.23589,0.19944,0.399
8619,12,3,13.44,0.23519,0.19879,-0.454
8620,12,4,14.66,0.2525,0.20203,-0.204
8621,12,5,13.11,0.23727,0.19885,-0.045
8622,12,6,13.48,0.24375,0.19832,0.042
8623,12,7,14.55,0.23684,0.19613,-0.153
8624,12,8,13.37,0.25061,0.19751,0.248
