hour,month,hour_of_day,T_outdoor_C,kWh_m2_RB,kWh_m2_NA,PMV_NA
7378,11,10,5.98,0.42997,0.375,-0.332
7379,11,11,7.02,0.46109,0.36392,0.123
7380,11,12,5.95,0.43489,0.3624,-0.021
7381,11,13,5.14,0.42694,0.36796,-0.865
7382,11,14,3.7,0.43623,0.36322,-0.274
7383,11,15,4.25,0.46679,0.37354,-0.293
7384,11,16,4.29,0.46715,0.37569,0.294
7385,11,17,4.29,0.43808,0.36301,0.374
7386,11,18,3.75,0.42571,0.37371,-0.17
7387,11,19,2.41,0.44265,0.37204,-0.201
7388,11,20,2.97,0.45741,0.37466,-0.219
7389,11,21,4.79,0.45817,0.37248,1.013
7390,11,22,7.36,0.42447,0.37159,0.196
7391,11,23,4.59,0.43805,0.37148,-0.121
7392,11,0,3.55,0.45691,0.37367,-0.328
7393,11,1,5.86,0.45651,0.37473,0.428
7394,11,2,6.48,0.44032,0.37495,0.359
7395,11,3,7.73,0.46504,0.37258,-0.261
7396,11,4,6.9,0.43353,0.3715,0.054
7397,11,5,7.62,0.42482,0.3639,0.886
7398,11,6,6.67,0.42968,0.36241,0.412
7399,11,7,7.34,0.44695,0.36257,0.473
7400,11,8,9.44,0.42993,0.37498,-0.069
7401,11,9,7.55,0.44841,0.36659,0.238
7402,11,10,5.26,0.43056,0.36961,0.253
7403,11,11,4.83,0.44814,0.36973,-0.029
7404,11,12,5.86,0.43416,0.37373,0.206
7405,11,13,4.29,0.46876,0.36426,0.34
7406,11,14,3.9,0.44039,0.36587,0.576
7407,11,15,5.5,0.46648,0.3678,-0.115
7408,11,16,4.93,0.4289,0.37584,0.244
7409,11,17,3.86,0.46099,0.36327,0.32
7410,11,18,3.91,0.44726,0.36993,0.434
7411,11,19,2.71,0.46659,0.3662,0.415
7412,11,20,4.13,0.44116,0.36874,-0.233
7413,11,21,3.98,0.4256,0.36926,0.224
7414,11,22,4.88,0.46554,0.37434,-0.377
7415,11,23,3.92,0.45949,0.37381,0.21
7416,11,0,5.2,0.44271,0.36395,0.437
7417,11,1,6.77,0.4289,0.36196,0.344
7418,11,2,5.73,0.45918,0.36296,0.857
7419,11,3,7.89,0.46258,0.36931,0.621
7420,11,4,6.78,0.4684,0.36992,0.667
7421,11,5,7.09,0.44512,0.36261,0.086
7422,11,6,7.52,0.44018,0.36845,-0.422
7423,11,7,6.19,0.44079,0.37436,-0.006
7424,11,8,7.2,0.45791,0.37278,0.465
7425,11,9,7.03,0.46039,0.37043,-0.196
7426,11,10,8.31,0.44714,0.37315,0.962
7427,11,11,4.82,0.4438,0.36946,0.241
7428,11,12,4.02,0.43002,0.36339,-0.183
7429,11,13,4.21,0.45495,0.3762,-0.644
7430,11,14,4.88,0.43573,0.36863,0.496
7431,11,15,4.29,0.42547,0.36446,-0.444
7432,11,16,2.76,0.44321,0.37394,0.384
7433,11,17,4.3,0.43499,0.37441,-0.43
7434,11,18,2.17,0.43485,0.37013,-0.363
7435,11,19,3.29,0.43572,0.36787,0.427
7436,11,20,3.49,0.45374,0.36653,0.271
7437,11,21,4.85,0.45118,0.37565,0.14
7438,11,22,4.83,0.45678,0.3713,0.029
7439,11,23,4.16,0.4294,0.3755,-0.281
7440,11,0,5.11,0.43942,0.37088,-0.244
7441,11,1,6.56,0.4579,0.3676,0.555
7442,11,2,7.66,0.43547,0.37274,-0.14
7443,11,3,5.81,0.44246,0.37325,-0.186
7444,11,4,7.27,0.45756,0.37275,-0.402
7445,11,5,6.73,0.46272,0.36474,-0.927
7446,11,6,7.49,0.43675,0.3617,0.032
7447,11,7,7.78,0.45345,0.3653,-0.204
7448,11,8,6.35,0.4327,0.37115,-0.481
7449,11,9,6.1,0.45738,0.3763,0.632
7450,11,10,8.09,0.44114,0.36182,0.477
7451,11,11,6.78,0.44986,0.37087,0.463
7452,11,12,5.75,0.4531,0.36241,0.349
7453,11,13,5.17,0.46124,0.36254,-0.055
7454,11,14,4.19,0.44949,0.36326,0.515
7455,11,15,2.8,0.45435,0.37137,-0.803
7456,11,16,3.28,0.43166,0.36403,0.02
7457,11,17,3.08,0.46198,0.36443,0.184
7458,11,18,5.17,0.42675,0.37049,0.156
7459,11,19,3.55,0.44159,0.3718,-0.668
7460,11,20,1.85,0.46512,0.37582,-0.042
7461,11,21,4.44,0.46396,0.37054,0.53
7462,11,22,5.43,0.46581,0.37383,0.333
7463,11,23,3.85,0.45098,0.36808,0.204
7464,11,0,6.2,0.43112,0.37097,-0.25
7465,11,1,4.46,0.44362,0.36338,0.351
7466,11,2,6.71,0.44779,0.36339,-0.073
7467,11,3,7.06,0.42569,0.37292,0.349
7468,11,4,9.68,0.45184,0.36305,-0.791
7469,11,5,8.44,0.43927,0.37092,0.139
7470,11,6,7.18,0.4446,0.36883,0.585
7471,11,7,6.62,0.46291,0.36193,0.175
7472,11,8,7.16,0.43571,0.36706,-0.514
7473,11,9,5.7,0.44143,0.36912,-0.352
7474,11,10,7.87,0.43821,0.36582,-0.041
7475,11,11,5.38,0.42944,0.37352,0.002
7476,11,12,4.74,0.44412,0.36754,-0.004
7477,11,13,4.31,0.43286,0.36829,-0.537
7478,11,14,6.21,0.46653,0.3644,-0.583
7479,11,15,5.6,0.44888,0.37142,-0.802
7480,11,16,4.56,0.43343,0.36351,-0.546
7481,11,17,3.47,0.44219,0.37537,0.509
7482,11,18,4.5,0.43312,0.36475,0.473
7483,11,19,5.73,0.4421,0.36261,-0.096
7484,11,20,4.84,0.46663,0.36769,0.287
7485,11,21,4.34,0.45639,0.3626,-0.057
7486,11,22,4.08,0.43456,0.36271,0.028
7487,11,23,4.93,0.43779,0.36296,-0.58
7488,11,0,7.36,0.42682,0.37469,-0.064
7489,11,1,6.29,0.44215,0.36747,0.861
7490,11,2,5.72,0.42798,0.36622,-0.133
7491,11,3,5.68,0.46073,0.36727,0.39
7492,11,4,6.22,0.44668,0.36535,0.784
7493,11,5,6.43,0.44172,0.36828,0.014
7494,11,6,6.72,0.45417,0.36424,0.638
7495,11,7,7.44,0.44561,0.37155,-0.182
7496,11,8,7.4,0.44206,0.37068,0.034
7497,11,9,9.16,0.46319,0.37253,0.608
7498,11,10,6.27,0.431,0.37145,0.06
7499,11,11,7.54,0.4286,0.37002,0.09
7500,11,12,6.67,0.4328,0.36681,-0.018
7501,11,13,4.82,0.46382,0.37156,-0.468
7502,11,14,4.11,0.44464,0.37404,0.094
7503,11,15,3.98,0.46461,0.37578,0.002
7504,11,16,3.33,0.45576,0.36373,-0.141
7505,11,17,3.5,0.42582,0.36388,0.24
7506,11,18,4.52,0.45738,0.3648,-0.42
7507,11,19,3.31,0.42904,0.36956,0.032
7508,11,20,4.27,0.444,0.36343,0.1
7509,11,21,3.98,0.44667,0.37427,0.299
7510,11,22,2.82,0.4486,0.37088,0.29
7511,11,23,4.71,0.44943,0.37525,0.16
7512,11,0,6.81,0.46205,0.3646,-0.453
7513,11,1,6.72,0.43107,0.36552,-0.219
7514,11,2,5.76,0.46144,0.3689,0.208
7515,11,3,5.82,0.45481,0.37471,-0.063
7516,11,4,6.13,0.45566,0.36919,0.461
7517,11,5,7.3,0.43504,0.36315,0.463
7518,11,6,7.99,0.43204,0.36225,-0.681
7519,11,7,5.41,0.44322,0.36836,-0.271
7520,11,8,7.97,0.45488,0.36243,-0.316
7521,11,9,7.42,0.466,0.37177,0.113
7522,11,10,6.0,0.44818,0.36736,-0.285
7523,11,11,5.33,0.45907,0.37219,0.793
7524,11,12,6.21,0.46171,0.37317,0.212
7525,11,13,5.16,0.42533,0.37264,-0.247
7526,11,14,3.32,0.44536,0.37386,0.169
7527,11,15,4.24,0.4246,0.3733,-0.527
7528,11,16,3.31,0.44813,0.3638,-0.492
7529,11,17,3.51,0.4348,0.37251,0.315
7530,11,18,1.56,0.46596,0.36244,-0.379
7531,11,19,2.86,0.44524,0.37574,0.221
7532,11,20,4.51,0.4272,0.36575,1.025
7533,11,21,3.25,0.44068,0.37364,0.128
7534,11,22,4.11,0.44863,0.3638,-0.209
7535,11,23,5.15,0.44874,0.37202,-0.017
7536,11,0,4.38,0.46224,0.36346,0.253
7537,11,1,5.68,0.42822,0.36531,-0.132
7538,11,2,6.77,0.45185,0.36212,0.846
7539,11,3,7.15,0.46232,0.36697,-0.205
7540,11,4,6.72,0.44285,0.37096,-0.355
7541,11,5,8.32,0.44237,0.36434,-0.081
7542,11,6,7.27,0.4594,0.37449,-0.652
7543,11,7,7.08,0.46115,0.36979,0.189
7544,11,8,6.15,0.45447,0.37374,-0.117
7545,11,9,4.61,0.45819,0.36904,-0.668
7546,11,10,6.07,0.432,0.36214,0.26
7547,11,11,6.1,0.45566,0.37237,0.232
7548,11,12,6.41,0.46672,0.36712,-0.246
7549,11,13,5.46,0.45078,0.36709,0.238
7550,11,14,2.8,0.44349,0.37627,-0.3
7551,11,15,5.5,0.43872,0.36855,-0.468
7552,11,16,3.9,0.45398,0.36679,-0.083
7553,11,17,4.65,0.42643,0.37539,0.029
7554,11,18,4.64,0.46293,0.36253,-0.037
7555,11,19,4.28,0.42637,0.37554,0.345
7556,11,20,2.7,0.42994,0.36996,0.173
7557,11,21,2.81,0.4342,0.36824,0.199
7558,11,22,5.08,0.44676,0.3638,0.374
7559,11,23,6.5,0.44482,0.37245,-0.365
7560,11,0,5.43,0.44128,0.36528,-0.558
7561,11,1,6.9,0.44659,0.37039,0.936
7562,11,2,6.14,0.43895,0.37301,-0.394
7563,11,3,6.68,0.43123,0.37284,0.199
7564,11,4,7.14,0.46266,0.37574,-0.234
7565,11,5,6.6,0.44979,0.365,-0.41
7566,11,6,7.26,0.42767,0.37486,-0.454
7567,11,7,6.2,0.4598,0.3667,-0.497
7568,11,8,6.55,0.44808,0.373,0.223
7569,11,9,6.15,0.45737,0.36895,-0.036
7570,11,10,4.77,0.42611,0.36183,0.446
7571,11,11,4.27,0.45586,0.36837,0.325
7572,11,12,6.17,0.45381,0.36783,0.229
7573,11,13,7.8,0.44358,0.36345,0.805
7574,11,14,3.31,0.46465,0.37133,-0.244
7575,11,15,4.62,0.46256,0.37545,-0.688
7576,11,16,3.73,0.46892,0.37579,0.207
7577,11,17,4.52,0.43769,0.3752,0.171
7578,11,18,3.77,0.46178,0.37479,1.034
7579,11,19,4.78,0.4488,0.37546,0.146
7580,11,20,3.84,0.44248,0.36247,0.38
7581,11,21,2.72,0.45431,0.37345,0.311
7582,11,22,4.27,0.4631,0.36976,-0.018
7583,11,23,6.02,0.45457,0.36384,-0.574
7584,11,0,4.16,0.46035,0.37556,0.367
7585,11,1,5.74,0.42573,0.37145,0.283
7586,11,2,5.41,0.42929,0.36455,-0.219
7587,11,3,7.64,0.45946,0.36896,-0.257
7588,11,4,8.05,0.46501,0.37389,0.042
7589,11,5,5.97,0.46411,0.37534,-0.549
7590,11,6,8.14,0.44938,0.36665,0.296
7591,11,7,6.87,0.45698,0.37313,-0.162
7592,11,8,7.13,0.46798,0.37166,0.275
7593,11,9,6.55,0.4538,0.37124,-0.316
7594,11,10,5.86,0.43681,0.37328,-0.214
7595,11,11,6.82,0.46331,0.36744,-0.41
7596,11,12,4.53,0.43738,0.36969,-0.235
7597,11,13,5.06,0.46624,0.36171,0.464
7598,11,14,5.36,0.45959,0.3691,-0.02
7599,11,15,5.46,0.46035,0.36575,-0.038
7600,11,16,4.9,0.46269,0.37448,0.551
7601,11,17,4.15,0.46575,0.36328,-0.142
7602,11,18,1.83,0.4424,0.37206,0.775
7603,11,19,3.76,0.42563,0.3702,-0.088
7604,11,20,4.46,0.44792,0.37642,-0.454
7605,11,21,3.69,0.44805,0.36635,0.349
7606,11,22,3.95,0.4296,0.37141,0.646
7607,11,23,6.43,0.46485,0.36992,0.009
7608,11,0,4.89,0.43682,0.36236,0.579
7609,11,1,6.59,0.4293,0.36357,-0.257
7610,11,2,6.07,0.43289,0.37501,-0.503
7611,11,3,7.22,0.46845,0.3728,-0.071
7612,11,4,7.54,0.43152,0.3628,-0.681
7613,11,5,6.91,0.42664,0.36454,-0.393
7614,11,6,7.99,0.43202,0.37334,-0.241
7615,11,7,9.06,0.44456,0.37496,0.021
7616,11,8,8.15,0.43174,0.37469,-0.309
7617,11,9,6.87,0.44326,0.37087,-0.186
7618,11,10,8.57,0.46294,0.36376,-0.55
7619,11,11,6.75,0.43463,0.37503,-0.249
7620,11,12,4.67,0.42536,0.37292,0.032
7621,11,13,4.57,0.4352,0.37574,0.229
7622,11,14,3.49,0.44448,0.3751,0.189
7623,11,15,2.76,0.43119,0.37238,0.693
7624,11,16,4.26,0.45126,0.36986,-0.67
7625,11,17,4.39,0.44973,0.36762,-0.401
7626,11,18,3.35,0.44019,0.37334,-0.157
7627,11,19,4.33,0.45798,0.3696,0.009
7628,11,20,3.28,0.43159,0.3682,-0.232
7629,11,21,5.02,0.42874,0.36898,0.321
7630,11,22,1.75,0.4379,0.36868,-0.333
7631,11,23,7.48,0.4413,0.37561,0.166
7632,11,0,6.24,0.46024,0.36853,-0.12
7633,11,1,7.12,0.44646,0.37169,-0.004
7634,11,2,5.99,0.43194,0.37028,0.051
7635,11,3,7.4,0.45593,0.37336,0.846
7636,11,4,7.71,0.44958,0.3634,-0.399
7637,11,5,7.0,0.46303,0.36486,-0.579
7638,11,6,8.08,0.46804,0.36826,-0.333
7639,11,7,6.16,0.42666,0.36429,-0.309
7640,11,8,7.22,0.46815,0.37328,-0.364
7641,11,9,6.59,0.45202,0.36721,0.998
7642,11,10,6.84,0.44804,0.3756,-0.49
7643,11,11,7.22,0.42858,0.37289,0.264
7644,11,12,6.67,0.4423,0.36795,-0.157
7645,11,13,3.75,0.4688,0.36652,0.321
7646,11,14,4.14,0.46268,0.36629,-0.309
7647,11,15,4.72,0.43606,0.3636,0.065
7648,11,16,3.64,0.4291,0.36836,-0.358
7649,11,17,3.93,0.45043,0.37421,0.191
7650,11,18,3.73,0.42961,0.36878,-0.334
7651,11,19,1.86,0.46152,0.36503,-0.106
7652,11,20,2.81,0.44373,0.36216,1.125
7653,11,21,3.52,0.4298,0.36782,0.311
7654,11,22,2.67,0.42988,0.36193,0.23
7655,11,23,5.63,0.42893,0.36506,0.137
7656,11,0,6.28,0.44536,0.37439,-0.04
7657,11,1,5.88,0.45307,0.3715,0.148
7658,11,2,6.45,0.46266,0.37563,-0.149
7659,11,3,5.71,0.45015,0.36788,0.277
7660,11,4,8.08,0.45255,0.37332,-0.298
7661,11,5,7.9,0.43511,0.37055,-0.107
7662,11,6,7.56,0.42885,0.36656,-0.272
7663,11,7,6.79,0.4503,0.36497,0.515
7664,11,8,6.1,0.43432,0.3703,0.529
7665,11,9,7.25,0.4328,0.36983,-0.278
7666,11,10,7.73,0.43543,0.36624,-0.799
7667,11,11,6.4,0.42757,0.36722,-0.197
7668,11,12,4.13,0.44164,0.36783,-0.091
7669,11,13,5.61,0.42582,0.36458,-0.496
7670,11,14,5.96,0.43629,0.37174,0.567
7671,11,15,6.21,0.4393,0.37619,-0.941
7672,11,16,2.88,0.43501,0.37309,0.333
7673,11,17,2.78,0.42603,0.36777,-0.086
7674,11,18,5.16,0.45012,0.37303,-0.273
7675,11,19,4.59,0.46401,0.36268,-0.598
7676,11,20,4.8,0.45992,0.36563,0.397
7677,11,21,2.61,0.43823,0.37596,-0.19
7678,11,22,5.67,0.45996,0.36822,-0.073
7679,11,23,3.03,0.42781,0.36852,-0.071
7680,11,0,6.87,0.42532,0.37393,-0.364
7681,11,1,5.12,0.43261,0.3755,-0.989
7682,11,2,7.61,0.43505,0.36309,-0.132
7683,11,3,8.11,0.4442,0.36585,0.645
7684,11,4,6.1,0.43614,0.36885,-0.089
7685,11,5,7.8,0.42496,0.36641,-0.18
7686,11,6,8.28,0.45006,0.36601,0.012
7687,11,7,6.09,0.4325,0.3638,-0.493
7688,11,8,5.48,0.42855,0.36486,-0.059
7689,11,9,5.23,0.43506,0.37082,0.058
7690,11,10,5.42,0.44554,0.37295,0.315
7691,11,11,5.57,0.44053,0.37234,0.079
7692,11,12,5.02,0.4526,0.36585,-0.204
7693,11,13,5.24,0.45798,0.36902,-0.807
7694,11,14,4.78,0.46093,0.36633,0.642
7695,11,15,5.4,0.4616,0.36721,-0.029
7696,11,16,4.31,0.44273,0.37597,0.382
7697,11,17,3.48,0.43816,0.37547,-0.142
7698,11,18,3.75,0.45646,0.36438,-0.317
7699,11,19,3.96,0.46662,0.37497,-0.172
7700,11,20,5.14,0.46139,0.37365,-0.328
7701,11,21,4.14,0.442,0.37127,0.506
7702,11,22,2.22,0.43998,0.36399,-0.196
7703,11,23,6.8,0.45084,0.36338,1.079
7704,11,0,5.7,0.43029,0.36283,0.138
7705,11,1,4.65,0.4387,0.37406,0.494
7706,11,2,7.73,0.44844,0.36554,-0.577
7707,11,3,7.35,0.43925,0.37323,-0.066
7708,11,4,8.44,0.44383,0.37006,0.315
7709,11,5,6.95,0.45606,0.37056,-0.362
7710,11,6,7.13,0.44963,0.3732,0.24
7711,11,7,8.13,0.44456,0.37288,-0.793
7712,11,8,9.9,0.46222,0.37197,-0.34
7713,11,9,4.41,0.43011,0.36249,0.711
7714,11,10,7.24,0.46143,0.37396,-0.598
7715,11,11,5.88,0.46526,0.36856,-0.238
7716,11,12,6.32,0.43612,0.37538,0.003
7717,11,13,4.01,0.43452,0.36605,-0.023
7718,11,14,2.08,0.46564,0.37474,-0.164
7719,11,15,4.87,0.43357,0.37054,0.489
7720,11,16,3.61,0.44506,0.37184,-0.462
7721,11,17,3.07,0.42628,0.36235,0.369
7722,11,18,3.46,0.43552,0.36214,0.429
7723,11,19,2.45,0.44307,0.36928,0.036
7724,11,20,3.09,0.42533,0.3703,-0.246
7725,11,21,4.38,0.45142,0.36987,-0.094
7726,11,22,3.0,0.46775,0.37594,0.01
7727,11,23,6.07,0.42977,0.37318,-0.281
7728,11,0,4.5,0.4471,0.36745,-0.407
7729,11,1,6.25,0.434,0.36822,-0.381
7730,11,2,7.03,0.43954,0.37476,-0.16
7731,11,3,5.93,0.4502,0.36986,-0.214
7732,11,4,5.73,0.43874,0.36517,0.362
7733,11,5,7.64,0.45823,0.36453,0.196
7734,11,6,8.68,0.43974,0.36399,0.291
7735,11,7,8.31,0.45016,0.36436,0.621
7736,11,8,7.97,0.45186,0.36985,-0.559
7737,11,9,7.58,0.4368,0.36399,0.226
7738,11,10,5.85,0.46679,0.36369,-0.354
7739,11,11,5.78,0.44001,0.36352,0.124
7740,11,12,5.82,0.43341,0.37543,-0.847
7741,11,13,5.93,0.43109,0.36378,0.085
7742,11,14,4.73,0.46638,0.36383,0.463
7743,11,15,5.02,0.43767,0.36171,0.243
7744,11,16,4.05,0.46499,0.36272,-0.004
7745,11,17,2.99,0.46154,0.37383,-0.384
7746,11,18,3.64,0.44686,0.36778,-0.538
7747,11,19,1.73,0.44819,0.37178,0.127
7748,11,20,3.33,0.44547,0.36227,-0.418
7749,11,21,5.16,0.4647,0.36648,0.056
7750,11,22,5.98,0.43574,0.36946,0.125
7751,11,23,3.62,0.42865,0.36767,-0.596
7752,11,0,5.0,0.4392,0.36802,-0.339
7753,11,1,6.24,0.46798,0.37038,0.28
7754,11,2,6.97,0.45746,0.37155,0.17
7755,11,3,8.49,0.4331,0.37079,-0.77
7756,11,4,8.64,0.46477,0.36362,0.026
7757,11,5,7.71,0.46545,0.37398,0.047
7758,11,6,7.71,0.4682,0.36453,0.659
7759,11,7,8.67,0.43965,0.36883,0.642
7760,11,8,7.98,0.44313,0.36201,-0.447
7761,11,9,6.92,0.45597,0.36457,0.258
7762,11,10,6.31,0.44773,0.36515,1.041
7763,11,11,6.63,0.45896,0.3673,-0.164
7764,11,12,6.34,0.45114,0.36541,-0.32
7765,11,13,5.31,0.46507,0.36812,0.228
7766,11,14,6.1,0.45055,0.36863,0.612
7767,11,15,4.74,0.45655,0.37519,-0.571
7768,11,16,3.65,0.45914,0.3731,-0.081
7769,11,17,2.98,0.44085,0.36259,-0.214
7770,11,18,4.39,0.46281,0.36801,0.481
7771,11,19,4.01,0.46728,0.36271,0.053
7772,11,20,5.64,0.46522,0.36805,0.132
7773,11,21,2.85,0.46491,0.37122,-0.088
7774,11,22,4.74,0.4391,0.36383,-0.516
7775,11,23,5.22,0.44966,0.37332,-0.519
7776,11,0,5.79,0.44761,0.36467,-0.069
7777,11,1,6.77,0.44581,0.37457,-0.061
7778,11,2,7.2,0.46314,0.3714,-0.044
7779,11,3,5.83,0.45138,0.36977,0.259
7780,11,4,7.3,0.46595,0.36174,-0.84
7781,11,5,5.65,0.46739,0.37604,-0.355
7782,11,6,8.78,0.4648,0.36176,0.879
7783,11,7,7.03,0.4677,0.36639,0.021
7784,11,8,4.65,0.46437,0.37642,0.261
7785,11,9,7.05,0.44088,0.36371,-0.1
7786,11,10,5.15,0.46225,0.37447,-0.344
7787,11,11,4.75,0.45336,0.36469,-0.407
7788,11,12,4.35,0.43806,0.36605,-0.021
7789,11,13,3.89,0.46459,0.37617,0.391
7790,11,14,4.32,0.43793,0.36686,-0.299
7791,11,15,3.37,0.43076,0.36579,-0.575
7792,11,16,2.99,0.43373,0.36326,0.495
7793,11,17,4.85,0.43576,0.3679,-0.543
7794,11,18,3.57,0.44821,0.36771,0.243
7795,11,19,3.88,0.43578,0.37556,0.015
7796,11,20,2.53,0.4443,0.37243,0.309
7797,11,21,3.77,0.43811,0.36262,0.009
7798,11,22,5.53,0.45449,0.3694,-0.027
7799,11,23,6.45,0.45081,0.37073,-0.419
7800,11,0,6.99,0.42808,0.37238,-0.25
7801,11,1,6.14,0.4362,0.36933,0.701
7802,11,2,6.13,0.44326,0.3716,-0.262
7803,11,3,6.51,0.4516,0.37169,-0.149
7804,11,4,7.8,0.45414,0.37591,0.093
7805,11,5,9.49,0.4513,0.36171,-0.507
7806,11,6,4.73,0.44856,0.37348,0.177
7807,11,7,5.45,0.4382,0.36669,0.298
7808,11,8,6.25,0.42779,0.37101,-0.643
7809,11,9,5.58,0.42807,0.36304,0.952
7810,11,10,5.97,0.45682,0.37633,0.021
7811,11,11,7.57,0.44405,0.37151,0.271
7812,11,12,6.55,0.45622,0.37272,0.196
7813,11,13,4.21,0.44494,0.36745,1.129
7814,11,14,5.18,0.46601,0.37023,0.116
7815,11,15,3.24,0.46034,0.36863,0.336
7816,11,16,3.46,0.46022,0.37217,0.187
7817,11,17,3.61,0.45641,0.36397,-0.115
7818,11,18,1.6,0.45555,0.36963,0.124
7819,11,19,2.91,0.4306,0.36981,0.075
7820,11,20,3.76,0.45527,0.37361,-0.537
7821,11,21,4.52,0.44067,0.37168,-0.255
7822,11,22,4.55,0.46186,0.36323,-0.468
7823,11,23,4.8,0.46122,0.37581,0.508
7824,11,0,5.97,0.43495,0.36366,-0.368
7825,11,1,5.18,0.44522,0.37105,0.109
7826,11,2,8.43,0.46025,0.37454,-0.001
7827,11,3,5.22,0.44721,0.36738,0.182
7828,11,4,7.39,0.42545,0.3706,-0.614
7829,11,5,7.28,0.44939,0.36234,-0.057
7830,11,6,8.37,0.46681,0.36853,-0.096
7831,11,7,9.7,0.44265,0.36645,-0.077
7832,11,8,7.83,0.44596,0.36315,0.605
7833,11,9,6.93,0.45212,0.37137,-0.308
7834,11,10,6.84,0.45466,0.37388,-0.168
7835,11,11,5.58,0.4362,0.36982,0.389
7836,11,12,4.51,0.42753,0.37629,-0.532
7837,11,13,6.01,0.46881,0.37597,-0.281
7838,11,14,5.13,0.43826,0.37438,0.869
7839,11,15,3.34,0.43758,0.36631,-0.123
7840,11,16,2.96,0.4386,0.36279,0.213
7841,11,17,4.04,0.44399,0.36801,0.291
7842,11,18,3.11,0.46496,0.36371,-0.446
7843,11,19,4.42,0.44432,0.37203,-0.186
7844,11,20,4.08,0.46103,0.37355,-0.267
7845,11,21,4.97,0.45013,0.37373,-0.054
7846,11,22,3.86,0.45815,0.37121,-0.254
7847,11,23,3.86,0.4423,0.36547,0.3
7848,11,0,5.99,0.45134,0.37267,-0.339
7849,11,1,4.84,0.44682,0.36427,0.262
7850,11,2,7.38,0.42578,0.3673,0.284
7851,11,3,5.76,0.46235,0.36372,0.073
7852,11,4,8.04,0.46239,0.36626,0.826
7853,11,5,8.2,0.43433,0.37267,-0.191
7854,11,6,7.76,0.46193,0.37328,-0.085
7855,11,7,6.9,0.43036,0.3684,-0.004
7856,11,8,6.86,0.45792,0.36237,-0.232
7857,11,9,5.79,0.45136,0.36195,-0.322
7858,11,10,5.26,0.44399,0.37568,0.48
7859,11,11,4.8,0.4309,0.36771,-0.085
7860,11,12,4.34,0.46358,0.36701,0.307
7861,11,13,4.97,0.45691,0.37419,0.301
7862,11,14,5.68,0.44133,0.36702,0.04
7863,11,15,3.43,0.45648,0.3628,0.297
7864,11,16,4.3,0.44484,0.3678,0.066
7865,11,17,5.33,0.44047,0.36166,0.13
7866,11,18,0.8,0.44824,0.37222,0.028
7867,11,19,3.61,0.43576,0.36844,-0.731
7868,11,20,2.55,0.45033,0.37184,-0.58
7869,11,21,5.49,0.42991,0.3701,-0.529
7870,11,22,3.6,0.4652,0.37284,0.188
7871,11,23,3.73,0.46311,0.36267,0.051
7872,11,0,5.85,0.43578,0.36844,-0.27
7873,11,1,3.86,0.42819,0.37255,0.803
7874,11,2,7.3,0.4631,0.36958,-0.348
7875,11,3,5.81,0.45281,0.36575,-0.197
7876,11,4,7.44,0.44133,0.37484,0.469
7877,11,5,7.84,0.45698,0.37073,0.169
7878,11,6,6.41,0.45335,0.36421,-0.751
7879,11,7,7.85,0.42926,0.36716,-0.228
7880,11,8,7.12,0.45142,0.37094,-0.277
7881,11,9,7.64,0.44817,0.37434,0.012
7882,11,10,6.66,0.43259,0.36999,-0.691
7883,11,11,5.61,0.45489,0.36401,0.068
7884,11,12,6.55,0.43175,0.36951,-0.354
7885,11,13,3.82,0.43672,0.37061,0.124
7886,11,14,6.55,0.46263,0.36365,-0.199
7887,11,15,4.29,0.45887,0.36829,-0.214
7888,11,16,5.27,0.44908,0.3689,-0.66
7889,11,17,3.14,0.45488,0.3726,0.169
7890,11,18,0.68,0.44696,0.37247,0.134
7891,11,19,2.53,0.46571,0.3672,-0.409
7892,11,20,6.66,0.46324,0.36281,-0.116
7893,11,21,4.65,0.44386,0.36577,-0.618
7894,11,22,4.95,0.42538,0.36383,-0.035
7895,11,23,5.04,0.42502,0.36836,-0.11
7896,11,0,4.15,0.44063,0.3724,-0.597
7897,11,1,5.78,0.46408,0.36729,0.476
7898,11,2,5.61,0.42613,0.36289,0.622
7899,11,3,7.14,0.43237,0.37488,-0.011
7900,11,4,7.07,0.44508,0.36908,0.306
7901,11,5,6.98,0.43912,0.36418,0.129
7902,11,6,7.11,0.45637,0.3748,0.638
7903,11,7,6.27,0.45349,0.37639,-0.274
7904,11,8,8.08,0.45258,0.3671,0.264
7905,11,9,6.05,0.44628,0.37012,0.143
7906,11,10,6.67,0.46002,0.36958,-0.224
7907,11,11,5.82,0.43845,0.37144,-0.118
7908,11,12,5.58,0.42931,0.36749,-0.291
7909,11,13,3.55,0.4562,0.36286,-0.883
7910,11,14,5.31,0.4666,0.37082,-0.534
7911,11,15,4.45,0.4464,0.36676,0.103
7912,11,16,3.69,0.42544,0.37351,0.218
7913,11,17,4.96,0.42644,0.37604,-0.104
7914,11,18,3.16,0.42465,0.37043,0.052
7915,11,19,3.59,0.44025,0.37552,0.173
7916,11,20,4.27,0.44089,0.3666,-0.088
7917,11,21,1.75,0.46281,0.36287,0.665
7918,11,22,5.79,0.46376,0.3678,0.414
7919,11,23,5.88,0.45683,0.36418,-0.582
7920,11,0,5.01,0.43552,0.37274,-0.283
7921,11,1,8.5,0.4251,0.37634,0.638
7922,11,2,6.29,0.42743,0.37191,0.5
7923,11,3,8.89,0.45471,0.36394,0.156
7924,11,4,8.91,0.42908,0.37313,0.001
