window_id,building,occupant_id,comfort_class_int,comfort_class_str,ashrae_raw
23527,mixed_use,13,2,Neutral,0.48
23528,medium_office,22,4,Hot,1.1
23529,mixed_use,15,3,Warm,0.32
23530,residential,6,3,Warm,0.98
23531,medium_office,5,2,Neutral,-0.17
23532,medium_office,2,2,Neutral,0.16
23533,medium_office,5,2,Neutral,-0.32
23534,residential,23,2,Neutral,0.18
23535,medium_office,18,4,Hot,1.64
23536,medium_office,9,1,Cool,-0.8
23537,mixed_use,19,2,Neutral,-0.06
23538,residential,33,2,Neutral,-0.44
23539,medium_office,31,3,Warm,0.62
23540,medium_office,10,0,Cold,-1.93
23541,mixed_use,7,2,Neutral,0.32
23542,residential,10,2,Neutral,-0.15
23543,medium_office,29,1,Cool,-1.16
23544,residential,6,2,Neutral,0.45
23545,medium_office,9,3,Warm,0.27
23546,residential,17,1,Cool,-1.11
23547,mixed_use,8,4,Hot,1.11
23548,medium_office,2,1,Cool,-0.41
23549,mixed_use,26,2,Neutral,0.28
23550,residential,37,3,Warm,0.27
23551,mixed_use,36,2,Neutral,-0.03
23552,mixed_use,31,2,Neutral,0.32
23553,residential,34,2,Neutral,0.09
23554,medium_office,36,2,Neutral,0.11
23555,mixed_use,27,2,Neutral,-0.44
23556,residential,3,3,Warm,0.76
23557,mixed_use,29,2,Neutral,-0.23
23558,residential,17,2,Neutral,-0.27
23559,medium_office,10,3,Warm,0.73
23560,residential,16,2,Neutral,0.29
23561,residential,30,2,Neutral,-0.35
23562,residential,12,3,Warm,1.22
23563,residential,23,1,Cool,-0.36
23564,mixed_use,17,2,Neutral,0.45
23565,residential,9,2,Neutral,0.16
23566,mixed_use,16,2,Neutral,-0.21
23567,residential,29,0,Cold,-1.28
23568,medium_office,35,3,Warm,1.08
23569,medium_office,7,2,Neutral,0.01
23570,mixed_use,24,1,Cool,-0.43
23571,residential,3,2,Neutral,0.11
23572,medium_office,21,2,Neutral,0.28
23573,residential,33,2,Neutral,0.46
23574,medium_office,19,2,Neutral,-0.08
23575,residential,15,2,Neutral,0.19
23576,medium_office,36,2,Neutral,0.17
23577,residential,22,3,Warm,0.85
23578,medium_office,11,2,Neutral,0.44
23579,mixed_use,38,3,Warm,0.94
23580,mixed_use,34,2,Neutral,-0.34
23581,mixed_use,10,1,Cool,-0.56
23582,mixed_use,28,2,Neutral,-0.12
23583,mixed_use,14,2,Neutral,0.43
23584,medium_office,14,4,Hot,1.63
23585,medium_office,17,2,Neutral,0.41
23586,mixed_use,33,2,Neutral,-0.43
23587,residential,6,2,Neutral,0.44
23588,mixed_use,23,2,Neutral,0.04
23589,residential,11,2,Neutral,0.34
23590,medium_office,23,2,Neutral,-0.15
23591,mixed_use,15,2,Neutral,0.03
23592,residential,38,4,Hot,1.6
23593,mixed_use,23,2,Neutral,0.5
23594,medium_office,35,4,Hot,1.39
23595,mixed_use,11,2,Neutral,-0.19
23596,medium_office,34,1,Cool,-0.93
23597,mixed_use,17,2,Neutral,0.13
23598,residential,16,3,Warm,1.05
23599,residential,8,2,Neutral,0.37
23600,medium_office,22,1,Cool,-1.2
23601,medium_office,9,1,Cool,-0.88
23602,mixed_use,21,2,Neutral,-0.44
23603,mixed_use,27,2,Neutral,-0.5
23604,medium_office,11,3,Warm,0.33
23605,residential,4,2,Neutral,0.27
23606,residential,11,2,Neutral,-0.49
23607,residential,34,2,Neutral,0.36
23608,residential,17,2,Neutral,-0.45
23609,medium_office,28,2,Neutral,0.27
23610,residential,28,3,Warm,0.31
23611,medium_office,2,2,Neutral,-0.17
23612,medium_office,19,2,Neutral,-0.2
23613,mixed_use,2,2,Neutral,0.1
23614,residential,26,1,Cool,-0.44
23615,residential,14,2,Neutral,0.26
23616,medium_office,8,2,Neutral,-0.21
23617,mixed_use,18,2,Neutral,-0.12
23618,medium_office,6,2,Neutral,0.38
23619,mixed_use,21,2,Neutral,0.03
23620,residential,13,2,Neutral,-0.48
23621,medium_office,21,3,Warm,0.79
23622,mixed_use,19,2,Neutral,0.25
23623,medium_office,16,2,Neutral,-0.14
23624,medium_office,21,3,Warm,0.77
23625,residential,11,1,Cool,-0.8
23626,medium_office,33,2,Neutral,0.36
23627,mixed_use,23,2,Neutral,-0.04
23628,residential,31,1,Cool,-0.98
23629,mixed_use,19,3,Warm,1.08
23630,mixed_use,8,2,Neutral,-0.05
23631,residential,26,2,Neutral,0.25
23632,residential,14,2,Neutral,0.46
23633,medium_office,28,2,Neutral,-0.27
23634,residential,22,4,Hot,1.08
23635,medium_office,9,2,Neutral,-0.33
23636,mixed_use,20,2,Neutral,0.34
23637,medium_office,22,2,Neutral,-0.43
23638,mixed_use,21,2,Neutral,-0.43
23639,mixed_use,25,2,Neutral,0.46
23640,medium_office,28,3,Warm,1.11
23641,residential,35,3,Warm,0.72
23642,residential,37,1,Cool,-1.1
23643,mixed_use,30,3,Warm,1.09
23644,residential,33,3,Warm,0.69
23645,medium_office,16,2,Neutral,-0.48
23646,mixed_use,17,2,Neutral,-0.43
23647,residential,28,0,Cold,-1.1
23648,medium_office,1,1,Cool,-1.06
23649,residential,21,4,Hot,1.84
23650,medium_office,4,2,Neutral,-0.44
23651,mixed_use,30,2,Neutral,-0.13
23652,medium_office,24,2,Neutral,0.1
23653,mixed_use,17,2,Neutral,-0.29
23654,medium_office,34,2,Neutral,-0.36
23655,residential,15,2,Neutral,0.21
23656,residential,19,2,Neutral,0.33
23657,mixed_use,37,0,Cold,-1.31
23658,mixed_use,32,3,Warm,0.37
23659,residential,5,3,Warm,0.5
23660,mixed_use,18,2,Neutral,0.46
23661,mixed_use,26,2,Neutral,0.04
23662,residential,2,2,Neutral,-0.17
23663,residential,1,2,Neutral,0.3
23664,residential,10,2,Neutral,-0.48
23665,residential,3,2,Neutral,-0.04
23666,mixed_use,21,2,Neutral,-0.14
23667,residential,6,2,Neutral,-0.01
23668,residential,32,2,Neutral,-0.08
23669,medium_office,33,2,Neutral,0.14
23670,residential,29,3,Warm,1.05
23671,mixed_use,30,2,Neutral,-0.26
23672,residential,18,2,Neutral,-0.14
23673,residential,38,1,Cool,-0.45
23674,residential,31,3,Warm,0.66
23675,residential,12,2,Neutral,0.33
23676,medium_office,8,3,Warm,1.06
23677,residential,2,0,Cold,-1.47
23678,residential,38,2,Neutral,0.14
23679,residential,34,2,Neutral,0.04
23680,medium_office,37,2,Neutral,0.31
23681,mixed_use,1,2,Neutral,-0.48
23682,residential,6,2,Neutral,-0.07
23683,residential,23,2,Neutral,0.31
23684,residential,31,2,Neutral,0.1
23685,mixed_use,26,2,Neutral,-0.4
23686,medium_office,28,2,Neutral,0.21
23687,medium_office,32,2,Neutral,-0.43
23688,medium_office,19,2,Neutral,-0.15
23689,medium_office,38,2,Neutral,0.14
23690,medium_office,16,2,Neutral,0.38
23691,mixed_use,28,2,Neutral,0.18
23692,residential,2,2,Neutral,-0.25
23693,medium_office,33,2,Neutral,-0.4
23694,residential,36,2,Neutral,0.31
23695,mixed_use,11,4,Hot,1.72
23696,mixed_use,23,2,Neutral,0.36
23697,residential,15,1,Cool,-1.08
23698,residential,37,2,Neutral,-0.26
23699,mixed_use,14,3,Warm,0.84
23700,residential,35,3,Warm,0.74
23701,residential,24,4,Hot,1.78
23702,residential,36,3,Warm,0.34
23703,residential,19,2,Neutral,0.03
23704,medium_office,5,0,Cold,-1.79
23705,residential,22,2,Neutral,-0.49
23706,mixed_use,15,2,Neutral,-0.45
23707,medium_office,36,1,Cool,-0.63
23708,medium_office,16,2,Neutral,-0.43
23709,medium_office,19,4,Hot,1.93
23710,medium_office,35,3,Warm,0.66
23711,medium_office,9,1,Cool,-0.5
23712,medium_office,14,2,Neutral,-0.37
23713,residential,35,3,Warm,1.14
23714,medium_office,21,2,Neutral,-0.17
23715,mixed_use,1,3,Warm,0.76
23716,residential,7,2,Neutral,0.33
23717,medium_office,27,2,Neutral,-0.02
23718,mixed_use,18,2,Neutral,-0.08
23719,mixed_use,16,3,Warm,0.98
23720,residential,25,2,Neutral,-0.25
23721,residential,7,2,Neutral,-0.18
23722,medium_office,29,2,Neutral,0.13
23723,mixed_use,31,2,Neutral,-0.2
23724,residential,27,2,Neutral,0.45
23725,medium_office,2,2,Neutral,0.11
23726,medium_office,8,1,Cool,-1.05
23727,mixed_use,1,3,Warm,1.08
23728,mixed_use,7,1,Cool,-0.54
23729,mixed_use,13,3,Warm,0.61
23730,medium_office,31,2,Neutral,-0.4
23731,mixed_use,33,2,Neutral,-0.05
23732,residential,2,2,Neutral,-0.48
23733,mixed_use,6,4,Hot,1.53
23734,mixed_use,23,2,Neutral,-0.49
23735,medium_office,28,2,Neutral,-0.28
23736,mixed_use,2,2,Neutral,0.22
23737,mixed_use,34,3,Warm,1.02
23738,medium_office,32,2,Neutral,0.41
23739,medium_office,34,3,Warm,1.0
23740,residential,11,3,Warm,1.22
23741,residential,24,2,Neutral,-0.37
23742,mixed_use,23,1,Cool,-1.16
23743,mixed_use,35,2,Neutral,-0.16
23744,medium_office,28,2,Neutral,0.03
23745,mixed_use,8,2,Neutral,0.41
23746,mixed_use,15,2,Neutral,-0.21
23747,mixed_use,7,3,Warm,0.56
23748,medium_office,36,0,Cold,-1.52
23749,mixed_use,2,2,Neutral,0.41
23750,mixed_use,17,2,Neutral,-0.36
23751,medium_office,24,3,Warm,1.21
23752,mixed_use,1,2,Neutral,0.35
23753,mixed_use,38,2,Neutral,-0.35
23754,medium_office,30,2,Neutral,-0.06
23755,mixed_use,16,2,Neutral,0.47
23756,mixed_use,27,2,Neutral,0.11
23757,mixed_use,32,2,Neutral,0.13
23758,residential,7,3,Warm,0.81
23759,residential,18,3,Warm,0.89
23760,residential,1,3,Warm,0.54
23761,mixed_use,28,2,Neutral,-0.21
23762,residential,4,2,Neutral,-0.48
23763,medium_office,16,2,Neutral,-0.04
23764,mixed_use,37,2,Neutral,0.24
23765,medium_office,14,3,Warm,1.11
23766,mixed_use,19,2,Neutral,0.07
23767,residential,29,3,Warm,0.51
23768,residential,14,2,Neutral,-0.41
23769,residential,30,1,Cool,-0.89
23770,medium_office,31,3,Warm,0.59
23771,mixed_use,32,3,Warm,0.89
23772,medium_office,2,2,Neutral,-0.23
23773,mixed_use,9,1,Cool,-0.75
23774,residential,27,1,Cool,-1.08
23775,residential,37,1,Cool,-0.36
23776,residential,28,2,Neutral,-0.05
23777,medium_office,28,2,Neutral,0.09
23778,mixed_use,18,2,Neutral,0.11
23779,medium_office,9,2,Neutral,-0.14
23780,residential,16,2,Neutral,-0.49
23781,residential,34,2,Neutral,-0.09
23782,medium_office,13,2,Neutral,-0.32
23783,residential,8,2,Neutral,-0.24
23784,residential,33,2,Neutral,-0.38
23785,residential,34,2,Neutral,-0.39
23786,mixed_use,19,1,Cool,-0.51
23787,medium_office,34,2,Neutral,-0.3
23788,mixed_use,38,2,Neutral,-0.14
23789,medium_office,28,2,Neutral,0.49
23790,residential,21,2,Neutral,0.19
23791,medium_office,33,4,Hot,1.32
23792,residential,13,3,Warm,1.07
23793,residential,28,3,Warm,0.26
23794,medium_office,27,2,Neutral,-0.04
23795,residential,15,3,Warm,0.5
23796,residential,10,2,Neutral,0.04
23797,mixed_use,8,2,Neutral,0.41
23798,residential,29,2,Neutral,0.06
23799,mixed_use,3,2,Neutral,0.25
23800,residential,10,0,Cold,-1.5
23801,mixed_use,28,2,Neutral,-0.45
23802,medium_office,38,2,Neutral,-0.22
23803,medium_office,19,2,Neutral,-0.08
23804,residential,9,3,Warm,0.78
23805,medium_office,14,4,Hot,1.87
23806,residential,38,2,Neutral,-0.13
23807,mixed_use,18,4,Hot,1.26
23808,medium_office,30,3,Warm,1.11
23809,residential,30,0,Cold,-1.34
23810,medium_office,38,2,Neutral,0.02
23811,medium_office,5,2,Neutral,-0.16
23812,mixed_use,34,0,Cold,-1.66
23813,residential,6,2,Neutral,0.07
23814,residential,36,2,Neutral,0.17
23815,mixed_use,36,2,Neutral,0.46
23816,mixed_use,17,3,Warm,0.86
23817,residential,10,2,Neutral,0.47
23818,medium_office,38,2,Neutral,0.29
23819,mixed_use,20,2,Neutral,0.2
23820,mixed_use,2,2,Neutral,0.4
23821,residential,16,2,Neutral,-0.32
23822,medium_office,12,3,Warm,0.27
23823,mixed_use,10,1,Cool,-0.67
23824,residential,15,2,Neutral,-0.1
23825,mixed_use,2,3,Warm,1.11
23826,medium_office,32,2,Neutral,0.47
23827,mixed_use,4,0,Cold,-1.47
23828,mixed_use,25,3,Warm,1.16
23829,mixed_use,23,3,Warm,1.09
23830,medium_office,13,2,Neutral,0.03
23831,mixed_use,24,3,Warm,0.72
23832,medium_office,16,2,Neutral,0.27
23833,mixed_use,13,2,Neutral,-0.02
23834,mixed_use,7,2,Neutral,0.25
23835,mixed_use,14,2,Neutral,0.14
23836,residential,38,3,Warm,0.32
23837,residential,14,3,Warm,0.56
23838,residential,20,1,Cool,-0.91
23839,medium_office,25,2,Neutral,-0.36
23840,residential,29,4,Hot,1.61
23841,medium_office,7,2,Neutral,-0.21
23842,mixed_use,2,2,Neutral,0.1
23843,residential,33,3,Warm,0.53
23844,medium_office,29,3,Warm,0.53
23845,residential,19,2,Neutral,-0.43
23846,medium_office,2,1,Cool,-1.11
23847,medium_office,15,2,Neutral,0.28
23848,residential,19,3,Warm,0.48
23849,mixed_use,30,2,Neutral,0.2
23850,medium_office,32,2,Neutral,-0.1
23851,mixed_use,17,3,Warm,1.09
23852,medium_office,12,2,Neutral,-0.09
23853,residential,18,2,Neutral,0.47
23854,medium_office,8,2,Neutral,0.12
23855,medium_office,32,2,Neutral,-0.09
23856,residential,2,2,Neutral,-0.08
23857,mixed_use,31,1,Cool,-0.46
23858,mixed_use,21,3,Warm,0.88
23859,mixed_use,5,2,Neutral,-0.43
23860,residential,18,1,Cool,-1.02
23861,mixed_use,35,2,Neutral,-0.07
23862,mixed_use,3,2,Neutral,-0.33
23863,medium_office,24,2,Neutral,0.09
23864,mixed_use,9,2,Neutral,-0.03
23865,medium_office,26,1,Cool,-1.02
23866,residential,27,0,Cold,-1.03
23867,residential,5,1,Cool,-0.84
23868,residential,33,3,Warm,0.96
23869,residential,23,2,Neutral,-0.48
23870,medium_office,6,2,Neutral,-0.18
23871,medium_office,36,2,Neutral,0.42
23872,mixed_use,6,2,Neutral,-0.47
23873,medium_office,4,2,Neutral,0.18
23874,residential,24,3,Warm,0.27
23875,medium_office,4,2,Neutral,0.18
23876,residential,33,2,Neutral,0.3
23877,medium_office,30,3,Warm,0.55
23878,medium_office,20,2,Neutral,-0.47
23879,medium_office,2,2,Neutral,-0.24
23880,mixed_use,37,2,Neutral,-0.15
23881,mixed_use,22,2,Neutral,0.39
23882,mixed_use,16,1,Cool,-0.93
23883,residential,20,2,Neutral,0.25
23884,medium_office,13,1,Cool,-0.41
23885,residential,35,3,Warm,0.69
23886,residential,18,4,Hot,1.93
23887,mixed_use,29,1,Cool,-0.68
23888,medium_office,15,1,Cool,-0.9
23889,residential,33,2,Neutral,0.1
23890,mixed_use,22,2,Neutral,0.48
23891,residential,25,2,Neutral,-0.03
23892,residential,18,2,Neutral,0.37
23893,residential,24,3,Warm,0.53
23894,residential,31,1,Cool,-0.89
23895,medium_office,34,0,Cold,-1.02
23896,medium_office,23,3,Warm,0.43
23897,mixed_use,22,2,Neutral,-0.28
23898,medium_office,14,4,Hot,1.67
23899,mixed_use,1,2,Neutral,-0.05
23900,mixed_use,33,2,Neutral,0.27
23901,mixed_use,2,2,Neutral,-0.48
23902,residential,38,2,Neutral,-0.21
23903,medium_office,35,2,Neutral,0.4
23904,medium_office,4,3,Warm,0.63
23905,mixed_use,28,2,Neutral,-0.47
23906,mixed_use,20,2,Neutral,-0.1
23907,medium_office,28,2,Neutral,-0.14
23908,medium_office,31,2,Neutral,-0.08
23909,mixed_use,17,0,Cold,-1.37
23910,medium_office,11,2,Neutral,-0.25
23911,residential,5,2,Neutral,0.45
23912,residential,18,3,Warm,0.64
23913,residential,28,3,Warm,0.26
23914,residential,37,3,Warm,1.24
23915,residential,4,3,Warm,1.1
23916,medium_office,22,3,Warm,1.05
23917,medium_office,31,3,Warm,0.52
23918,medium_office,30,2,Neutral,0.15
23919,mixed_use,20,2,Neutral,0.14
23920,medium_office,37,2,Neutral,-0.32
23921,residential,24,3,Warm,1.02
23922,residential,11,2,Neutral,-0.03
23923,mixed_use,13,2,Neutral,0.3
23924,residential,38,3,Warm,0.27
23925,residential,17,2,Neutral,-0.11
23926,mixed_use,3,2,Neutral,-0.29
23927,medium_office,27,2,Neutral,0.11
23928,residential,36,2,Neutral,-0.01
23929,residential,33,0,Cold,-1.24
23930,residential,4,2,Neutral,-0.26
23931,residential,32,4,Hot,1.18
23932,residential,8,2,Neutral,0.1
23933,medium_office,37,2,Neutral,-0.49
23934,residential,30,2,Neutral,-0.09
23935,residential,14,3,Warm,0.89
23936,medium_office,36,2,Neutral,0.35
23937,residential,32,2,Neutral,0.4
23938,medium_office,25,2,Neutral,-0.06
23939,medium_office,2,1,Cool,-1.24
23940,medium_office,9,2,Neutral,-0.41
23941,medium_office,6,1,Cool,-0.67
23942,residential,24,2,Neutral,-0.41
23943,mixed_use,30,2,Neutral,0.08
23944,residential,23,3,Warm,1.12
23945,residential,18,2,Neutral,0.26
23946,mixed_use,36,2,Neutral,0.27
23947,residential,17,2,Neutral,0.28
23948,residential,33,1,Cool,-0.46
23949,mixed_use,14,2,Neutral,-0.35
23950,residential,7,2,Neutral,-0.24
23951,residential,12,1,Cool,-0.72
23952,residential,16,2,Neutral,0.08
23953,mixed_use,19,1,Cool,-1.11
23954,medium_office,32,3,Warm,0.7
23955,medium_office,34,2,Neutral,-0.25
23956,residential,15,1,Cool,-1.24
23957,medium_office,26,2,Neutral,0.29
23958,medium_office,7,2,Neutral,-0.35
23959,residential,34,3,Warm,0.37
23960,residential,38,0,Cold,-1.4
23961,mixed_use,4,1,Cool,-0.63
23962,mixed_use,30,3,Warm,1.08
23963,residential,28,2,Neutral,-0.07
23964,mixed_use,9,2,Neutral,-0.49
23965,residential,23,1,Cool,-0.28
23966,mixed_use,34,2,Neutral,-0.5
23967,mixed_use,19,2,Neutral,-0.32
23968,mixed_use,29,2,Neutral,0.2
23969,mixed_use,25,0,Cold,-1.84
23970,mixed_use,5,2,Neutral,0.02
23971,medium_office,7,2,Neutral,-0.36
23972,mixed_use,33,2,Neutral,-0.1
23973,medium_office,5,2,Neutral,0.23
23974,residential,11,4,Hot,1.09
23975,medium_office,17,2,Neutral,0.37
23976,medium_office,28,2,Neutral,-0.08
23977,residential,37,2,Neutral,-0.31
23978,medium_office,10,2,Neutral,-0.4
23979,mixed_use,36,2,Neutral,-0.02
23980,residential,21,2,Neutral,-0.38
23981,residential,13,2,Neutral,0.09
23982,mixed_use,37,2,Neutral,0.08
23983,medium_office,35,2,Neutral,-0.05
23984,mixed_use,35,2,Neutral,0.05
23985,mixed_use,29,2,Neutral,0.38
23986,mixed_use,38,2,Neutral,0.21
23987,medium_office,5,2,Neutral,-0.28
23988,mixed_use,21,2,Neutral,-0.29
23989,mixed_use,10,3,Warm,0.35
23990,medium_office,17,0,Cold,-1.5
23991,medium_office,7,2,Neutral,-0.14
23992,medium_office,16,1,Cool,-1.24
23993,mixed_use,28,2,Neutral,0.24
23994,residential,1,2,Neutral,0.42
23995,mixed_use,29,2,Neutral,0.49
23996,mixed_use,18,2,Neutral,0.04
23997,mixed_use,21,2,Neutral,-0.49
23998,residential,11,2,Neutral,-0.35
23999,mixed_use,13,2,Neutral,-0.36
24000,residential,1,4,Hot,1.47
24001,residential,34,3,Warm,0.58
24002,medium_office,12,2,Neutral,0.1
24003,mixed_use,34,2,Neutral,-0.28
24004,mixed_use,28,2,Neutral,0.26
24005,mixed_use,14,1,Cool,-0.8
24006,residential,29,1,Cool,-0.97
24007,medium_office,7,3,Warm,0.61
24008,residential,9,2,Neutral,-0.46
24009,mixed_use,5,2,Neutral,-0.06
24010,residential,34,2,Neutral,0.38
24011,medium_office,7,3,Warm,0.34
24012,residential,34,2,Neutral,0.06
24013,residential,19,3,Warm,0.91
24014,mixed_use,3,1,Cool,-1.16
24015,mixed_use,16,2,Neutral,0.19
24016,mixed_use,21,2,Neutral,0.17
24017,mixed_use,31,1,Cool,-1.02
24018,residential,36,2,Neutral,0.0
24019,mixed_use,30,2,Neutral,0.23
24020,residential,23,4,Hot,1.56
24021,residential,28,2,Neutral,-0.23
24022,residential,5,2,Neutral,0.12
24023,mixed_use,15,2,Neutral,-0.29
24024,residential,13,2,Neutral,-0.15
24025,mixed_use,26,2,Neutral,0.0
24026,mixed_use,24,4,Hot,1.71
24027,mixed_use,2,3,Warm,0.41
24028,residential,16,2,Neutral,-0.29
24029,mixed_use,7,2,Neutral,0.15
24030,residential,35,2,Neutral,-0.49
24031,mixed_use,25,2,Neutral,0.21
24032,mixed_use,10,3,Warm,0.85
24033,medium_office,17,3,Warm,0.58
24034,residential,13,2,Neutral,-0.04
24035,mixed_use,12,2,Neutral,-0.05
24036,mixed_use,32,1,Cool,-0.59
24037,residential,7,2,Neutral,0.27
24038,mixed_use,16,1,Cool,-0.71
24039,medium_office,30,3,Warm,0.97
24040,medium_office,28,3,Warm,0.83
24041,medium_office,8,1,Cool,-0.82
24042,residential,30,2,Neutral,-0.12
24043,mixed_use,16,2,Neutral,0.43
24044,medium_office,30,0,Cold,-1.67
24045,medium_office,2,2,Neutral,0.13
24046,medium_office,15,2,Neutral,-0.22
24047,medium_office,33,0,Cold,-1.29
24048,mixed_use,29,2,Neutral,0.46
24049,mixed_use,28,2,Neutral,0.4
24050,residential,6,2,Neutral,0.01
24051,medium_office,28,2,Neutral,-0.16
24052,medium_office,24,3,Warm,0.83
24053,mixed_use,21,0,Cold,-1.93
24054,medium_office,35,3,Warm,1.19
24055,residential,24,2,Neutral,-0.23
24056,residential,36,2,Neutral,0.07
24057,medium_office,27,2,Neutral,-0.1
24058,mixed_use,12,2,Neutral,0.15
24059,mixed_use,38,2,Neutral,0.05
24060,medium_office,32,2,Neutral,-0.27
24061,medium_office,24,2,Neutral,0.46
24062,medium_office,1,2,Neutral,0.34
24063,mixed_use,4,2,Neutral,-0.25
24064,mixed_use,20,2,Neutral,0.49
24065,medium_office,18,2,Neutral,-0.22
24066,residential,8,2,Neutral,0.01
24067,residential,33,2,Neutral,0.07
24068,residential,10,2,Neutral,-0.32
24069,medium_office,29,2,Neutral,0.34
24070,mixed_use,32,2,Neutral,-0.27
24071,residential,16,3,Warm,0.43
24072,mixed_use,22,3,Warm,0.81
24073,mixed_use,5,1,Cool,-0.82
24074,mixed_use,2,2,Neutral,-0.41
24075,medium_office,1,2,Neutral,0.3
24076,medium_office,8,3,Warm,1.14
24077,residential,18,3,Warm,1.05
24078,mixed_use,33,2,Neutral,0.38
24079,mixed_use,16,2,Neutral,-0.4
24080,medium_office,35,2,Neutral,-0.34
24081,residential,27,2,Neutral,0.4
24082,medium_office,8,2,Neutral,-0.0
24083,residential,32,1,Cool,-0.51
24084,residential,30,2,Neutral,-0.09
24085,mixed_use,3,3,Warm,1.01
24086,residential,4,4,Hot,1.1
24087,mixed_use,18,0,Cold,-1.98
24088,residential,12,3,Warm,1.02
24089,medium_office,18,3,Warm,0.38
24090,medium_office,38,2,Neutral,-0.08
24091,residential,36,2,Neutral,-0.1
24092,mixed_use,1,3,Warm,0.64
24093,mixed_use,2,0,Cold,-1.93
24094,mixed_use,19,3,Warm,1.13
24095,residential,15,2,Neutral,-0.23
24096,residential,19,2,Neutral,0.31
24097,mixed_use,6,2,Neutral,0.39
24098,medium_office,38,2,Neutral,-0.47
24099,medium_office,26,3,Warm,0.88
24100,residential,18,2,Neutral,-0.25
24101,mixed_use,6,2,Neutral,-0.48
24102,residential,29,3,Warm,0.92
24103,residential,14,3,Warm,0.57
24104,residential,13,3,Warm,0.76
24105,medium_office,12,2,Neutral,0.24
24106,mixed_use,13,2,Neutral,0.35
24107,mixed_use,6,2,Neutral,0.02
24108,mixed_use,24,2,Neutral,0.38
24109,residential,25,2,Neutral,0.34
24110,medium_office,15,2,Neutral,0.49
24111,residential,9,0,Cold,-1.78
24112,mixed_use,13,2,Neutral,-0.11
24113,mixed_use,30,2,Neutral,-0.03
24114,medium_office,20,2,Neutral,0.11
24115,residential,23,1,Cool,-0.68
24116,residential,4,2,Neutral,0.05
24117,residential,32,3,Warm,1.11
24118,medium_office,28,2,Neutral,-0.38
24119,medium_office,38,2,Neutral,-0.46
24120,medium_office,10,1,Cool,-0.44
24121,residential,1,2,Neutral,-0.29
24122,medium_office,31,2,Neutral,0.41
24123,residential,5,1,Cool,-1.06
24124,medium_office,18,4,Hot,2.0
24125,residential,18,3,Warm,0.39
24126,mixed_use,24,4,Hot,1.63
24127,residential,22,2,Neutral,-0.42
24128,mixed_use,13,3,Warm,0.83
24129,mixed_use,11,2,Neutral,-0.23
24130,residential,4,2,Neutral,0.36
24131,residential,17,4,Hot,1.96
24132,mixed_use,29,1,Cool,-0.85
24133,residential,3,1,Cool,-0.49
24134,mixed_use,33,1,Cool,-0.81
24135,mixed_use,4,3,Warm,0.47
24136,mixed_use,8,2,Neutral,0.15
24137,medium_office,38,2,Neutral,0.34
24138,residential,2,2,Neutral,0.5
24139,medium_office,20,3,Warm,1.17
24140,mixed_use,37,4,Hot,1.38
24141,residential,10,2,Neutral,-0.21
24142,mixed_use,13,2,Neutral,0.06
24143,mixed_use,14,3,Warm,0.83
24144,mixed_use,38,2,Neutral,0.26
24145,medium_office,30,2,Neutral,0.27
24146,medium_office,13,3,Warm,1.18
