hour,month,hour_of_day,occupied,T_outdoor_C,T_zone1_RB_C,PMV_zone1_RB,T_zone1_NA_C,PMV_zone1_NA,kWh_m2_RB,kWh_m2_NA
7573,11,13,1,28.22,24.24,0.237,24.15,0.225,0.012,0.0106
7574,11,14,1,27.5,22.87,0.127,23.25,0.086,0.012,0.0106
7575,11,15,1,26.88,22.33,0.14,22.32,0.023,0.012,0.0106
7576,11,16,1,26.4,21.03,-0.073,21.16,-0.086,0.012,0.0106
7577,11,17,1,26.1,22.17,-0.026,22.45,0.035,0.012,0.0106
7578,11,18,1,26.0,21.72,-0.014,22.04,-0.027,0.012,0.0106
7579,11,19,0,26.1,21.05,-0.041,21.62,-0.013,0.012,0.0106
7580,11,20,0,26.4,22.52,-0.003,22.97,0.12,0.012,0.0106
7581,11,21,0,26.88,21.84,0.02,21.76,-0.028,0.012,0.0106
7582,11,22,0,27.5,21.85,-0.115,21.7,-0.007,0.012,0.0106
7583,11,23,0,28.22,20.99,-0.115,21.55,-0.006,0.012,0.0106
7584,11,0,0,29.0,19.79,-0.172,20.01,-0.16,0.012,0.0106
7585,11,1,0,29.78,20.21,-0.15,20.0,-0.196,0.012,0.0106
7586,11,2,0,30.5,22.94,0.172,22.83,0.161,0.012,0.0106
7587,11,3,0,31.12,22.66,0.068,22.79,0.118,0.012,0.0106
7588,11,4,0,31.6,23.74,0.144,23.42,0.112,0.012,0.0106
7589,11,5,0,31.9,26.54,0.424,26.73,0.453,0.012,0.0106
7590,11,6,0,32.0,23.71,0.211,23.98,0.185,0.012,0.0106
7591,11,7,0,31.9,22.96,0.049,22.99,0.071,0.012,0.0106
7592,11,8,1,31.6,23.12,0.139,23.18,0.141,0.012,0.0106
7593,11,9,1,31.12,24.75,0.306,24.52,0.274,0.012,0.0106
7594,11,10,1,30.5,22.03,-0.011,22.07,0.07,0.012,0.0106
7595,11,11,1,29.78,22.66,0.053,22.79,0.065,0.012,0.0106
7596,11,12,1,29.0,20.55,-0.107,20.88,-0.121,0.012,0.0106
7597,11,13,1,28.22,21.15,-0.11,21.2,-0.086,0.012,0.0106
7598,11,14,1,27.5,20.6,-0.128,20.67,-0.1,0.012,0.0106
7599,11,15,1,26.88,22.27,-0.05,22.17,0.05,0.012,0.0106
7600,11,16,1,26.4,23.84,0.117,23.85,0.148,0.012,0.0106
7601,11,17,1,26.1,21.68,-0.018,21.97,-0.048,0.012,0.0106
7602,11,18,1,26.0,23.11,0.085,22.85,0.115,0.012,0.0106
7603,11,19,0,26.1,23.65,0.164,23.98,0.224,0.012,0.0106
7604,11,20,0,26.4,21.62,-0.054,21.54,-0.045,0.012,0.0106
7605,11,21,0,26.88,20.57,-0.07,20.5,-0.182,0.012,0.0106
7606,11,22,0,27.5,20.51,-0.016,20.13,-0.173,0.012,0.0106
7607,11,23,0,28.22,22.09,0.021,22.12,-0.008,0.012,0.0106
7608,11,0,0,29.0,21.72,-0.064,21.68,-0.044,0.012,0.0106
7609,11,1,0,29.78,23.03,0.233,22.73,0.096,0.012,0.0106
7610,11,2,0,30.5,20.59,-0.175,19.85,-0.194,0.012,0.0106
7611,11,3,0,31.12,23.24,0.093,23.2,0.093,0.012,0.0106
7612,11,4,0,31.6,21.9,-0.03,21.59,-0.001,0.012,0.0106
7613,11,5,0,31.9,21.34,-0.028,21.53,-0.08,0.012,0.0106
7614,11,6,0,32.0,21.23,-0.123,21.56,-0.046,0.012,0.0106
7615,11,7,0,31.9,25.56,0.36,25.85,0.411,0.012,0.0106
7616,11,8,1,31.6,22.42,-0.061,22.72,0.068,0.012,0.0106
7617,11,9,1,31.12,19.37,-0.275,19.42,-0.217,0.012,0.0106
7618,11,10,1,30.5,23.57,0.136,23.41,0.152,0.012,0.0106
7619,11,11,1,29.78,21.64,0.03,21.63,-0.062,0.012,0.0106
7620,11,12,1,29.0,21.83,0.141,21.74,-0.008,0.012,0.0106
7621,11,13,1,28.22,24.2,0.262,24.43,0.257,0.012,0.0106
7622,11,14,1,27.5,23.05,0.123,22.61,0.058,0.012,0.0106
7623,11,15,1,26.88,23.32,0.17,23.3,0.158,0.012,0.0106
7624,11,16,1,26.4,18.13,-0.48,18.0,-0.393,0.012,0.0106
7625,11,17,1,26.1,22.05,0.015,22.46,0.031,0.012,0.0106
7626,11,18,1,26.0,23.91,0.166,23.81,0.193,0.012,0.0106
7627,11,19,0,26.1,24.92,0.32,25.18,0.4,0.012,0.0106
7628,11,20,0,26.4,21.4,-0.053,21.17,-0.037,0.012,0.0106
7629,11,21,0,26.88,21.09,-0.163,21.61,-0.042,0.012,0.0106
7630,11,22,0,27.5,22.76,0.045,22.5,0.073,0.012,0.0106
7631,11,23,0,28.22,24.66,0.275,24.03,0.199,0.012,0.0106
7632,11,0,0,29.0,22.66,0.002,22.57,0.103,0.012,0.0106
7633,11,1,0,29.78,24.24,0.199,24.21,0.202,0.012,0.0106
7634,11,2,0,30.5,18.62,-0.299,18.73,-0.323,0.012,0.0106
7635,11,3,0,31.12,22.37,-0.006,22.41,0.026,0.012,0.0106
7636,11,4,0,31.6,22.25,0.094,22.46,0.039,0.012,0.0106
7637,11,5,0,31.9,20.93,-0.006,20.94,-0.134,0.012,0.0106
7638,11,6,0,32.0,23.83,0.165,24.23,0.202,0.012,0.0106
7639,11,7,0,31.9,23.36,0.171,23.47,0.209,0.012,0.0106
7640,11,8,1,31.6,22.75,0.078,22.39,0.047,0.012,0.0106
7641,11,9,1,31.12,24.4,0.22,24.34,0.193,0.012,0.0106
7642,11,10,1,30.5,23.32,0.121,24.33,0.246,0.012,0.0106
7643,11,11,1,29.78,21.68,-0.01,21.29,-0.07,0.012,0.0106
7644,11,12,1,29.0,18.92,-0.287,19.4,-0.257,0.012,0.0106
7645,11,13,1,28.22,21.87,0.009,21.99,0.011,0.012,0.0106
7646,11,14,1,27.5,24.1,0.31,24.49,0.224,0.012,0.0106
7647,11,15,1,26.88,21.64,-0.075,21.75,-0.044,0.012,0.0106
7648,11,16,1,26.4,23.21,0.185,23.48,0.143,0.012,0.0106
7649,11,17,1,26.1,23.19,0.12,23.27,0.102,0.012,0.0106
7650,11,18,1,26.0,21.09,-0.133,21.29,-0.125,0.012,0.0106
7651,11,19,0,26.1,22.45,-0.095,22.89,0.08,0.012,0.0106
7652,11,20,0,26.4,23.51,0.141,22.97,0.062,0.012,0.0106
7653,11,21,0,26.88,20.99,-0.157,20.87,-0.149,0.012,0.0106
7654,11,22,0,27.5,22.41,0.079,23.08,0.138,0.012,0.0106
7655,11,23,0,28.22,23.7,0.185,23.49,0.182,0.012,0.0106
7656,11,0,0,29.0,23.74,0.2,23.8,0.254,0.012,0.0106
7657,11,1,0,29.78,23.76,0.172,23.66,0.135,0.012,0.0106
7658,11,2,0,30.5,26.02,0.406,26.5,0.516,0.012,0.0106
7659,11,3,0,31.12,23.45,0.19,23.32,0.144,0.012,0.0106
7660,11,4,0,31.6,23.76,0.135,23.35,0.179,0.012,0.0106
7661,11,5,0,31.9,25.04,0.415,25.46,0.364,0.012,0.0106
7662,11,6,0,32.0,23.26,0.097,22.99,0.039,0.012,0.0106
7663,11,7,0,31.9,22.02,0.056,21.4,-0.048,0.012,0.0106
7664,11,8,1,31.6,19.46,-0.156,19.4,-0.263,0.012,0.0106
7665,11,9,1,31.12,21.0,-0.188,20.47,-0.137,0.012,0.0106
7666,11,10,1,30.5,21.85,-0.037,21.74,-0.03,0.012,0.0106
7667,11,11,1,29.78,20.66,-0.205,20.75,-0.147,0.012,0.0106
7668,11,12,1,29.0,24.02,0.236,24.13,0.277,0.012,0.0106
7669,11,13,1,28.22,22.41,0.028,22.42,0.028,0.012,0.0106
7670,11,14,1,27.5,20.98,-0.084,21.01,-0.087,0.012,0.0106
7671,11,15,1,26.88,22.6,0.061,22.87,0.075,0.012,0.0106
7672,11,16,1,26.4,21.11,-0.016,20.64,-0.156,0.012,0.0106
7673,11,17,1,26.1,21.11,-0.103,20.99,-0.052,0.012,0.0106
7674,11,18,1,26.0,22.01,0.004,22.8,0.141,0.012,0.0106
7675,11,19,0,26.1,23.84,0.263,23.95,0.229,0.012,0.0106
7676,11,20,0,26.4,23.45,0.12,24.15,0.185,0.012,0.0106
7677,11,21,0,26.88,21.49,0.021,22.01,-0.015,0.012,0.0106
7678,11,22,0,27.5,18.97,-0.354,18.91,-0.324,0.012,0.0106
7679,11,23,0,28.22,20.92,-0.014,20.44,-0.177,0.012,0.0106
7680,11,0,0,29.0,24.62,0.205,24.55,0.271,0.012,0.0106
7681,11,1,0,29.78,21.91,-0.001,21.85,-0.039,0.012,0.0106
7682,11,2,0,30.5,20.07,-0.145,20.05,-0.222,0.012,0.0106
7683,11,3,0,31.12,22.73,0.069,23.18,0.121,0.012,0.0106
7684,11,4,0,31.6,22.58,0.009,22.38,0.008,0.012,0.0106
7685,11,5,0,31.9,23.05,0.145,23.28,0.117,0.012,0.0106
7686,11,6,0,32.0,24.14,0.218,24.23,0.123,0.012,0.0106
7687,11,7,0,31.9,21.27,-0.041,20.82,-0.115,0.012,0.0106
7688,11,8,0,31.6,20.89,-0.182,20.98,-0.133,0.012,0.0106
7689,11,9,0,31.12,21.43,0.013,21.6,-0.058,0.012,0.0106
7690,11,10,0,30.5,24.48,0.26,24.5,0.248,0.012,0.0106
7691,11,11,0,29.78,22.2,0.057,22.34,0.007,0.012,0.0106
7692,11,12,0,29.0,22.22,0.03,22.72,0.08,0.012,0.0106
7693,11,13,0,28.22,24.25,0.223,24.1,0.235,0.012,0.0106
7694,11,14,0,27.5,24.36,0.199,23.65,0.135,0.012,0.0106
7695,11,15,0,26.88,22.31,0.065,22.04,0.009,0.012,0.0106
7696,11,16,0,26.4,23.83,0.217,24.12,0.202,0.012,0.0106
7697,11,17,0,26.1,22.66,-0.003,22.52,0.08,0.012,0.0106
7698,11,18,0,26.0,22.37,0.064,21.92,-0.014,0.012,0.0106
7699,11,19,0,26.1,19.41,-0.294,19.0,-0.294,0.012,0.0106
7700,11,20,0,26.4,23.68,0.198,23.91,0.19,0.012,0.0106
7701,11,21,0,26.88,25.08,0.319,25.29,0.346,0.012,0.0106
7702,11,22,0,27.5,21.9,-0.114,21.88,-0.023,0.012,0.0106
7703,11,23,0,28.22,25.14,0.319,25.18,0.348,0.012,0.0106
7704,11,0,0,29.0,23.04,0.105,22.8,0.046,0.012,0.0106
7705,11,1,0,29.78,22.78,0.124,22.52,0.037,0.012,0.0106
7706,11,2,0,30.5,21.26,-0.055,21.23,-0.113,0.012,0.0106
7707,11,3,0,31.12,21.72,0.039,21.75,-0.101,0.012,0.0106
7708,11,4,0,31.6,23.42,0.118,23.31,0.11,0.012,0.0106
7709,11,5,0,31.9,21.95,-0.031,22.14,0.064,0.012,0.0106
7710,11,6,0,32.0,23.44,0.135,23.5,0.185,0.012,0.0106
7711,11,7,0,31.9,24.5,0.215,24.16,0.235,0.012,0.0106
7712,11,8,0,31.6,23.91,0.153,23.81,0.184,0.012,0.0106
7713,11,9,0,31.12,24.72,0.208,24.73,0.276,0.012,0.0106
7714,11,10,0,30.5,23.67,0.23,23.64,0.19,0.012,0.0106
7715,11,11,0,29.78,22.41,-0.051,22.42,0.078,0.012,0.0106
7716,11,12,0,29.0,22.01,-0.027,21.89,0.002,0.012,0.0106
7717,11,13,0,28.22,20.81,-0.122,20.51,-0.168,0.012,0.0106
7718,11,14,0,27.5,23.0,0.18,22.83,0.103,0.012,0.0106
7719,11,15,0,26.88,23.52,0.272,23.34,0.121,0.012,0.0106
7720,11,16,0,26.4,21.43,-0.047,21.64,-0.06,0.012,0.0106
7721,11,17,0,26.1,25.79,0.38,26.09,0.481,0.012,0.0106
7722,11,18,0,26.0,23.72,0.286,23.71,0.191,0.012,0.0106
7723,11,19,0,26.1,23.42,0.145,23.31,0.118,0.012,0.0106
7724,11,20,0,26.4,24.66,0.334,24.18,0.191,0.012,0.0106
7725,11,21,0,26.88,22.41,0.015,22.32,0.053,0.012,0.0106
7726,11,22,0,27.5,22.49,0.057,22.29,0.008,0.012,0.0106
7727,11,23,0,28.22,21.69,-0.053,21.24,-0.061,0.012,0.0106
7728,11,0,0,29.0,22.56,0.186,23.1,0.096,0.012,0.0106
7729,11,1,0,29.78,21.25,-0.058,21.59,-0.007,0.012,0.0106
7730,11,2,0,30.5,23.1,0.1,23.04,0.117,0.012,0.0106
7731,11,3,0,31.12,22.18,-0.047,22.55,0.091,0.012,0.0106
7732,11,4,0,31.6,19.69,-0.248,19.73,-0.272,0.012,0.0106
7733,11,5,0,31.9,19.41,-0.257,19.08,-0.31,0.012,0.0106
7734,11,6,0,32.0,20.94,-0.168,21.34,-0.045,0.012,0.0106
7735,11,7,0,31.9,21.17,-0.114,20.83,-0.098,0.012,0.0106
7736,11,8,1,31.6,20.44,-0.204,20.53,-0.171,0.012,0.0106
7737,11,9,1,31.12,23.1,0.065,23.75,0.197,0.012,0.0106
7738,11,10,1,30.5,22.03,0.057,21.89,-0.036,0.012,0.0106
7739,11,11,1,29.78,20.77,-0.043,20.91,-0.087,0.012,0.0106
7740,11,12,1,29.0,20.39,-0.112,20.2,-0.132,0.012,0.0106
7741,11,13,1,28.22,22.84,0.167,22.67,0.065,0.012,0.0106
7742,11,14,1,27.5,21.59,-0.101,21.36,0.021,0.012,0.0106
7743,11,15,1,26.88,24.63,0.35,24.43,0.259,0.012,0.0106
7744,11,16,1,26.4,23.21,0.095,23.0,0.098,0.012,0.0106
7745,11,17,1,26.1,19.55,-0.245,19.41,-0.22,0.012,0.0106
7746,11,18,1,26.0,21.58,-0.146,21.82,0.017,0.012,0.0106
7747,11,19,0,26.1,21.15,-0.065,21.19,-0.075,0.012,0.0106
7748,11,20,0,26.4,22.34,-0.01,21.97,0.027,0.012,0.0106
7749,11,21,0,26.88,21.6,-0.114,21.57,-0.017,0.012,0.0106
7750,11,22,0,27.5,20.52,-0.201,20.8,-0.09,0.012,0.0106
7751,11,23,0,28.22,22.52,0.132,22.35,0.033,0.012,0.0106
7752,11,0,0,29.0,21.96,-0.078,22.23,-0.053,0.012,0.0106
7753,11,1,0,29.78,24.24,0.267,23.99,0.2,0.012,0.0106
7754,11,2,0,30.5,20.75,-0.145,20.94,-0.139,0.012,0.0106
7755,11,3,0,31.12,20.92,-0.088,20.4,-0.188,0.012,0.0106
7756,11,4,0,31.6,22.45,-0.002,22.39,-0.006,0.012,0.0106
7757,11,5,0,31.9,26.3,0.521,26.29,0.464,0.012,0.0106
7758,11,6,0,32.0,22.02,0.009,22.07,0.063,0.012,0.0106
7759,11,7,0,31.9,23.74,0.192,23.5,0.174,0.012,0.0106
7760,11,8,1,31.6,20.74,-0.059,20.89,-0.137,0.012,0.0106
7761,11,9,1,31.12,21.42,-0.076,21.77,-0.053,0.012,0.0106
7762,11,10,1,30.5,23.82,0.187,24.0,0.233,0.012,0.0106
7763,11,11,1,29.78,24.29,0.328,24.27,0.274,0.012,0.0106
7764,11,12,1,29.0,19.52,-0.36,19.21,-0.288,0.012,0.0106
7765,11,13,1,28.22,20.68,-0.077,20.44,-0.209,0.012,0.0106
7766,11,14,1,27.5,22.69,0.065,22.73,0.077,0.012,0.0106
7767,11,15,1,26.88,19.15,-0.208,18.91,-0.345,0.012,0.0106
7768,11,16,1,26.4,25.0,0.224,24.58,0.229,0.012,0.0106
7769,11,17,1,26.1,24.19,0.237,24.03,0.205,0.012,0.0106
7770,11,18,1,26.0,22.42,0.08,22.8,0.046,0.012,0.0106
7771,11,19,0,26.1,22.09,0.025,22.61,0.016,0.012,0.0106
7772,11,20,0,26.4,20.34,-0.13,20.61,-0.166,0.012,0.0106
7773,11,21,0,26.88,23.62,0.235,24.1,0.258,0.012,0.0106
7774,11,22,0,27.5,23.33,0.113,23.28,0.127,0.012,0.0106
7775,11,23,0,28.22,21.19,-0.018,21.08,-0.14,0.012,0.0106
7776,11,0,0,29.0,20.19,-0.199,20.44,-0.214,0.012,0.0106
7777,11,1,0,29.78,22.41,0.019,22.35,0.055,0.012,0.0106
7778,11,2,0,30.5,20.5,-0.161,20.5,-0.148,0.012,0.0106
7779,11,3,0,31.12,19.9,-0.209,19.74,-0.209,0.012,0.0106
7780,11,4,0,31.6,25.27,0.35,25.51,0.389,0.012,0.0106
7781,11,5,0,31.9,22.04,0.06,22.51,0.038,0.012,0.0106
7782,11,6,0,32.0,25.39,0.448,25.52,0.361,0.012,0.0106
7783,11,7,0,31.9,21.66,-0.052,21.43,-0.074,0.012,0.0106
7784,11,8,1,31.6,24.41,0.16,24.4,0.246,0.012,0.0106
7785,11,9,1,31.12,22.69,0.082,22.55,0.053,0.012,0.0106
7786,11,10,1,30.5,23.45,0.163,23.62,0.123,0.012,0.0106
7787,11,11,1,29.78,25.68,0.361,25.21,0.288,0.012,0.0106
7788,11,12,1,29.0,23.09,0.101,23.14,0.159,0.012,0.0106
7789,11,13,1,28.22,24.16,0.256,24.06,0.253,0.012,0.0106
7790,11,14,1,27.5,24.15,0.136,24.11,0.221,0.012,0.0106
7791,11,15,1,26.88,23.5,0.151,23.27,0.125,0.012,0.0106
7792,11,16,1,26.4,24.58,0.317,25.14,0.311,0.012,0.0106
7793,11,17,1,26.1,24.22,0.218,24.42,0.304,0.012,0.0106
7794,11,18,1,26.0,21.39,-0.019,21.57,-0.051,0.012,0.0106
7795,11,19,0,26.1,23.34,0.146,23.62,0.176,0.012,0.0106
7796,11,20,0,26.4,22.66,0.054,22.9,0.08,0.012,0.0106
7797,11,21,0,26.88,22.53,-0.034,22.89,0.061,0.012,0.0106
7798,11,22,0,27.5,25.91,0.371,26.0,0.423,0.012,0.0106
7799,11,23,0,28.22,21.32,-0.05,20.69,-0.153,0.012,0.0106
7800,11,0,0,29.0,22.65,0.072,22.75,0.024,0.012,0.0106
7801,11,1,0,29.78,22.54,-0.016,22.67,0.022,0.012,0.0106
7802,11,2,0,30.5,20.9,-0.21,21.12,-0.063,0.012,0.0106
7803,11,3,0,31.12,23.09,0.035,23.01,0.077,0.012,0.0106
7804,11,4,0,31.6,23.67,0.116,24.05,0.239,0.012,0.0106
7805,11,5,0,31.9,23.53,0.116,23.53,0.135,0.012,0.0106
7806,11,6,0,32.0,25.23,0.39,25.29,0.336,0.012,0.0106
7807,11,7,0,31.9,21.82,0.09,22.0,-0.02,0.012,0.0106
7808,11,8,1,31.6,23.87,0.115,23.93,0.149,0.012,0.0106
7809,11,9,1,31.12,21.82,0.026,21.93,-0.055,0.012,0.0106
7810,11,10,1,30.5,23.48,0.148,23.44,0.162,0.012,0.0106
7811,11,11,1,29.78,25.12,0.244,25.21,0.315,0.012,0.0106
7812,11,12,1,29.0,23.78,0.211,24.04,0.189,0.012,0.0106
7813,11,13,1,28.22,20.45,-0.216,20.63,-0.117,0.012,0.0106
7814,11,14,1,27.5,23.54,0.148,23.4,0.146,0.012,0.0106
7815,11,15,1,26.88,21.58,-0.044,21.16,-0.082,0.012,0.0106
7816,11,16,1,26.4,24.54,0.308,24.31,0.196,0.012,0.0106
7817,11,17,1,26.1,20.48,-0.199,20.39,-0.201,0.012,0.0106
7818,11,18,1,26.0,25.42,0.457,25.28,0.298,0.012,0.0106
7819,11,19,0,26.1,19.94,-0.243,20.32,-0.163,0.012,0.0106
7820,11,20,0,26.4,20.47,-0.222,20.46,-0.157,0.012,0.0106
7821,11,21,0,26.88,21.79,0.01,21.86,-0.007,0.012,0.0106
7822,11,22,0,27.5,23.18,0.096,23.14,0.128,0.012,0.0106
7823,11,23,0,28.22,22.33,0.053,22.31,0.0,0.012,0.0106
7824,11,0,0,29.0,24.64,0.271,24.57,0.256,0.012,0.0106
7825,11,1,0,29.78,23.48,0.145,23.58,0.202,0.012,0.0106
7826,11,2,0,30.5,17.69,-0.384,18.07,-0.448,0.012,0.0106
7827,11,3,0,31.12,23.89,0.217,24.21,0.174,0.012,0.0106
7828,11,4,0,31.6,23.52,0.124,23.83,0.196,0.012,0.0106
7829,11,5,0,31.9,21.97,-0.019,22.24,0.006,0.012,0.0106
7830,11,6,0,32.0,22.44,0.037,22.04,0.015,0.012,0.0106
7831,11,7,0,31.9,23.8,0.109,23.88,0.229,0.012,0.0106
7832,11,8,1,31.6,24.65,0.228,24.69,0.253,0.012,0.0106
7833,11,9,1,31.12,22.19,0.004,22.28,0.002,0.012,0.0106
7834,11,10,1,30.5,24.03,0.151,24.11,0.22,0.012,0.0106
7835,11,11,1,29.78,22.74,0.134,22.53,0.057,0.012,0.0106
7836,11,12,1,29.0,22.18,0.04,22.15,0.013,0.012,0.0106
7837,11,13,1,28.22,22.38,-0.033,22.7,0.032,0.012,0.0106
7838,11,14,1,27.5,23.67,0.21,24.39,0.295,0.012,0.0106
7839,11,15,1,26.88,21.85,0.008,21.66,-0.006,0.012,0.0106
7840,11,16,1,26.4,20.53,-0.148,20.47,-0.173,0.012,0.0106
7841,11,17,1,26.1,21.66,-0.011,21.91,0.015,0.012,0.0106
7842,11,18,1,26.0,23.01,0.122,22.74,0.046,0.012,0.0106
7843,11,19,0,26.1,22.03,-0.027,21.72,-0.025,0.012,0.0106
7844,11,20,0,26.4,21.81,0.038,21.55,-0.049,0.012,0.0106
7845,11,21,0,26.88,21.71,-0.123,21.38,-0.068,0.012,0.0106
7846,11,22,0,27.5,20.43,-0.155,20.65,-0.089,0.012,0.0106
7847,11,23,0,28.22,22.83,-0.011,22.62,0.086,0.012,0.0106
7848,11,0,0,29.0,20.55,-0.061,20.43,-0.139,0.012,0.0106
7849,11,1,0,29.78,23.08,0.154,23.37,0.184,0.012,0.0106
7850,11,2,0,30.5,21.6,-0.086,21.48,-0.053,0.012,0.0106
7851,11,3,0,31.12,22.3,-0.003,21.78,0.021,0.012,0.0106
7852,11,4,0,31.6,22.87,0.081,23.08,0.051,0.012,0.0106
7853,11,5,0,31.9,22.31,-0.029,22.62,0.084,0.012,0.0106
7854,11,6,0,32.0,19.95,-0.178,19.95,-0.214,0.012,0.0106
7855,11,7,0,31.9,26.21,0.392,26.06,0.412,0.012,0.0106
7856,11,8,0,31.6,21.37,-0.118,20.94,-0.084,0.012,0.0106
7857,11,9,0,31.12,22.04,-0.018,22.55,0.077,0.012,0.0106
7858,11,10,0,30.5,23.27,0.083,23.13,0.061,0.012,0.0106
7859,11,11,0,29.78,23.33,0.053,23.69,0.158,0.012,0.0106
7860,11,12,0,29.0,21.5,-0.066,21.67,0.006,0.012,0.0106
7861,11,13,0,28.22,21.92,-0.031,21.55,-0.056,0.012,0.0106
7862,11,14,0,27.5,23.29,0.151,23.18,0.094,0.012,0.0106
7863,11,15,0,26.88,22.06,-0.037,21.82,0.02,0.012,0.0106
7864,11,16,0,26.4,21.43,-0.005,21.32,-0.045,0.012,0.0106
7865,11,17,0,26.1,24.96,0.266,25.11,0.372,0.012,0.0106
7866,11,18,0,26.0,23.37,0.14,23.33,0.138,0.012,0.0106
7867,11,19,0,26.1,22.14,0.096,21.73,-0.027,0.012,0.0106
7868,11,20,0,26.4,22.78,0.043,23.4,0.16,0.012,0.0106
7869,11,21,0,26.88,21.31,-0.059,21.41,-0.035,0.012,0.0106
7870,11,22,0,27.5,24.31,0.302,24.14,0.258,0.012,0.0106
7871,11,23,0,28.22,22.13,-0.012,22.12,0.003,0.012,0.0106
7872,11,0,0,29.0,20.69,-0.233,20.93,-0.128,0.012,0.0106
7873,11,1,0,29.78,22.43,0.016,22.82,0.095,0.012,0.0106
7874,11,2,0,30.5,22.38,0.057,22.66,0.091,0.012,0.0106
7875,11,3,0,31.12,21.67,-0.014,21.37,-0.078,0.012,0.0106
7876,11,4,0,31.6,22.55,0.117,22.64,0.088,0.012,0.0106
7877,11,5,0,31.9,21.48,0.033,21.13,-0.134,0.012,0.0106
7878,11,6,0,32.0,21.82,0.064,22.01,-0.004,0.012,0.0106
7879,11,7,0,31.9,22.54,0.06,22.28,-0.007,0.012,0.0106
7880,11,8,0,31.6,21.37,-0.084,21.6,-0.012,0.012,0.0106
7881,11,9,0,31.12,22.27,0.085,21.86,-0.054,0.012,0.0106
7882,11,10,0,30.5,21.6,0.01,21.54,-0.062,0.012,0.0106
7883,11,11,0,29.78,21.11,-0.1,21.16,-0.098,0.012,0.0106
7884,11,12,0,29.0,22.82,-0.004,22.46,0.111,0.012,0.0106
7885,11,13,0,28.22,22.66,0.027,22.71,0.098,0.012,0.0106
7886,11,14,0,27.5,21.7,-0.058,20.86,-0.122,0.012,0.0106
7887,11,15,0,26.88,22.24,-0.008,22.19,-0.004,0.012,0.0106
7888,11,16,0,26.4,22.05,-0.093,21.56,-0.041,0.012,0.0106
7889,11,17,0,26.1,22.67,0.054,22.94,0.058,0.012,0.0106
7890,11,18,0,26.0,19.59,-0.22,19.32,-0.224,0.012,0.0106
7891,11,19,0,26.1,22.58,0.014,22.22,-0.004,0.012,0.0106
7892,11,20,0,26.4,21.89,0.049,22.23,0.018,0.012,0.0106
7893,11,21,0,26.88,22.77,-0.008,22.54,0.107,0.012,0.0106
7894,11,22,0,27.5,19.02,-0.209,18.47,-0.353,0.012,0.0106
7895,11,23,0,28.22,20.81,-0.08,21.02,-0.138,0.012,0.0106
7896,11,0,0,29.0,21.7,-0.071,21.96,0.005,0.012,0.0106
7897,11,1,0,29.78,24.64,0.247,23.92,0.2,0.012,0.0106
7898,11,2,0,30.5,19.81,-0.167,19.65,-0.256,0.012,0.0106
7899,11,3,0,31.12,20.27,-0.15,20.61,-0.141,0.012,0.0106
7900,11,4,0,31.6,22.35,0.05,22.66,0.085,0.012,0.0106
7901,11,5,0,31.9,21.46,-0.023,20.89,-0.078,0.012,0.0106
7902,11,6,0,32.0,22.16,-0.0,22.43,0.04,0.012,0.0106
7903,11,7,0,31.9,25.13,0.295,25.04,0.248,0.012,0.0106
7904,11,8,1,31.6,23.54,0.161,23.32,0.123,0.012,0.0106
7905,11,9,1,31.12,21.83,-0.019,21.8,0.015,0.012,0.0106
7906,11,10,1,30.5,24.78,0.342,24.98,0.323,0.012,0.0106
7907,11,11,1,29.78,23.24,0.059,23.68,0.147,0.012,0.0106
7908,11,12,1,29.0,21.27,-0.039,21.18,-0.116,0.012,0.0106
7909,11,13,1,28.22,23.25,0.108,23.08,0.114,0.012,0.0106
7910,11,14,1,27.5,25.02,0.298,24.81,0.248,0.012,0.0106
7911,11,15,1,26.88,21.42,-0.046,21.09,-0.078,0.012,0.0106
7912,11,16,1,26.4,23.53,0.178,23.3,0.134,0.012,0.0106
7913,11,17,1,26.1,22.41,0.049,22.04,0.01,0.012,0.0106
7914,11,18,1,26.0,22.65,0.1,22.77,0.044,0.012,0.0106
7915,11,19,0,26.1,22.17,0.004,22.33,0.062,0.012,0.0106
7916,11,20,0,26.4,22.64,0.105,22.05,0.001,0.012,0.0106
7917,11,21,0,26.88,19.85,-0.279,19.77,-0.2,0.012,0.0106
7918,11,22,0,27.5,22.45,0.085,22.17,0.031,0.012,0.0106
7919,11,23,0,28.22,22.15,-0.027,21.77,-0.048,0.012,0.0106
7920,11,0,0,29.0,23.62,0.16,23.12,0.104,0.012,0.0106
7921,11,1,0,29.78,24.05,0.232,24.12,0.197,0.012,0.0106
7922,11,2,0,30.5,20.65,-0.096,20.56,-0.121,0.012,0.0106
7923,11,3,0,31.12,21.85,-0.067,21.6,-0.045,0.012,0.0106
7924,11,4,0,31.6,22.7,0.077,23.15,0.133,0.012,0.0106
7925,11,5,0,31.9,21.33,-0.06,21.34,-0.07,0.012,0.0106
7926,11,6,0,32.0,22.47,0.071,22.51,0.086,0.012,0.0106
7927,11,7,0,31.9,19.1,-0.375,19.44,-0.247,0.012,0.0106
7928,11,8,1,31.6,26.03,0.412,26.02,0.393,0.012,0.0106
7929,11,9,1,31.12,23.5,0.116,23.61,0.158,0.012,0.0106
7930,11,10,1,30.5,20.82,-0.139,20.79,-0.117,0.012,0.0106
