frame,snn_inference_ms,websocket_ms,e2e_latency_ms
8421,4.45,4.37,17.76
8422,4.65,3.49,19.62
8423,4.82,6.68,20.33
8424,6.71,5.56,26.23
8425,4.6,6.27,24.51
8426,4.25,3.9,16.94
8427,5.0,5.21,24.13
8428,4.28,4.02,22.49
8429,5.39,3.94,19.27
8430,4.11,6.14,18.81
8431,4.35,3.3,20.6
8432,4.49,5.57,19.05
8433,4.68,3.28,18.06
8434,4.83,4.77,19.46
8435,5.07,3.87,20.12
8436,6.6,7.6,23.85
8437,4.86,4.94,19.91
8438,4.11,4.72,21.08
8439,4.35,5.49,22.28
8440,5.79,7.73,23.16
8441,5.11,3.43,17.35
8442,4.34,3.85,17.54
8443,5.19,3.53,22.61
8444,5.42,3.61,18.81
8445,4.35,4.68,20.2
8446,5.9,6.24,21.64
8447,4.36,3.85,17.53
8448,4.78,5.39,23.09
8449,4.62,4.45,18.2
8450,4.52,6.55,23.66
8451,5.93,3.96,19.19
8452,6.54,4.82,23.93
8453,4.9,3.81,22.6
8454,6.21,3.78,18.91
8455,4.98,6.17,21.41
8456,5.67,4.03,18.56
8457,4.25,4.45,22.83
8458,4.65,4.62,22.64
8459,5.26,5.06,21.68
8460,5.2,3.71,19.65
8461,4.19,9.89,24.99
8462,4.23,4.05,17.6
8463,5.04,3.41,18.55
8464,4.22,5.94,20.09
8465,4.24,4.57,18.15
8466,4.44,4.26,24.06
8467,4.25,4.97,18.66
8468,4.4,4.5,21.38
8469,4.33,4.84,18.7
8470,4.89,4.09,17.67
8471,4.41,3.71,20.63
8472,5.95,3.52,18.67
8473,4.82,5.04,20.82
8474,4.35,6.44,19.57
8475,6.16,4.71,20.01
8476,5.27,4.82,20.46
8477,4.19,6.43,21.51
8478,6.07,3.77,19.36
8479,4.18,3.39,18.37
8480,4.28,5.27,18.21
8481,6.44,5.57,23.59
8482,4.23,7.05,23.96
8483,5.33,3.92,18.19
8484,4.2,3.55,16.59
8485,4.31,3.58,16.62
8486,4.83,4.45,19.34
8487,4.48,3.75,17.84
8488,5.64,4.34,24.6
8489,4.38,4.11,25.34
8490,4.12,3.77,16.46
8491,4.6,6.11,20.05
8492,4.73,8.49,22.63
8493,5.11,4.53,20.56
8494,4.5,10.77,29.4
8495,4.34,5.36,18.3
8496,4.25,4.19,21.5
8497,4.83,3.9,19.18
8498,8.37,4.86,21.84
8499,4.97,4.81,19.21
8500,4.13,4.41,17.23
8501,4.56,4.21,19.08
8502,4.2,3.77,17.11
8503,4.32,3.34,17.09
8504,4.69,4.42,18.29
8505,4.79,3.27,16.57
8506,4.73,3.73,17.32
8507,5.25,3.64,17.69
8508,4.78,3.62,19.19
8509,5.07,3.87,24.96
8510,5.75,3.7,18.5
8511,4.35,5.87,19.65
8512,4.46,3.46,18.16
8513,5.31,3.34,19.34
8514,5.65,3.98,20.58
8515,4.86,5.41,21.39
8516,4.47,3.87,17.02
8517,4.43,6.11,22.81
8518,5.02,3.87,17.5
8519,5.05,4.39,18.99
8520,6.02,8.23,22.85
8521,4.17,3.94,17.29
8522,4.42,4.41,18.07
8523,4.67,5.71,20.05
8524,4.47,5.69,21.61
8525,4.94,4.22,19.41
8526,6.27,3.76,19.7
8527,4.91,7.33,24.45
8528,4.74,3.65,18.51
8529,4.93,3.97,17.69
8530,4.72,6.64,23.3
8531,4.17,5.75,21.86
8532,4.53,4.54,19.82
8533,4.62,5.89,20.27
8534,4.95,3.68,17.9
8535,8.86,4.24,23.68
8536,4.13,3.21,18.09
8537,4.49,3.42,17.66
8538,5.53,4.01,18.64
8539,4.67,3.22,19.97
8540,4.22,4.57,23.17
8541,4.91,4.95,20.07
8542,5.14,4.64,20.68
8543,4.78,3.88,17.2
8544,4.11,3.71,17.99
8545,4.77,3.23,17.26
8546,4.63,3.38,17.67
8547,6.46,3.35,19.46
8548,4.65,3.37,19.94
8549,4.23,3.43,18.57
8550,4.65,3.53,18.95
8551,4.18,3.29,19.98
8552,4.75,4.38,18.93
8553,4.82,6.65,24.46
8554,4.26,4.24,17.08
8555,4.21,4.62,18.58
8556,4.57,3.69,16.95
8557,4.81,4.13,19.1
8558,4.56,3.27,16.48
8559,4.84,3.35,17.72
8560,4.47,5.64,20.03
8561,5.55,3.42,18.28
8562,4.15,3.36,16.79
8563,9.88,4.5,23.49
8564,4.56,5.8,20.4
8565,5.33,4.19,25.12
8566,4.1,4.38,20.05
8567,4.18,3.68,16.99
8568,6.39,3.79,20.15
8569,4.18,4.06,21.56
8570,4.32,4.54,17.44
8571,4.7,3.75,17.78
8572,4.91,3.58,25.9
8573,4.75,4.53,20.64
8574,4.61,3.69,23.82
8575,5.41,4.18,18.84
8576,6.0,5.13,20.43
8577,5.69,4.09,22.65
8578,4.9,3.52,17.53
8579,6.77,3.81,19.78
8580,5.27,3.71,20.11
8581,4.41,4.51,18.98
8582,4.4,3.8,19.07
8583,4.24,3.4,16.57
8584,4.89,3.7,18.26
8585,4.3,5.53,18.61
8586,5.7,10.53,27.23
8587,4.99,3.31,19.16
8588,5.22,3.28,17.69
8589,4.31,4.16,18.17
8590,5.09,3.53,20.62
8591,4.21,3.65,19.54
8592,4.57,9.16,23.97
8593,4.14,3.45,17.04
8594,4.99,4.91,18.94
8595,4.14,4.38,20.38
8596,4.54,3.86,23.69
8597,4.42,3.99,19.08
8598,6.11,3.54,19.96
8599,4.55,5.8,21.75
8600,5.59,4.33,18.44
8601,6.09,3.76,18.78
8602,4.43,3.68,17.8
8603,4.18,4.19,17.48
8604,4.27,8.07,21.0
8605,4.66,4.31,25.82
8606,4.25,3.57,17.37
8607,4.57,4.19,21.61
8608,4.58,4.97,18.08
8609,4.78,5.59,19.56
8610,4.54,3.78,16.95
8611,5.02,4.12,17.66
8612,4.84,4.88,19.01
8613,4.67,4.32,17.62
8614,6.44,4.02,24.04
8615,4.6,3.46,19.69
8616,5.45,3.26,18.29
8617,5.29,3.9,17.84
8618,5.45,4.78,20.74
8619,4.16,4.68,28.69
8620,4.17,6.45,19.33
8621,5.89,4.21,19.02
8622,4.86,3.25,17.16
8623,4.5,5.1,18.79
8624,4.36,3.48,17.31
8625,4.15,4.97,20.54
8626,5.98,4.15,20.16
8627,6.3,5.99,25.92
8628,4.2,4.33,18.75
8629,4.14,3.9,17.36
8630,6.66,4.05,19.42
8631,6.23,4.07,19.37
8632,5.33,3.68,20.6
8633,4.27,3.57,18.22
8634,4.48,3.33,18.18
8635,4.85,3.68,18.29
8636,4.69,3.31,21.02
8637,5.74,3.81,20.04
8638,4.68,4.48,18.53
8639,5.1,3.78,17.98
8640,4.2,5.42,20.92
8641,5.08,3.29,17.85
8642,5.81,5.77,24.39
8643,4.23,7.16,22.3
8644,4.72,3.3,17.58
8645,4.96,3.79,17.85
8646,4.42,5.34,18.47
8647,5.89,4.05,18.61
8648,5.94,4.99,20.51
8649,5.32,3.41,19.58
8650,4.4,3.4,18.99
8651,4.69,3.83,20.24
8652,5.46,3.25,21.45
8653,6.07,3.5,18.99
8654,4.85,6.59,24.18
8655,4.29,3.32,16.92
8656,6.08,3.24,19.15
8657,4.11,3.58,16.92
8658,5.76,3.56,28.08
8659,5.54,4.0,18.4
8660,4.54,4.48,18.09
8661,5.39,3.24,17.36
8662,5.8,7.27,22.77
8663,5.3,4.25,21.72
8664,4.43,4.12,17.84
8665,6.52,3.81,20.05
8666,5.58,3.38,19.35
8667,4.35,3.23,17.23
8668,4.27,4.71,17.95
8669,4.13,5.18,19.29
8670,4.49,3.65,17.45
8671,5.18,4.27,18.8
8672,4.12,4.8,18.67
8673,4.2,3.64,16.52
8674,4.64,4.48,18.85
8675,4.13,3.26,17.2
8676,5.24,4.69,21.12
8677,4.45,4.05,19.21
8678,5.29,3.99,18.22
8679,4.77,4.39,19.16
8680,4.52,3.86,22.1
8681,4.27,3.26,22.94
8682,4.51,4.83,19.45
8683,5.75,3.72,20.04
8684,4.93,4.84,20.44
8685,4.42,4.19,21.83
8686,5.13,3.39,18.47
8687,5.17,3.72,17.76
8688,8.92,5.67,27.61
8689,7.88,5.08,26.51
8690,5.26,3.45,17.76
8691,4.44,4.87,18.38
8692,5.03,3.23,18.22
8693,4.44,3.53,17.26
8694,5.43,4.95,20.09
8695,7.34,6.43,25.01
8696,4.18,3.39,16.68
8697,5.01,3.86,21.71
8698,4.57,3.38,16.77
8699,4.66,4.63,18.93
8700,4.11,5.9,18.9
8701,5.02,3.26,18.16
8702,4.33,3.83,17.39
8703,4.56,3.68,17.59
8704,4.26,3.59,17.08
8705,5.58,4.66,20.24
8706,4.31,3.62,18.77
8707,4.26,3.68,20.33
8708,6.0,4.18,19.43
8709,4.29,3.64,19.09
8710,5.06,5.65,19.34
8711,5.04,5.38,20.07
8712,4.81,3.76,17.3
8713,5.33,4.62,18.76
8714,4.15,5.41,18.66
8715,6.62,6.85,23.3
8716,4.86,3.71,18.17
8717,5.55,5.99,21.53
8718,4.81,4.27,26.16
8719,4.13,3.49,17.75
8720,4.68,5.55,21.41
8721,7.54,3.78,21.36
8722,5.01,4.69,19.4
8723,5.1,4.14,20.41
8724,4.44,4.54,20.98
8725,4.31,3.98,18.12
8726,5.56,3.48,23.38
8727,4.64,5.31,18.88
8728,4.27,7.51,25.35
8729,4.28,5.13,21.67
8730,4.14,3.43,18.19
8731,5.14,4.23,22.01
8732,6.07,4.87,19.59
8733,4.24,4.54,17.3
8734,4.34,5.58,20.84
8735,4.12,4.24,17.09
8736,4.94,3.62,17.44
8737,6.31,3.82,21.57
8738,4.64,3.21,18.68
8739,4.45,3.91,19.01
8740,4.33,3.59,18.65
8741,4.98,3.8,17.92
8742,4.12,3.58,16.25
8743,4.52,4.78,18.01
8744,4.1,3.42,18.35
8745,4.42,5.13,18.73
8746,4.87,3.68,19.78
8747,5.06,4.5,22.26
8748,4.16,3.75,19.32
8749,7.05,3.28,20.05
8750,4.16,4.8,18.94
8751,4.34,4.64,19.62
8752,4.12,4.37,17.85
8753,4.29,6.91,20.62
8754,5.73,5.15,20.67
8755,6.14,3.62,20.99
8756,4.27,3.95,24.31
8757,6.68,3.35,18.9
8758,4.44,4.04,18.48
8759,6.31,5.5,23.42
8760,4.12,3.8,16.9
8761,4.41,3.56,20.94
8762,5.3,3.42,22.46
8763,4.21,3.55,18.08
8764,4.17,3.5,18.76
8765,5.89,3.21,19.49
8766,4.23,4.61,18.25
8767,4.96,3.9,18.14
8768,5.19,3.61,17.54
8769,5.34,3.5,20.52
8770,5.19,3.75,19.95
8771,4.37,4.66,18.35
8772,7.53,5.85,24.17
8773,4.8,3.79,20.19
8774,4.18,3.25,16.54
8775,4.4,6.65,19.85
8776,5.08,3.64,17.4
8777,4.3,3.25,16.12
8778,5.2,5.59,19.82
8779,4.74,4.89,21.45
8780,4.87,3.79,17.3
8781,4.28,6.22,21.5
8782,4.12,3.85,18.88
8783,5.37,3.34,18.2
8784,4.12,6.74,21.73
8785,4.17,4.67,20.56
8786,4.15,5.53,23.06
8787,4.95,3.52,17.19
8788,5.16,4.55,19.09
8789,5.54,4.15,19.12
8790,4.99,4.15,20.42
8791,8.94,4.75,22.63
8792,4.14,3.92,16.71
8793,4.52,3.23,20.31
8794,4.29,4.09,17.19
8795,8.07,5.75,27.92
8796,4.15,3.99,18.12
8797,4.44,3.6,18.05
8798,6.03,3.4,19.51
8799,4.38,4.91,21.6
8800,4.71,4.48,18.44
8801,4.64,4.06,22.15
8802,4.34,4.93,22.6
8803,4.19,3.97,18.15
8804,4.73,6.86,21.58
8805,5.07,3.7,18.52
8806,5.38,3.39,21.28
8807,6.0,3.25,17.75
8808,4.54,4.51,20.34
8809,4.41,5.02,23.74
8810,4.74,4.29,20.01
8811,4.51,3.49,18.33
8812,4.22,3.46,17.51
8813,6.23,5.02,20.22
8814,4.35,4.21,17.13
8815,5.14,4.92,19.34
8816,4.87,4.93,25.16
8817,4.41,3.99,21.11
8818,4.56,5.38,18.45
8819,4.66,4.45,18.54
8820,6.33,3.52,18.43
8821,4.47,3.32,17.42
8822,4.3,4.11,17.9
8823,4.86,4.44,19.55
8824,4.35,4.71,18.14
8825,4.36,4.66,19.53
8826,4.29,5.6,23.12
8827,4.79,3.29,17.39
8828,4.47,3.92,17.07
8829,4.39,3.95,17.15
8830,6.0,3.97,18.9
8831,4.2,10.61,23.34
8832,4.43,6.46,21.34
8833,4.28,4.33,19.31
8834,5.96,4.03,18.82
8835,5.26,3.59,18.7
8836,5.3,3.44,17.91
8837,4.9,3.78,19.98
8838,4.39,3.54,18.2
8839,4.61,4.51,21.65
8840,4.24,5.59,18.6
8841,4.69,6.74,20.71
8842,6.07,3.66,19.22
8843,4.34,8.84,22.35
8844,4.26,3.4,17.78
8845,4.47,3.66,16.89
8846,5.21,5.31,22.06
8847,4.5,4.13,18.39
8848,4.43,6.78,31.64
8849,4.51,3.5,19.46
8850,5.05,4.22,18.06
8851,4.14,5.64,25.1
8852,5.11,6.23,21.84
8853,4.81,4.0,17.51
8854,5.22,6.15,22.99
8855,4.92,3.49,17.17
8856,4.83,3.39,17.36
8857,4.22,4.21,18.62
8858,6.06,3.5,19.6
8859,4.86,4.12,17.72
8860,4.91,3.62,17.34
8861,4.26,3.69,16.89
8862,5.42,3.33,17.5
8863,5.33,6.1,20.49
8864,4.12,5.5,19.51
8865,6.63,4.08,21.28
8866,4.66,4.04,22.53
8867,4.12,3.46,16.72
8868,4.85,4.54,18.81
8869,4.21,3.61,19.18
8870,4.64,3.55,17.77
8871,5.55,3.29,20.91
8872,4.53,3.66,20.68
8873,5.02,5.2,21.23
8874,4.8,4.12,19.34
8875,5.01,3.56,19.89
8876,4.34,4.41,17.81
8877,5.77,3.4,18.91
8878,4.5,4.16,21.01
8879,5.02,3.41,17.45
8880,4.17,3.66,16.93
8881,4.17,4.8,17.98
8882,4.1,6.65,19.43
8883,4.51,3.85,17.41
8884,4.25,3.75,16.94
8885,4.27,3.76,21.38
8886,4.98,4.01,18.83
8887,4.3,3.35,19.31
8888,5.3,3.35,18.97
8889,5.28,5.24,19.7
8890,4.93,3.21,17.48
8891,4.17,5.3,18.16
8892,5.99,5.38,21.3
8893,4.44,3.89,18.62
8894,5.3,3.46,19.31
8895,4.11,4.37,22.78
8896,7.3,5.39,21.42
8897,4.37,4.98,21.37
8898,4.36,4.34,19.49
8899,4.31,3.21,16.98
8900,5.45,5.66,19.84
8901,6.86,5.65,25.97
8902,4.17,3.97,17.13
8903,4.16,3.96,17.45
8904,4.98,3.31,17.42
8905,4.3,4.37,18.13
8906,4.16,5.15,18.79
8907,4.36,3.51,18.74
8908,5.46,3.54,19.13
8909,4.13,3.22,18.92
8910,4.27,5.04,20.38
8911,4.41,3.66,17.57
8912,4.25,5.26,21.3
8913,5.44,3.36,24.73
8914,4.15,3.32,17.49
8915,4.17,4.51,18.37
8916,5.96,3.68,19.92
8917,4.83,4.03,19.12
8918,5.01,3.25,18.82
8919,4.49,3.66,18.71
8920,9.09,8.24,29.68
8921,4.26,3.87,18.78
8922,4.93,7.37,20.84
8923,4.16,4.15,18.63
8924,4.71,5.13,18.78
8925,4.17,6.2,21.98
8926,4.61,4.71,20.78
8927,4.26,3.51,16.99
8928,4.12,3.31,15.97
8929,4.25,3.82,17.11
8930,4.53,6.4,20.02
8931,4.86,4.21,26.45
8932,5.29,5.01,20.45
8933,7.08,3.38,21.31
8934,4.73,8.16,21.97
8935,5.06,4.06,17.91
8936,4.47,5.17,18.72
8937,4.63,3.27,18.18
8938,5.77,5.4,20.28
8939,4.3,4.62,17.44
8940,5.6,4.63,20.29
8941,5.15,3.81,18.33
8942,4.55,3.51,19.01
8943,4.56,5.2,18.8
8944,4.22,3.34,17.68
8945,5.02,4.28,19.94
8946,4.78,6.1,23.27
8947,5.18,5.11,19.22
8948,4.2,6.28,24.27
8949,4.15,6.17,22.93
8950,6.03,3.37,17.95
8951,4.52,3.5,21.02
8952,4.52,3.32,21.59
8953,4.97,5.55,20.8
8954,4.24,6.38,21.12
8955,4.11,3.62,16.69
8956,5.88,8.07,23.2
8957,4.41,3.46,17.18
8958,5.76,3.78,18.16
8959,4.99,4.67,23.1
8960,6.45,3.84,24.51
8961,4.21,3.32,19.24
8962,4.79,6.5,23.98
8963,4.79,3.57,18.29
8964,5.67,4.04,19.17
8965,4.23,4.9,18.78
8966,6.32,5.84,23.79
8967,5.35,6.2,23.81
8968,4.71,3.74,17.9
8969,4.78,5.5,19.14
8970,4.51,3.44,19.09
8971,4.45,5.36,18.57
8972,4.51,5.63,27.49
8973,4.11,6.33,22.15
8974,4.22,4.27,17.82
8975,4.63,3.23,26.86
8976,6.45,4.52,21.61
8977,4.39,3.35,16.54
8978,4.56,3.48,18.82
8979,6.08,4.77,19.7
8980,6.83,6.38,21.96
8981,4.74,3.68,22.25
8982,5.33,3.43,21.95
8983,4.47,4.84,22.55
8984,6.04,4.22,19.14
8985,4.15,3.86,17.93
8986,5.22,4.26,18.99
8987,4.65,3.39,18.11
8988,6.85,3.85,20.68
8989,4.45,4.65,18.28
8990,4.34,4.62,19.07
8991,4.64,3.4,17.96
8992,5.38,5.98,23.57
8993,4.51,4.54,20.11
8994,4.15,3.95,21.47
8995,4.42,4.5,21.08
8996,5.77,5.97,22.66
8997,7.1,3.41,21.48
8998,4.22,4.22,19.5
8999,4.46,3.4,21.22
9000,4.7,3.9,18.06
9001,5.93,5.23,26.45
9002,5.44,3.66,18.22
9003,4.32,3.91,16.77
9004,4.21,3.51,17.11
9005,4.14,5.32,18.06
9006,4.23,4.09,18.32
9007,4.32,3.26,18.8
9008,5.0,4.06,17.72
9009,4.25,3.87,17.34
9010,4.16,4.5,20.55
9011,4.78,3.96,22.06
9012,4.3,3.56,16.39
9013,4.81,4.94,22.2
9014,4.61,3.32,18.52
9015,4.38,3.89,19.12
9016,4.98,4.16,20.45
9017,4.22,3.81,17.15
9018,6.05,3.24,19.62
9019,5.1,4.69,20.21
9020,5.22,4.8,20.1
9021,5.69,3.22,17.85
9022,5.42,4.17,21.25
9023,4.46,5.86,19.79
9024,4.83,5.64,19.95
9025,4.36,3.47,19.98
9026,4.59,4.17,18.4
9027,4.53,9.0,22.29
9028,5.78,4.49,19.38
9029,5.43,5.4,25.12
9030,9.46,3.56,25.07
9031,6.51,5.24,22.73
9032,5.28,3.35,20.78
9033,4.9,3.44,17.63
9034,6.34,5.9,21.29
9035,4.7,3.32,17.88
9036,4.7,4.74,19.25
9037,4.76,4.11,18.24
9038,4.22,6.53,19.26
9039,4.7,4.49,19.63
9040,4.5,3.94,28.97
9041,4.37,3.95,17.52
9042,4.76,3.89,22.08
9043,6.69,3.4,20.17
9044,4.36,4.07,17.38
9045,4.58,7.65,21.83
9046,6.77,4.08,19.95
9047,5.58,6.57,22.85
9048,4.36,3.29,16.81
9049,4.38,4.97,24.81
9050,5.77,3.59,19.02
9051,6.16,4.64,19.58
9052,4.32,4.68,18.83
9053,4.91,6.15,27.52
9054,4.4,8.32,21.68
9055,5.03,6.26,23.99
9056,4.63,3.48,19.37
9057,5.59,4.22,18.5
9058,4.58,4.11,17.94
9059,4.46,5.05,18.21
9060,4.12,4.64,23.28
9061,9.55,3.82,21.9
9062,4.29,3.95,18.81
9063,4.37,5.14,21.28
9064,4.42,5.02,19.8
9065,4.74,4.2,17.66
9066,4.49,3.93,17.2
9067,5.01,3.9,18.35
9068,4.94,4.74,20.3
9069,4.31,6.87,19.97
9070,4.2,3.42,17.43
9071,4.42,3.49,17.16
9072,5.89,4.49,19.53
9073,4.26,3.61,26.02
9074,5.5,3.36,22.88
9075,4.61,3.3,16.73
9076,4.81,3.25,18.69
9077,4.14,4.09,16.91
9078,4.19,6.61,19.82
9079,4.6,3.68,18.89
9080,4.3,4.88,20.68
9081,4.36,8.0,22.76
9082,4.13,7.4,20.81
9083,4.95,4.53,18.75
9084,4.28,4.71,20.0
9085,4.81,3.58,18.05
9086,5.27,4.77,18.59
9087,4.42,4.78,22.13
9088,4.17,4.34,18.0
9089,4.44,3.45,19.48
9090,5.66,3.28,20.1
9091,4.53,4.32,26.11
9092,5.63,3.33,17.59
9093,4.42,3.68,17.18
9094,4.75,3.59,17.99
9095,4.23,4.83,18.84
9096,4.65,5.51,19.36
9097,4.93,3.2,16.82
9098,4.21,3.59,18.92
9099,5.01,3.68,19.13
9100,4.16,3.96,18.97
9101,4.58,4.41,17.82
9102,4.59,4.41,20.84
9103,4.86,7.92,22.5
9104,4.23,3.67,17.95
9105,4.34,3.89,17.5
9106,4.55,3.48,17.35
9107,5.54,3.24,17.5
9108,4.44,5.98,19.26
9109,5.68,3.8,18.83
9110,4.29,3.9,19.27
9111,4.36,5.83,20.08
9112,4.27,3.71,16.77
9113,4.73,4.34,18.16
9114,4.15,3.55,16.75
9115,4.35,4.72,20.84
9116,4.15,6.58,26.3
9117,4.22,3.53,16.7
9118,4.64,4.68,17.84
9119,5.63,4.98,20.78
9120,4.34,3.99,19.46
9121,4.19,3.65,16.43
9122,5.62,6.06,25.47
9123,4.33,5.49,23.51
9124,4.35,3.31,16.91
9125,5.5,3.26,19.23
9126,4.71,4.1,18.5
9127,5.46,3.63,19.98
9128,4.35,3.69,17.24
9129,4.42,3.27,16.86
9130,5.14,3.65,17.31
9131,4.54,4.35,19.24
9132,4.39,3.95,17.66
9133,4.2,5.39,18.93
9134,5.66,3.22,20.11
9135,4.25,5.51,19.29
9136,4.47,4.95,21.74
9137,4.37,4.47,18.22
9138,7.34,5.45,21.5
9139,4.46,7.5,21.66
9140,4.13,3.92,17.44
9141,4.17,6.51,22.52
9142,4.31,3.25,16.56
9143,4.13,3.75,22.91
9144,4.23,5.33,19.7
9145,4.18,3.87,16.94
9146,4.79,4.74,18.36
9147,4.17,6.42,19.11
9148,4.98,3.5,17.2
9149,4.48,3.61,17.16
9150,4.62,3.92,25.13
9151,5.26,8.24,23.21
9152,4.71,4.45,17.9
9153,5.6,3.23,19.2
9154,4.46,3.5,18.65
9155,4.23,3.23,16.89
9156,5.75,3.92,19.37
9157,4.28,4.1,17.52
9158,5.97,3.36,22.28
9159,4.53,3.67,17.24
9160,4.39,4.6,18.49
9161,5.14,6.48,20.79
9162,4.29,4.34,17.18
9163,5.06,3.31,22.25
9164,4.26,7.3,20.99
9165,4.29,3.31,16.56
9166,4.13,5.01,18.76
9167,4.63,6.05,20.78
9168,4.69,3.28,17.06
9169,4.4,3.9,19.12
9170,5.9,5.47,22.97
9171,5.23,3.44,19.78
9172,5.79,3.92,20.39
9173,4.88,3.23,17.03
9174,5.05,4.74,19.87
9175,4.82,4.36,18.37
9176,5.95,3.84,19.07
9177,4.92,3.74,18.53
9178,4.55,3.97,17.85
9179,4.94,3.37,18.51
9180,4.86,3.36,22.99
9181,5.25,4.82,18.88
9182,4.9,3.32,18.03
9183,4.45,5.16,19.54
9184,4.1,4.0,17.71
9185,4.16,6.25,23.16
9186,4.66,8.97,24.4
9187,4.15,3.3,18.65
9188,4.49,3.9,18.41
9189,4.89,4.03,17.8
9190,5.49,3.7,18.14
9191,4.2,5.41,20.13
9192,4.29,3.54,16.36
9193,4.38,4.34,19.03
9194,4.36,3.28,17.05
9195,4.8,5.24,18.55
9196,4.53,3.74,17.51
9197,5.94,3.93,19.83
9198,6.11,4.16,20.15
9199,5.32,3.64,19.64
9200,4.41,4.29,17.34
9201,5.86,3.38,18.88
9202,5.0,3.74,21.16
9203,4.34,4.88,21.41
9204,4.41,4.86,24.73
9205,5.06,3.46,20.0
9206,6.0,4.93,22.59
9207,4.48,6.19,20.59
9208,4.42,3.66,21.77
9209,4.51,3.75,28.31
9210,4.38,3.26,16.6
9211,4.18,7.98,24.54
9212,6.13,5.47,21.86
9213,4.22,3.46,16.53
9214,4.23,4.0,16.77
9215,4.64,4.17,18.84
9216,4.22,5.74,21.95
9217,4.44,3.67,16.86
9218,6.06,3.23,18.23
9219,4.34,4.77,18.71
9220,5.02,5.22,21.7
9221,4.78,3.96,18.54
9222,4.2,4.53,18.43
9223,4.48,4.45,19.18
9224,4.96,3.6,18.43
9225,4.66,3.71,17.58
9226,4.11,3.82,16.78
9227,4.95,4.02,18.74
9228,4.18,3.23,22.87
9229,4.25,4.01,17.95
9230,4.71,5.12,26.37
9231,4.79,6.73,20.1
9232,4.97,3.68,17.54
9233,5.78,3.22,19.36
9234,4.67,5.55,24.02
9235,5.05,5.19,19.42
9236,6.33,4.89,20.1
9237,4.4,4.5,18.05
9238,5.45,4.62,19.9
9239,6.08,5.31,20.48
9240,4.51,3.27,16.7
9241,4.52,3.31,17.74
9242,7.27,4.43,21.93
9243,4.13,3.31,19.84
9244,4.27,10.55,23.9
9245,4.22,4.08,17.42
9246,4.62,4.4,17.66
9247,4.33,3.95,19.37
9248,4.32,4.57,18.05
9249,5.13,5.15,19.69
9250,5.25,6.61,21.72
9251,4.73,3.56,16.97
9252,4.47,3.44,21.14
9253,4.5,3.27,17.48
9254,4.79,3.72,27.5
9255,4.18,4.67,18.67
9256,5.72,5.55,20.63
9257,4.3,3.26,17.99
9258,5.09,3.35,18.7
9259,4.59,3.21,17.77
9260,4.14,4.38,19.17
9261,4.44,3.91,17.84
9262,4.38,3.48,17.29
9263,4.11,4.42,17.86
9264,4.15,3.6,20.03
9265,5.85,4.88,20.88
9266,4.38,9.95,27.77
9267,4.34,4.65,18.5
9268,5.07,3.25,21.58
9269,4.61,3.42,17.28
9270,4.38,6.22,20.55
9271,4.14,3.37,18.12
9272,4.21,5.34,21.76
9273,4.33,8.32,22.93
9274,4.25,3.82,18.19
9275,5.87,3.28,19.77
9276,5.03,3.89,18.57
9277,4.46,4.68,17.74
9278,5.05,4.39,18.29
9279,6.63,5.97,21.85
9280,4.96,4.58,18.77
9281,4.83,4.48,17.82
9282,4.22,4.39,17.48
9283,5.0,3.56,18.37
9284,4.76,3.94,19.72
9285,4.19,5.37,26.34
9286,4.43,6.47,21.9
9287,4.81,4.94,19.72
9288,4.41,4.13,17.33
9289,4.2,5.39,21.2
9290,4.76,4.11,18.33
9291,4.64,5.85,24.99
9292,4.55,5.01,22.9
9293,4.14,3.54,16.26
9294,4.82,4.27,19.51
9295,4.11,3.36,19.63
9296,4.44,4.82,18.09
9297,4.9,5.43,20.11
9298,5.23,4.09,19.13
9299,4.48,3.35,18.77
9300,4.84,3.25,18.47
9301,4.38,3.68,16.98
9302,4.22,3.83,16.57
9303,4.51,4.09,17.14
9304,4.44,4.96,18.01
9305,5.01,3.32,23.15
9306,4.65,3.4,17.09
9307,4.45,4.05,19.29
9308,4.3,3.98,17.5
9309,4.43,3.25,23.59
9310,4.55,3.76,17.42
9311,4.43,3.32,17.1
9312,4.38,5.24,24.07
9313,4.34,3.73,17.77
9314,4.42,3.59,19.24
9315,5.37,3.34,21.87
9316,5.22,3.46,17.43
9317,4.64,3.21,17.05
9318,4.15,4.5,19.68
9319,5.38,5.17,19.67
9320,6.45,3.54,19.47
9321,4.39,4.33,17.82
9322,7.39,4.85,21.07
9323,4.42,3.25,17.61
9324,4.96,3.4,16.88
9325,4.53,3.63,17.83
9326,4.22,4.68,17.51
9327,4.75,3.71,18.57
9328,4.12,3.87,16.91
9329,4.63,3.64,17.4
9330,4.32,3.51,17.68
9331,5.09,3.95,17.73
9332,4.97,6.73,21.16
9333,4.12,8.6,22.43
9334,4.58,3.43,16.53
9335,5.31,3.68,17.97
9336,4.7,4.89,18.88
9337,5.08,3.29,17.97
9338,5.28,3.79,17.99
9339,5.2,4.12,19.75
9340,4.11,3.62,19.41
9341,4.53,3.5,18.34
9342,4.4,3.52,17.55
9343,4.9,8.64,22.28
9344,4.44,4.47,19.45
9345,4.38,4.73,18.81
9346,4.91,3.58,18.68
9347,5.1,3.67,20.47
9348,4.87,4.98,19.37
9349,5.02,5.82,21.03
9350,5.92,4.97,22.14
9351,4.94,3.82,19.6
