hour,zone_temp_C,zone_rh_pct,co2_ppm,occupancy_frac,hvac_power_kw,hvac_power_kw_na,lighting_kw,pmv,ppd_pct,ashrae55_ok,outdoor_temp_C,peak_demand_kw
6665,13.94,40.7,1036.0,1.0,230.01,175.5,10.02,-0.765,94.7,0,30.2,240.04
6666,13.74,46.8,971.0,1.0,234.0,178.54,10.26,-0.253,95.2,1,30.95,244.26
6667,13.97,44.2,400.0,0.1,176.93,135.0,0.16,-0.423,95.3,1,32.19,177.1
6668,14.41,52.7,400.0,0.06,167.94,128.14,0.1,-0.663,95.0,1,33.81,168.04
6669,15.22,47.8,425.0,0.28,153.64,117.23,0.2,-0.11,95.1,1,35.72,153.84
6670,16.27,55.2,426.0,0.21,135.0,103.01,0.69,-0.286,95.3,1,37.79,135.69
6671,16.52,56.0,400.0,0.17,113.29,86.44,0.02,0.059,94.8,1,39.86,113.32
6672,17.07,59.3,400.0,0.22,90.0,68.67,0.18,0.339,93.8,1,41.81,90.18
6673,16.79,63.0,400.0,0.26,113.29,86.44,0.54,0.091,94.7,1,43.5,113.83
6674,19.72,60.5,442.0,0.14,135.0,103.0,0.31,-0.137,95.1,1,44.81,135.31
6675,18.78,61.6,400.0,0.29,153.64,117.23,0.47,0.198,94.3,1,45.65,154.11
6676,19.27,62.0,400.0,0.07,167.94,128.14,0.99,0.032,94.8,1,45.98,168.93
6677,20.54,56.2,473.0,0.23,176.93,135.0,0.27,0.301,93.9,1,45.75,177.2
6678,19.46,56.1,435.0,0.19,180.0,137.34,0.87,0.776,91.4,0,45.0,180.87
6679,20.1,55.8,400.0,0.3,176.93,135.0,0.01,0.336,93.8,1,43.77,176.94
6680,19.38,51.2,494.0,0.26,167.94,128.14,0.36,0.21,94.3,1,42.14,168.31
6681,19.01,46.7,419.0,0.3,153.64,117.23,0.28,0.663,92.1,1,40.23,153.92
6682,18.54,46.4,403.0,0.21,135.0,103.0,0.65,0.21,94.3,1,38.17,135.65
6683,17.2,43.5,444.0,0.17,113.29,86.44,0.98,0.174,94.4,1,36.09,114.27
6684,16.95,42.6,400.0,0.13,90.0,68.67,0.6,-0.22,95.2,1,34.15,90.6
6685,16.75,39.4,400.0,0.13,113.29,86.44,0.52,0.115,94.6,1,32.46,113.81
6686,15.48,40.5,402.0,0.21,135.0,103.0,0.72,-0.244,95.2,1,31.15,135.72
6687,16.65,40.0,415.0,0.05,153.64,117.23,0.01,-0.198,95.2,1,30.31,153.64
6688,14.47,40.1,410.0,0.08,167.94,128.14,0.76,-0.725,94.8,0,29.99,168.7
6689,13.52,45.2,406.0,0.13,176.93,135.0,0.1,-0.226,95.2,1,30.21,177.03
6690,13.76,43.6,400.0,0.25,180.0,137.34,0.93,-0.437,95.3,1,30.96,180.93
6691,13.15,45.4,411.0,0.01,176.93,135.0,0.9,-0.631,95.0,1,32.2,177.84
6692,14.96,47.2,408.0,0.05,167.94,128.14,0.37,-0.52,95.2,1,33.82,168.31
6693,15.7,52.0,400.0,0.26,153.64,117.23,0.01,-0.462,95.2,1,35.73,153.65
6694,15.94,54.3,400.0,0.15,135.0,103.01,0.26,-0.201,95.2,1,37.8,135.26
6695,15.82,58.2,400.0,0.12,113.29,86.44,0.81,-0.108,95.1,1,39.87,114.11
6696,16.58,56.0,400.0,0.01,90.0,68.67,0.34,0.316,93.9,1,41.82,90.34
6697,18.17,56.2,443.0,0.18,113.29,86.44,0.41,-0.279,95.3,1,43.51,113.7
6698,18.26,56.3,422.0,0.2,135.0,103.0,0.66,0.369,93.7,1,44.82,135.66
6699,18.71,60.7,430.0,0.04,153.64,117.23,0.28,0.028,94.8,1,45.66,153.92
6700,19.13,61.0,400.0,0.2,167.94,128.14,0.63,0.935,90.2,0,45.99,168.57
6701,20.85,59.3,400.0,0.29,176.93,135.0,0.45,0.78,91.3,0,45.76,177.38
6702,19.79,54.4,400.0,0.16,180.0,137.34,1.0,0.489,93.1,1,45.01,181.0
6703,20.34,53.3,411.0,0.07,176.93,135.0,0.97,0.565,92.7,1,43.78,177.9
6704,19.9,46.0,400.0,0.23,167.94,128.14,0.51,0.445,93.3,1,42.15,168.45
6705,18.72,51.1,452.0,0.04,153.64,117.23,0.42,0.228,94.2,1,40.24,154.06
6706,18.54,47.7,426.0,0.06,135.0,103.0,0.02,0.101,94.6,1,38.18,135.02
6707,17.3,45.1,405.0,0.22,113.29,86.44,0.33,0.12,94.6,1,36.1,113.63
6708,17.75,39.8,409.0,0.26,90.0,68.67,0.73,-0.535,95.2,1,34.16,90.73
6709,15.79,39.7,400.0,0.09,113.29,86.44,0.77,0.131,94.5,1,32.47,114.06
6710,15.71,39.6,400.0,0.17,135.0,103.0,0.16,0.09,94.7,1,31.16,135.16
6711,14.66,43.6,400.0,0.17,153.64,117.23,0.9,-0.407,95.3,1,30.32,154.54
6712,13.97,43.1,426.0,0.22,167.94,128.14,0.16,-0.146,95.1,1,29.99,168.11
6713,14.67,42.2,402.0,0.05,176.93,135.0,0.87,-0.587,95.1,1,30.22,177.8
6714,13.77,45.8,436.0,0.02,180.0,137.34,0.42,-0.615,95.1,1,30.97,180.42
6715,13.21,45.1,417.0,0.22,176.93,135.0,0.24,-0.444,95.3,1,32.2,177.17
6716,14.64,46.8,400.0,0.28,167.94,128.14,0.71,-0.33,95.3,1,33.83,168.65
6717,14.55,52.0,403.0,0.29,153.64,117.23,0.86,-0.524,95.2,1,35.74,154.5
6718,15.61,52.3,400.0,0.25,135.0,103.01,0.96,-0.184,95.2,1,37.8,135.96
6719,16.68,53.3,400.0,0.28,113.29,86.44,0.77,-0.074,95.0,1,39.88,114.06
6720,17.21,58.5,400.0,0.07,90.0,68.67,0.96,-0.453,95.2,1,41.83,90.96
6721,18.25,59.0,400.0,0.01,113.29,86.44,0.39,0.072,94.7,1,43.52,113.69
6722,17.88,58.0,400.0,0.05,135.0,103.0,0.9,0.203,94.3,1,44.83,135.9
6723,19.75,59.0,423.0,0.18,153.64,117.23,0.47,0.23,94.2,1,45.67,154.11
6724,19.48,59.6,421.0,0.16,167.94,128.14,0.12,0.31,93.9,1,45.99,168.07
6725,19.22,56.9,400.0,0.29,176.93,135.0,0.97,0.578,92.6,1,45.77,177.9
6726,18.8,55.7,426.0,0.03,180.0,137.34,0.15,0.179,94.4,1,45.02,180.15
6727,19.78,52.7,404.0,0.06,176.93,135.0,0.09,0.698,91.9,1,43.78,177.03
6728,19.24,53.9,1021.0,1.0,218.32,166.58,10.31,0.406,93.5,1,42.16,228.64
6729,18.77,50.5,1015.0,1.0,199.73,152.4,10.56,0.601,92.5,1,40.25,210.29
6730,18.7,45.6,950.0,1.0,175.5,133.91,10.32,0.123,94.6,1,38.19,185.82
6731,18.67,41.6,1006.0,1.0,147.28,112.38,10.6,0.323,93.9,1,36.11,157.88
6732,16.58,40.5,1044.0,1.0,117.0,89.27,10.6,0.109,94.6,1,34.16,127.6
6733,16.3,37.9,964.0,1.0,147.28,112.38,10.75,-0.487,95.2,1,32.48,158.03
6734,15.25,38.4,972.0,1.0,175.5,133.91,10.97,-0.288,95.3,1,31.17,186.47
6735,14.42,41.6,940.0,1.0,199.73,152.4,10.63,0.153,94.5,1,30.32,210.36
6736,13.93,39.9,986.0,1.0,218.32,166.58,10.25,-0.264,95.3,1,30.0,228.57
6737,14.96,42.3,956.0,1.0,230.01,175.5,10.03,-0.704,94.9,0,30.22,240.04
6738,14.04,47.0,974.0,1.0,234.0,178.54,10.62,-0.594,95.1,1,30.98,244.62
6739,14.04,48.1,407.0,0.06,176.93,135.0,0.36,-0.317,95.3,1,32.21,177.3
6740,14.1,49.7,424.0,0.06,167.94,128.14,0.36,-0.365,95.3,1,33.84,168.31
6741,14.95,51.9,400.0,0.2,153.64,117.23,0.33,-0.657,95.0,1,35.75,153.97
6742,15.22,54.2,400.0,0.27,135.0,103.01,0.42,-0.602,95.1,1,37.81,135.42
6743,17.23,58.6,400.0,0.16,113.29,86.44,0.49,0.013,94.9,1,39.89,113.78
6744,17.16,59.0,400.0,0.18,90.0,68.67,0.67,-0.056,95.0,1,41.83,90.67
6745,17.89,59.0,424.0,0.18,113.29,86.44,0.77,0.343,93.8,1,43.52,114.06
6746,18.6,57.4,424.0,0.2,135.0,103.0,0.46,0.318,93.9,1,44.83,135.46
6747,19.82,60.7,427.0,0.27,153.64,117.23,0.09,0.19,94.4,1,45.68,153.73
6748,19.63,59.6,407.0,0.19,167.94,128.14,0.44,0.425,93.4,1,46.0,168.38
6749,19.7,54.2,400.0,0.04,176.93,135.0,0.9,0.398,93.5,1,45.77,177.83
6750,20.12,55.1,400.0,0.28,180.0,137.34,0.91,0.558,92.7,1,45.02,180.91
6751,20.34,53.7,418.0,0.12,176.93,135.0,0.97,0.303,93.9,1,43.79,177.9
6752,20.23,49.9,975.0,1.0,218.32,166.58,10.79,0.129,94.6,1,42.16,229.12
6753,19.27,51.5,975.0,1.0,199.73,152.4,10.7,0.322,93.9,1,40.25,210.43
6754,18.66,48.5,1015.0,1.0,175.5,133.91,10.55,0.078,94.7,1,38.19,186.05
6755,18.32,40.7,1022.0,1.0,147.28,112.38,10.33,0.318,93.9,1,36.11,157.62
6756,15.68,41.1,1000.0,1.0,117.0,89.27,10.81,-0.048,95.0,1,34.16,127.81
6757,16.31,42.4,1019.0,1.0,147.28,112.38,10.18,-0.077,95.0,1,32.48,157.46
6758,15.25,39.8,992.0,1.0,175.5,133.91,10.74,-0.325,95.3,1,31.17,186.24
6759,14.95,41.7,996.0,1.0,199.73,152.4,10.54,-0.322,95.3,1,30.32,210.27
6760,14.63,39.8,1011.0,1.0,218.32,166.58,10.59,-0.312,95.3,1,30.0,228.91
6761,14.77,39.5,976.0,1.0,230.01,175.5,10.39,-0.435,95.3,1,30.23,240.4
6762,13.36,46.0,1022.0,1.0,234.0,178.54,10.56,-0.827,94.6,0,30.98,244.56
6763,13.79,46.3,400.0,0.01,176.93,135.0,0.79,-0.572,95.1,1,32.21,177.72
6764,14.01,54.7,400.0,0.19,167.94,128.14,0.48,-0.025,94.9,1,33.84,168.42
6765,14.62,54.0,403.0,0.09,153.64,117.23,0.81,-0.279,95.3,1,35.75,154.45
6766,14.86,52.5,425.0,0.27,135.0,103.01,0.02,-0.34,95.3,1,37.81,135.02
6767,17.34,58.1,400.0,0.24,113.29,86.44,0.8,-0.232,95.2,1,39.89,114.1
6768,17.49,58.3,400.0,0.14,90.0,68.67,0.89,0.281,94.0,1,41.84,90.89
6769,17.44,60.6,431.0,0.14,113.29,86.44,0.93,0.235,94.2,1,43.52,114.22
6770,18.56,58.5,415.0,0.24,135.0,103.0,0.46,-0.003,94.9,1,44.83,135.46
6771,18.96,60.4,400.0,0.23,153.64,117.23,0.44,0.753,91.5,0,45.68,154.08
6772,19.73,61.0,402.0,0.19,167.94,128.14,0.37,0.489,93.1,1,46.0,168.32
6773,19.57,59.0,418.0,0.2,176.93,135.0,0.08,0.535,92.8,1,45.77,177.02
6774,19.29,57.6,447.0,0.27,180.0,137.34,0.87,0.796,91.2,0,45.02,180.87
6775,19.67,59.3,400.0,0.03,176.93,135.0,0.25,0.516,92.9,1,43.79,177.19
6776,20.34,49.5,1040.0,1.0,218.32,166.58,10.15,0.518,92.9,1,42.16,228.48
6777,18.43,51.5,1017.0,1.0,199.73,152.4,10.77,0.05,94.8,1,40.25,210.5
6778,19.1,46.0,972.0,1.0,175.5,133.91,10.14,0.232,94.2,1,38.19,185.64
6779,18.11,42.5,982.0,1.0,147.28,112.38,10.76,-0.123,95.1,1,36.11,158.05
6780,16.86,41.6,1036.0,1.0,117.0,89.27,10.83,-0.104,95.1,1,34.16,127.83
6781,16.66,42.3,1042.0,1.0,147.28,112.38,10.26,-0.079,95.0,1,32.48,157.54
6782,15.66,39.3,999.0,1.0,175.5,133.91,10.1,-0.698,94.9,1,31.17,185.6
6783,13.87,36.3,1033.0,1.0,199.73,152.4,10.37,-0.289,95.3,1,30.32,210.1
6784,14.26,42.8,1011.0,1.0,218.32,166.58,10.13,-0.265,95.3,1,30.0,228.46
6785,13.97,43.1,998.0,1.0,230.01,175.5,10.59,-0.849,94.5,0,30.23,240.6
6786,14.78,43.6,1006.0,1.0,234.0,178.54,10.9,-0.636,95.0,1,30.98,244.9
6787,13.96,44.4,400.0,0.14,176.93,135.0,0.52,-0.786,94.7,0,32.21,177.45
6788,14.36,50.3,400.0,0.13,167.94,128.14,0.23,-0.329,95.3,1,33.84,168.18
6789,14.36,54.7,400.0,0.22,153.64,117.23,0.6,-0.454,95.2,1,35.75,154.24
6790,15.53,52.8,430.0,0.28,135.0,103.01,0.09,-0.025,94.9,1,37.81,135.09
6791,15.69,57.3,407.0,0.22,113.29,86.44,0.31,-0.392,95.3,1,39.89,113.6
6792,17.61,62.8,400.0,0.27,90.0,68.67,0.91,0.039,94.8,1,41.83,90.91
6793,17.63,61.4,433.0,0.3,113.29,86.44,0.85,-0.038,95.0,1,43.52,114.14
6794,17.97,60.0,400.0,0.25,135.0,103.0,0.77,0.253,94.1,1,44.83,135.77
6795,19.8,59.6,400.0,0.21,153.64,117.23,0.68,0.288,94.0,1,45.67,154.32
6796,19.01,58.0,438.0,0.15,167.94,128.14,0.73,0.574,92.6,1,46.0,168.68
6797,20.09,57.6,419.0,0.11,176.93,135.0,0.64,0.541,92.8,1,45.77,177.57
6798,19.32,54.6,400.0,0.21,180.0,137.34,0.57,0.73,91.7,0,45.02,180.57
6799,20.11,52.5,407.0,0.14,176.93,135.0,0.05,0.464,93.2,1,43.79,176.98
6800,20.2,50.3,962.0,1.0,218.32,166.58,10.1,0.25,94.1,1,42.16,228.42
6801,18.87,44.7,987.0,1.0,199.73,152.4,10.23,0.476,93.1,1,40.25,209.96
6802,17.98,45.2,1014.0,1.0,175.5,133.91,10.55,0.235,94.2,1,38.19,186.05
6803,17.27,48.7,999.0,1.0,147.28,112.38,10.22,0.076,94.7,1,36.11,157.5
6804,17.04,38.9,998.0,1.0,117.0,89.27,10.47,0.068,94.7,1,34.16,127.47
6805,17.26,43.6,975.0,1.0,147.28,112.38,10.58,-0.281,95.3,1,32.47,157.86
6806,16.11,42.2,1035.0,1.0,175.5,133.91,10.75,0.106,94.6,1,31.16,186.25
6807,15.54,41.6,1015.0,1.0,199.73,152.4,10.56,-0.143,95.1,1,30.32,210.29
6808,13.94,40.2,976.0,1.0,218.32,166.58,10.68,-0.36,95.3,1,30.0,229.0
6809,14.72,44.6,1004.0,1.0,230.01,175.5,10.45,-0.432,95.3,1,30.22,240.47
6810,14.57,48.4,991.0,1.0,234.0,178.54,10.92,-0.492,95.2,1,30.97,244.92
6811,14.33,49.3,400.0,0.29,176.93,135.0,0.76,-0.587,95.1,1,32.21,177.7
6812,14.16,50.2,404.0,0.13,167.94,128.14,0.45,-0.332,95.3,1,33.83,168.39
6813,15.44,52.3,450.0,0.22,153.64,117.23,0.18,-0.438,95.3,1,35.74,153.82
6814,15.24,53.5,400.0,0.01,135.0,103.01,0.71,0.078,94.7,1,37.81,135.71
6815,16.63,57.1,417.0,0.05,113.29,86.44,0.45,0.158,94.5,1,39.88,113.74
6816,16.89,59.7,426.0,0.12,90.0,68.67,0.22,0.044,94.8,1,41.83,90.22
6817,17.36,59.8,415.0,0.03,113.29,86.44,0.6,0.314,93.9,1,43.52,113.89
6818,18.38,60.0,427.0,0.18,135.0,103.0,0.39,-0.051,95.0,1,44.83,135.39
6819,20.18,59.8,400.0,0.08,153.64,117.23,0.78,0.387,93.6,1,45.67,154.42
6820,19.1,62.8,415.0,0.09,167.94,128.14,0.28,0.082,94.7,1,45.99,168.22
6821,20.47,58.0,404.0,0.2,176.93,135.0,0.47,0.504,93.0,1,45.77,177.4
6822,20.5,56.0,400.0,0.15,180.0,137.34,0.35,0.339,93.8,1,45.01,180.35
6823,19.89,48.5,400.0,0.07,176.93,135.0,0.85,0.664,92.1,1,43.78,177.78
6824,19.4,52.6,1032.0,1.0,218.32,166.58,10.43,0.449,93.3,1,42.15,228.75
6825,18.58,49.3,986.0,1.0,199.73,152.4,10.24,0.279,94.0,1,40.24,209.97
6826,19.23,46.7,990.0,1.0,175.5,133.91,10.86,0.179,94.4,1,38.18,186.36
6827,17.27,44.7,1023.0,1.0,147.28,112.38,10.93,-0.31,95.3,1,36.1,158.21
6828,15.69,39.9,996.0,1.0,117.0,89.27,10.37,0.177,94.4,1,34.16,127.37
6829,16.46,40.1,1021.0,1.0,147.28,112.38,10.88,0.146,94.5,1,32.47,158.16
6830,14.91,43.7,997.0,1.0,175.5,133.91,10.49,-0.094,95.1,1,31.16,185.99
6831,14.91,37.6,969.0,1.0,199.73,152.4,10.73,-0.453,95.2,1,30.31,210.46
6832,13.82,38.6,1031.0,1.0,218.32,166.58,10.27,-0.607,95.1,1,29.99,228.6
6833,13.9,39.9,975.0,1.0,230.01,175.5,10.16,-0.818,94.6,0,30.21,240.17
6834,14.12,44.4,1038.0,1.0,234.0,178.54,10.52,-0.577,95.1,1,30.97,244.52
6835,14.33,50.4,417.0,0.14,176.93,135.0,0.4,-0.945,94.2,0,32.2,177.34
6836,15.16,50.3,400.0,0.09,167.94,128.14,0.0,-0.861,94.5,0,33.83,167.94
6837,14.97,54.5,418.0,0.16,153.64,117.23,0.05,-0.16,95.2,1,35.74,153.69
6838,15.65,50.8,400.0,0.23,135.0,103.01,0.63,0.07,94.7,1,37.8,135.63
6839,16.2,55.3,400.0,0.11,113.29,86.44,0.35,-0.254,95.2,1,39.87,113.64
6840,17.56,57.3,406.0,0.1,90.0,68.67,0.03,0.094,94.7,1,41.82,90.03
6841,17.31,62.9,423.0,0.04,113.29,86.44,0.43,0.031,94.8,1,43.51,113.72
6842,18.38,60.5,408.0,0.23,135.0,103.0,0.12,0.486,93.1,1,44.82,135.12
6843,19.22,59.9,400.0,0.2,153.64,117.23,0.15,0.399,93.5,1,45.66,153.79
6844,19.24,59.5,400.0,0.16,167.94,128.14,0.76,0.556,92.7,1,45.98,168.7
6845,20.69,57.1,400.0,0.09,176.93,135.0,0.08,0.12,94.6,1,45.76,177.01
6846,20.26,59.6,400.0,0.17,180.0,137.34,0.46,0.481,93.1,1,45.0,180.46
6847,19.38,57.1,400.0,0.02,176.93,135.0,0.33,0.378,93.6,1,43.77,177.26
6848,19.9,52.9,400.0,0.05,167.94,128.14,0.98,0.707,91.8,0,42.15,168.92
6849,19.88,50.1,421.0,0.09,153.64,117.23,0.02,0.244,94.2,1,40.24,153.66
6850,18.24,44.6,419.0,0.03,135.0,103.0,0.46,0.2,94.3,1,38.17,135.46
6851,18.56,44.4,429.0,0.01,113.29,86.44,0.7,-0.242,95.2,1,36.09,113.99
6852,17.23,37.8,400.0,0.07,90.0,68.67,0.94,0.031,94.8,1,34.15,90.94
6853,16.43,39.8,400.0,0.26,113.29,86.44,0.32,-0.109,95.1,1,32.46,113.61
6854,16.2,37.1,413.0,0.0,135.0,103.0,0.63,-0.308,95.3,1,31.15,135.63
6855,15.08,41.4,413.0,0.24,153.64,117.23,0.26,-0.099,95.1,1,30.3,153.9
6856,14.7,41.1,411.0,0.17,167.94,128.14,0.63,-0.429,95.3,1,29.98,168.57
6857,14.25,44.3,457.0,0.01,176.93,135.0,0.09,-0.609,95.1,1,30.21,177.02
6858,13.23,46.1,420.0,0.13,180.0,137.34,0.29,-0.66,95.0,1,30.96,180.29
6859,14.42,49.4,436.0,0.19,176.93,135.0,0.44,-0.333,95.3,1,32.19,177.38
6860,14.64,48.2,400.0,0.02,167.94,128.14,0.06,-0.757,94.8,0,33.82,168.0
6861,14.8,48.7,400.0,0.03,153.64,117.23,0.2,-0.486,95.2,1,35.73,153.83
6862,14.33,58.7,400.0,0.03,135.0,103.01,0.11,-0.275,95.3,1,37.79,135.11
6863,16.64,55.9,400.0,0.23,113.29,86.44,0.95,-0.212,95.2,1,39.86,114.24
6864,16.68,58.5,400.0,0.03,90.0,68.67,0.51,-0.015,94.9,1,41.81,90.51
6865,17.32,61.9,408.0,0.19,113.29,86.44,0.59,0.356,93.7,1,43.5,113.88
6866,18.0,59.6,450.0,0.09,135.0,103.0,0.82,0.196,94.3,1,44.81,135.82
6867,18.25,57.7,400.0,0.18,153.64,117.23,0.34,0.154,94.5,1,45.65,153.98
6868,19.94,63.3,415.0,0.01,167.94,128.14,0.1,0.741,91.6,0,45.97,168.04
6869,21.19,56.5,402.0,0.16,176.93,135.0,0.17,0.428,93.4,1,45.75,177.1
6870,19.83,59.3,432.0,0.25,180.0,137.34,0.69,0.585,92.6,1,44.99,180.69
6871,20.42,54.0,419.0,0.23,176.93,135.0,0.95,0.779,91.3,0,43.76,177.88
6872,19.67,52.7,400.0,0.16,167.94,128.14,0.45,0.289,94.0,1,42.13,168.39
6873,19.38,50.1,429.0,0.06,153.64,117.23,0.31,0.71,91.8,0,40.22,153.95
6874,18.59,44.8,418.0,0.23,135.0,103.0,0.88,0.607,92.4,1,38.16,135.88
6875,18.29,44.7,426.0,0.16,113.29,86.44,0.4,-0.017,94.9,1,36.08,113.69
6876,16.52,45.8,401.0,0.09,90.0,68.67,0.13,-0.115,95.1,1,34.13,90.13
6877,16.39,43.3,420.0,0.28,113.29,86.44,0.26,0.018,94.9,1,32.45,113.55
6878,16.19,42.6,400.0,0.16,135.0,103.0,0.78,0.04,94.8,1,31.14,135.78
6879,15.35,41.8,400.0,0.27,153.64,117.23,0.86,-0.188,95.2,1,30.29,154.5
6880,14.69,41.1,400.0,0.13,167.94,128.14,0.79,-0.441,95.3,1,29.97,168.73
6881,14.27,41.1,418.0,0.14,176.93,135.0,0.98,-0.376,95.3,1,30.19,177.92
6882,13.94,48.0,416.0,0.11,180.0,137.34,0.13,-0.357,95.3,1,30.95,180.13
6883,14.05,46.1,400.0,0.11,176.93,135.0,0.49,-0.42,95.3,1,32.18,177.42
6884,13.75,48.8,441.0,0.1,167.94,128.14,0.66,-0.523,95.2,1,33.8,168.6
6885,15.26,52.4,400.0,0.23,153.64,117.23,0.98,-0.19,95.2,1,35.71,154.62
6886,16.31,51.9,405.0,0.08,135.0,103.01,0.95,-0.302,95.3,1,37.78,135.95
6887,16.5,56.2,400.0,0.07,113.29,86.44,0.36,-0.507,95.2,1,39.85,113.65
6888,17.14,57.1,406.0,0.26,90.0,68.67,0.89,-0.273,95.3,1,41.8,90.89
6889,18.21,56.9,400.0,0.29,113.29,86.44,0.52,0.389,93.6,1,43.48,113.81
6890,17.57,57.7,400.0,0.15,135.0,103.0,0.1,0.037,94.8,1,44.79,135.1
6891,19.0,59.9,400.0,0.05,153.64,117.23,0.06,0.375,93.6,1,45.64,153.7
6892,19.69,61.2,420.0,0.03,167.94,128.14,1.0,0.689,91.9,1,45.96,168.94
6893,19.18,57.4,406.0,0.18,176.93,135.0,0.94,0.519,92.9,1,45.73,177.88
6894,20.21,53.4,400.0,0.23,180.0,137.34,0.63,0.961,90.0,0,44.98,180.63
6895,19.11,51.9,429.0,0.21,176.93,135.0,0.7,0.464,93.2,1,43.75,177.63
6896,20.08,51.4,1007.0,1.0,218.32,166.58,10.58,0.269,94.1,1,42.12,228.91
6897,19.37,50.4,1023.0,1.0,199.73,152.4,10.8,0.066,94.7,1,40.21,210.53
6898,18.54,47.5,990.0,1.0,175.5,133.91,10.28,-0.12,95.1,1,38.14,185.78
6899,18.3,44.0,946.0,1.0,147.28,112.38,10.25,0.439,93.3,1,36.07,157.53
6900,17.21,44.8,1045.0,1.0,117.0,89.27,10.5,-0.222,95.2,1,34.12,127.5
6901,16.6,39.6,995.0,1.0,147.28,112.38,10.2,-0.451,95.2,1,32.43,157.49
6902,15.78,37.9,1030.0,1.0,175.5,133.91,10.52,-0.321,95.3,1,31.12,186.02
6903,14.59,39.9,988.0,1.0,199.73,152.4,10.96,-0.47,95.2,1,30.28,210.69
6904,15.33,43.9,1003.0,1.0,218.32,166.58,10.31,-0.566,95.1,1,29.95,228.63
6905,14.87,44.2,951.0,1.0,230.01,175.5,10.6,-0.224,95.2,1,30.18,240.62
6906,14.36,47.0,975.0,1.0,234.0,178.54,10.9,-0.455,95.2,1,30.93,244.9
6907,14.32,47.0,444.0,0.08,176.93,135.0,0.57,-0.308,95.3,1,32.16,177.51
6908,14.92,50.0,426.0,0.3,167.94,128.14,0.1,0.026,94.8,1,33.79,168.05
6909,15.66,51.9,436.0,0.26,153.64,117.23,0.62,-0.512,95.2,1,35.7,154.26
6910,16.6,53.1,415.0,0.2,135.0,103.01,0.6,-0.203,95.2,1,37.76,135.6
6911,16.1,57.0,408.0,0.27,113.29,86.44,0.32,-0.407,95.3,1,39.83,113.61
6912,17.67,58.2,429.0,0.24,90.0,68.67,0.62,0.308,93.9,1,41.78,90.62
6913,17.88,58.8,427.0,0.2,113.29,86.44,0.77,0.089,94.7,1,43.47,114.06
6914,17.85,61.4,409.0,0.18,135.0,103.0,0.81,-0.366,95.3,1,44.78,135.81
6915,19.69,60.3,403.0,0.22,153.64,117.23,0.78,0.087,94.7,1,45.62,154.42
6916,20.48,61.8,429.0,0.06,167.94,128.14,0.5,0.731,91.7,0,45.94,168.45
6917,20.54,55.9,400.0,0.2,176.93,135.0,0.76,0.118,94.6,1,45.72,177.7
6918,20.07,54.8,400.0,0.02,180.0,137.34,0.06,0.48,93.1,1,44.96,180.06
6919,20.25,49.7,400.0,0.26,176.93,135.0,0.73,0.582,92.6,1,43.73,177.66
6920,20.1,48.7,971.0,1.0,218.32,166.58,10.25,0.546,92.8,1,42.1,228.58
6921,19.57,49.4,1006.0,1.0,199.73,152.4,10.09,0.866,90.7,0,40.19,209.82
6922,19.27,47.3,1023.0,1.0,175.5,133.91,10.48,0.234,94.2,1,38.13,185.98
6923,18.41,44.9,1055.0,1.0,147.28,112.38,10.18,-0.063,95.0,1,36.05,157.47
6924,16.87,44.4,997.0,1.0,117.0,89.27,10.98,-0.175,95.2,1,34.1,127.98
6925,16.4,41.8,988.0,1.0,147.28,112.38,10.19,0.104,94.6,1,32.41,157.47
6926,15.41,40.4,998.0,1.0,175.5,133.91,10.93,-0.741,94.8,0,31.1,186.43
6927,15.12,41.8,1007.0,1.0,199.73,152.4,10.84,-0.307,95.3,1,30.26,210.57
6928,13.63,39.8,1054.0,1.0,218.32,166.58,10.85,-0.104,95.1,1,29.94,229.17
6929,15.23,39.6,1000.0,1.0,230.01,175.5,10.44,-0.465,95.2,1,30.16,240.45
6930,13.78,44.1,967.0,1.0,234.0,178.54,10.27,-0.237,95.2,1,30.91,244.27
6931,14.01,46.7,412.0,0.25,176.93,135.0,0.48,-0.911,94.3,0,32.14,177.41
6932,14.61,50.0,403.0,0.29,167.94,128.14,0.95,-0.178,95.2,1,33.77,168.9
6933,14.36,50.8,400.0,0.21,153.64,117.23,0.3,-0.313,95.3,1,35.68,153.94
6934,15.5,53.6,400.0,0.08,135.0,103.01,0.13,-0.358,95.3,1,37.74,135.13
6935,16.48,58.6,462.0,0.21,113.29,86.44,0.76,-0.234,95.2,1,39.82,114.05
6936,18.0,56.2,400.0,0.13,90.0,68.67,0.48,0.349,93.8,1,41.76,90.48
6937,18.02,59.6,400.0,0.21,113.29,86.44,0.24,-0.037,95.0,1,43.45,113.54
6938,18.47,59.0,400.0,0.14,135.0,103.0,0.05,0.094,94.7,1,44.76,135.05
6939,18.73,56.7,400.0,0.26,153.64,117.23,0.81,0.676,92.0,1,45.6,154.45
6940,20.84,58.3,400.0,0.18,167.94,128.14,0.26,0.493,93.1,1,45.92,168.2
6941,20.11,55.9,400.0,0.11,176.93,135.0,0.01,0.582,92.6,1,45.7,176.95
6942,20.22,54.8,448.0,0.08,180.0,137.34,0.98,0.294,94.0,1,44.94,180.98
6943,19.39,53.5,400.0,0.22,176.93,135.0,0.85,0.274,94.1,1,43.71,177.78
6944,20.04,46.4,958.0,1.0,218.32,166.58,10.62,0.785,91.3,0,42.08,228.95
