hour,month,hour_of_day,occupied,T_outdoor_C,T_zone1_RB_C,PMV_zone1_RB,T_zone1_NA_C,PMV_zone1_NA,kWh_m2_RB,kWh_m2_NA
6601,10,1,0,32.7,22.62,0.103,22.78,0.09,0.0169,0.0139
6602,10,2,0,33.43,21.37,-0.05,21.91,0.051,0.0169,0.0139
6603,10,3,0,34.05,22.78,0.147,22.71,0.08,0.0169,0.0139
6604,10,4,0,34.53,22.7,0.103,22.34,0.019,0.0169,0.0139
6605,10,5,0,34.83,21.83,0.005,21.68,-0.078,0.0169,0.0139
6606,10,6,0,34.93,22.18,-0.044,22.48,0.053,0.0169,0.0139
6607,10,7,0,34.83,21.55,0.038,21.43,-0.106,0.0169,0.0139
6608,10,8,1,34.53,23.65,0.138,23.51,0.117,0.0169,0.0139
6609,10,9,1,34.05,23.63,0.147,23.57,0.161,0.0169,0.0139
6610,10,10,1,33.43,22.24,-0.0,21.64,-0.009,0.0169,0.0139
6611,10,11,1,32.7,20.24,-0.197,19.91,-0.23,0.0169,0.0139
6612,10,12,1,31.93,22.46,0.026,22.13,0.012,0.0169,0.0139
6613,10,13,1,31.15,23.47,0.134,23.85,0.241,0.0169,0.0139
6614,10,14,1,30.43,22.22,0.119,22.47,0.051,0.0169,0.0139
6615,10,15,1,29.81,20.44,-0.187,20.47,-0.162,0.0169,0.0139
6616,10,16,1,29.33,25.48,0.363,25.11,0.285,0.0169,0.0139
6617,10,17,1,29.03,22.04,0.02,22.26,0.019,0.0169,0.0139
6618,10,18,1,28.93,21.53,0.038,21.62,-0.065,0.0169,0.0139
6619,10,19,0,29.03,25.37,0.405,25.73,0.382,0.0169,0.0139
6620,10,20,0,29.33,24.26,0.192,23.95,0.218,0.0169,0.0139
6621,10,21,0,29.81,22.94,-0.031,22.9,0.077,0.0169,0.0139
6622,10,22,0,30.43,20.74,-0.136,20.89,-0.13,0.0169,0.0139
6623,10,23,0,31.15,26.46,0.499,26.78,0.544,0.0169,0.0139
6624,10,0,0,31.93,23.7,0.126,23.47,0.176,0.0169,0.0139
6625,10,1,0,32.7,19.41,-0.367,19.39,-0.258,0.0169,0.0139
6626,10,2,0,33.43,23.78,0.225,23.86,0.245,0.0169,0.0139
6627,10,3,0,34.05,22.28,0.039,23.13,0.141,0.0169,0.0139
6628,10,4,0,34.53,21.58,0.01,22.07,0.051,0.0169,0.0139
6629,10,5,0,34.83,22.58,0.081,22.21,-0.03,0.0169,0.0139
6630,10,6,0,34.93,22.0,0.118,22.05,0.015,0.0169,0.0139
6631,10,7,0,34.83,22.71,0.004,22.69,0.072,0.0169,0.0139
6632,10,8,1,34.53,22.65,0.006,22.36,0.022,0.0169,0.0139
6633,10,9,1,34.05,22.6,0.007,22.46,0.055,0.0169,0.0139
6634,10,10,1,33.43,23.31,0.103,23.34,0.152,0.0169,0.0139
6635,10,11,1,32.7,22.21,0.073,21.86,-0.004,0.0169,0.0139
6636,10,12,1,31.93,22.32,-0.005,21.85,0.046,0.0169,0.0139
6637,10,13,1,31.15,20.24,-0.177,20.16,-0.174,0.0169,0.0139
6638,10,14,1,30.43,20.25,-0.259,20.31,-0.166,0.0169,0.0139
6639,10,15,1,29.81,21.52,-0.006,21.26,-0.081,0.0169,0.0139
6640,10,16,1,29.33,23.21,0.185,23.36,0.1,0.0169,0.0139
6641,10,17,1,29.03,23.88,0.169,23.88,0.154,0.0169,0.0139
6642,10,18,1,28.93,23.41,0.167,23.13,0.171,0.0169,0.0139
6643,10,19,0,29.03,23.97,0.161,24.39,0.262,0.0169,0.0139
6644,10,20,0,29.33,20.78,-0.035,20.71,-0.147,0.0169,0.0139
6645,10,21,0,29.81,24.17,0.27,24.47,0.209,0.0169,0.0139
6646,10,22,0,30.43,23.29,0.183,23.24,0.074,0.0169,0.0139
6647,10,23,0,31.15,23.05,0.006,23.12,0.085,0.0169,0.0139
6648,10,0,0,31.93,19.75,-0.197,19.54,-0.24,0.0169,0.0139
6649,10,1,0,32.7,22.75,0.131,22.44,0.044,0.0169,0.0139
6650,10,2,0,33.43,22.55,0.005,22.83,0.09,0.0169,0.0139
6651,10,3,0,34.05,23.14,0.146,22.97,0.111,0.0169,0.0139
6652,10,4,0,34.53,22.35,0.061,22.31,0.055,0.0169,0.0139
6653,10,5,0,34.83,22.59,0.092,22.93,0.039,0.0169,0.0139
6654,10,6,0,34.93,20.39,-0.173,20.75,-0.12,0.0169,0.0139
6655,10,7,0,34.83,24.21,0.223,24.21,0.195,0.0169,0.0139
6656,10,8,1,34.53,23.05,0.077,23.23,0.095,0.0169,0.0139
6657,10,9,1,34.05,26.44,0.41,26.41,0.462,0.0169,0.0139
6658,10,10,1,33.43,22.42,0.067,22.1,-0.016,0.0169,0.0139
6659,10,11,1,32.7,24.86,0.273,25.01,0.305,0.0169,0.0139
6660,10,12,1,31.93,23.85,0.292,23.91,0.225,0.0169,0.0139
6661,10,13,1,31.15,23.23,0.116,22.95,0.109,0.0169,0.0139
6662,10,14,1,30.43,21.27,-0.122,21.65,-0.054,0.0169,0.0139
6663,10,15,1,29.81,21.66,-0.075,21.88,-0.066,0.0169,0.0139
6664,10,16,1,29.33,24.13,0.16,24.0,0.177,0.0169,0.0139
6665,10,17,1,29.03,25.08,0.301,24.88,0.274,0.0169,0.0139
6666,10,18,1,28.93,20.65,-0.2,20.43,-0.129,0.0169,0.0139
6667,10,19,0,29.03,22.65,0.03,23.4,0.114,0.0169,0.0139
6668,10,20,0,29.33,24.8,0.299,25.12,0.278,0.0169,0.0139
6669,10,21,0,29.81,25.12,0.29,25.1,0.344,0.0169,0.0139
6670,10,22,0,30.43,22.47,0.049,22.12,-0.012,0.0169,0.0139
6671,10,23,0,31.15,17.99,-0.428,17.72,-0.463,0.0169,0.0139
6672,10,0,0,31.93,23.36,0.16,23.13,0.076,0.0169,0.0139
6673,10,1,0,32.7,23.86,0.069,23.48,0.185,0.0169,0.0139
6674,10,2,0,33.43,21.22,-0.05,21.74,-0.002,0.0169,0.0139
6675,10,3,0,34.05,24.07,0.213,24.1,0.249,0.0169,0.0139
6676,10,4,0,34.53,22.67,0.096,22.45,-0.019,0.0169,0.0139
6677,10,5,0,34.83,24.48,0.308,24.88,0.323,0.0169,0.0139
6678,10,6,0,34.93,22.37,-0.024,22.34,0.087,0.0169,0.0139
6679,10,7,0,34.83,21.77,-0.01,21.87,-0.053,0.0169,0.0139
6680,10,8,0,34.53,19.88,-0.234,19.88,-0.214,0.0169,0.0139
6681,10,9,0,34.05,24.1,0.248,24.17,0.23,0.0169,0.0139
6682,10,10,0,33.43,22.03,0.016,21.72,-0.025,0.0169,0.0139
6683,10,11,0,32.7,23.87,0.172,23.83,0.176,0.0169,0.0139
6684,10,12,0,31.93,21.12,-0.031,21.56,-0.081,0.0169,0.0139
6685,10,13,0,31.15,23.71,0.22,23.15,0.094,0.0169,0.0139
6686,10,14,0,30.43,23.04,0.044,22.46,0.06,0.0169,0.0139
6687,10,15,0,29.81,21.45,0.015,21.2,-0.014,0.0169,0.0139
6688,10,16,0,29.33,23.91,0.279,23.58,0.111,0.0169,0.0139
6689,10,17,0,29.03,22.04,0.101,22.06,0.033,0.0169,0.0139
6690,10,18,0,28.93,21.8,0.031,21.52,-0.064,0.0169,0.0139
6691,10,19,0,29.03,22.83,0.111,22.41,0.056,0.0169,0.0139
6692,10,20,0,29.33,20.64,-0.109,20.95,-0.083,0.0169,0.0139
6693,10,21,0,29.81,21.93,-0.004,21.99,-0.006,0.0169,0.0139
6694,10,22,0,30.43,22.76,0.129,23.13,0.078,0.0169,0.0139
6695,10,23,0,31.15,23.98,0.19,24.34,0.249,0.0169,0.0139
6696,10,0,0,31.93,23.24,0.105,22.99,0.121,0.0169,0.0139
6697,10,1,0,32.7,21.76,0.041,22.05,0.039,0.0169,0.0139
6698,10,2,0,33.43,25.47,0.356,25.44,0.354,0.0169,0.0139
6699,10,3,0,34.05,22.41,-0.045,22.57,0.063,0.0169,0.0139
6700,10,4,0,34.53,20.43,-0.12,20.15,-0.191,0.0169,0.0139
6701,10,5,0,34.83,23.55,0.21,23.48,0.141,0.0169,0.0139
6702,10,6,0,34.93,19.57,-0.352,19.64,-0.28,0.0169,0.0139
6703,10,7,0,34.83,21.18,-0.11,20.87,-0.144,0.0169,0.0139
6704,10,8,0,34.53,20.39,-0.195,20.85,-0.182,0.0169,0.0139
6705,10,9,0,34.05,21.96,-0.048,21.62,-0.017,0.0169,0.0139
6706,10,10,0,33.43,21.83,0.005,21.48,-0.017,0.0169,0.0139
6707,10,11,0,32.7,23.31,0.075,22.57,0.058,0.0169,0.0139
6708,10,12,0,31.93,22.13,-0.036,22.04,-0.039,0.0169,0.0139
6709,10,13,0,31.15,25.51,0.383,25.52,0.352,0.0169,0.0139
6710,10,14,0,30.43,22.57,0.001,22.55,0.01,0.0169,0.0139
6711,10,15,0,29.81,23.08,0.155,23.14,0.136,0.0169,0.0139
6712,10,16,0,29.33,21.29,-0.033,21.63,-0.017,0.0169,0.0139
6713,10,17,0,29.03,25.87,0.422,26.49,0.466,0.0169,0.0139
6714,10,18,0,28.93,24.12,0.184,23.95,0.215,0.0169,0.0139
6715,10,19,0,29.03,21.22,-0.071,21.39,-0.086,0.0169,0.0139
6716,10,20,0,29.33,22.54,0.058,22.93,0.096,0.0169,0.0139
6717,10,21,0,29.81,22.99,0.083,23.13,0.124,0.0169,0.0139
6718,10,22,0,30.43,20.93,-0.141,20.69,-0.117,0.0169,0.0139
6719,10,23,0,31.15,22.74,0.109,22.7,0.081,0.0169,0.0139
6720,10,0,0,31.93,22.07,-0.034,21.75,-0.069,0.0169,0.0139
6721,10,1,0,32.7,22.71,0.046,22.45,0.041,0.0169,0.0139
6722,10,2,0,33.43,24.07,0.204,24.34,0.272,0.0169,0.0139
6723,10,3,0,34.05,19.48,-0.217,20.04,-0.192,0.0169,0.0139
6724,10,4,0,34.53,21.16,-0.053,21.03,-0.078,0.0169,0.0139
6725,10,5,0,34.83,23.5,0.104,23.28,0.134,0.0169,0.0139
6726,10,6,0,34.93,23.65,0.24,23.66,0.167,0.0169,0.0139
6727,10,7,0,34.83,22.5,0.111,22.7,0.03,0.0169,0.0139
6728,10,8,1,34.53,20.82,0.04,20.73,-0.135,0.0169,0.0139
6729,10,9,1,34.05,22.32,0.081,22.5,0.055,0.0169,0.0139
6730,10,10,1,33.43,24.25,0.186,23.89,0.224,0.0169,0.0139
6731,10,11,1,32.7,22.52,-0.014,22.14,-0.011,0.0169,0.0139
6732,10,12,1,31.93,22.5,0.034,22.64,0.076,0.0169,0.0139
6733,10,13,1,31.15,21.84,0.112,22.21,0.009,0.0169,0.0139
6734,10,14,1,30.43,23.22,0.129,23.34,0.154,0.0169,0.0139
6735,10,15,1,29.81,23.22,0.188,23.08,0.114,0.0169,0.0139
6736,10,16,1,29.33,21.92,-0.014,22.66,0.073,0.0169,0.0139
6737,10,17,1,29.03,22.76,0.099,22.72,0.047,0.0169,0.0139
6738,10,18,1,28.93,23.39,0.075,22.87,0.142,0.0169,0.0139
6739,10,19,0,29.03,20.62,-0.2,20.03,-0.145,0.0169,0.0139
6740,10,20,0,29.33,19.81,-0.292,19.53,-0.256,0.0169,0.0139
6741,10,21,0,29.81,21.85,0.077,21.7,-0.066,0.0169,0.0139
6742,10,22,0,30.43,22.35,-0.014,22.45,0.059,0.0169,0.0139
6743,10,23,0,31.15,21.9,-0.015,22.01,-0.06,0.0169,0.0139
6744,10,0,0,31.93,24.46,0.237,25.08,0.281,0.0169,0.0139
6745,10,1,0,32.7,24.76,0.267,25.33,0.326,0.0169,0.0139
6746,10,2,0,33.43,22.38,0.023,21.88,0.039,0.0169,0.0139
6747,10,3,0,34.05,22.25,0.05,21.93,-0.027,0.0169,0.0139
6748,10,4,0,34.53,22.4,-0.012,22.02,0.024,0.0169,0.0139
6749,10,5,0,34.83,22.67,0.073,22.44,0.026,0.0169,0.0139
6750,10,6,0,34.93,21.32,-0.028,21.67,-0.033,0.0169,0.0139
6751,10,7,0,34.83,22.72,0.096,22.71,0.047,0.0169,0.0139
6752,10,8,1,34.53,23.79,0.166,23.9,0.175,0.0169,0.0139
6753,10,9,1,34.05,23.76,0.141,23.72,0.16,0.0169,0.0139
6754,10,10,1,33.43,23.65,0.148,23.17,0.149,0.0169,0.0139
6755,10,11,1,32.7,22.25,0.079,22.33,0.06,0.0169,0.0139
6756,10,12,1,31.93,21.84,0.029,21.8,0.008,0.0169,0.0139
6757,10,13,1,31.15,22.37,0.05,22.35,0.076,0.0169,0.0139
6758,10,14,1,30.43,24.1,0.156,24.31,0.223,0.0169,0.0139
6759,10,15,1,29.81,22.17,0.005,22.59,0.097,0.0169,0.0139
6760,10,16,1,29.33,21.64,-0.012,21.5,-0.003,0.0169,0.0139
6761,10,17,1,29.03,22.18,-0.06,21.41,-0.05,0.0169,0.0139
6762,10,18,1,28.93,20.29,-0.171,20.03,-0.271,0.0169,0.0139
6763,10,19,0,29.03,21.93,-0.082,21.58,-0.066,0.0169,0.0139
6764,10,20,0,29.33,20.9,-0.051,21.04,-0.107,0.0169,0.0139
6765,10,21,0,29.81,21.61,-0.095,21.48,-0.091,0.0169,0.0139
6766,10,22,0,30.43,20.03,-0.115,19.63,-0.257,0.0169,0.0139
6767,10,23,0,31.15,18.09,-0.471,17.91,-0.407,0.0169,0.0139
6768,10,0,0,31.93,22.43,0.041,22.44,0.033,0.0169,0.0139
6769,10,1,0,32.7,20.32,-0.117,20.29,-0.116,0.0169,0.0139
6770,10,2,0,33.43,22.14,0.039,22.1,0.055,0.0169,0.0139
6771,10,3,0,34.05,21.77,-0.064,21.98,0.008,0.0169,0.0139
6772,10,4,0,34.53,23.96,0.169,23.57,0.186,0.0169,0.0139
6773,10,5,0,34.83,23.42,0.185,23.74,0.163,0.0169,0.0139
6774,10,6,0,34.93,25.8,0.227,25.84,0.376,0.0169,0.0139
6775,10,7,0,34.83,21.8,-0.043,22.03,0.036,0.0169,0.0139
6776,10,8,1,34.53,23.34,0.127,23.04,0.08,0.0169,0.0139
6777,10,9,1,34.05,22.78,0.081,22.54,0.046,0.0169,0.0139
6778,10,10,1,33.43,22.27,0.009,22.89,0.031,0.0169,0.0139
6779,10,11,1,32.7,24.02,0.103,24.33,0.212,0.0169,0.0139
6780,10,12,1,31.93,23.15,0.115,23.31,0.132,0.0169,0.0139
6781,10,13,1,31.15,21.09,0.012,20.37,-0.192,0.0169,0.0139
6782,10,14,1,30.43,22.76,0.121,22.72,0.075,0.0169,0.0139
6783,10,15,1,29.81,22.73,0.031,21.94,0.016,0.0169,0.0139
6784,10,16,1,29.33,23.48,0.069,23.2,0.123,0.0169,0.0139
6785,10,17,1,29.03,18.14,-0.298,17.8,-0.377,0.0169,0.0139
6786,10,18,1,28.93,23.23,0.026,23.32,0.11,0.0169,0.0139
6787,10,19,0,29.03,22.06,-0.012,21.84,0.023,0.0169,0.0139
6788,10,20,0,29.33,21.69,0.006,21.58,-0.084,0.0169,0.0139
6789,10,21,0,29.81,21.24,-0.073,21.02,-0.109,0.0169,0.0139
6790,10,22,0,30.43,22.03,-0.051,21.83,0.001,0.0169,0.0139
6791,10,23,0,31.15,21.99,-0.056,22.18,-0.002,0.0169,0.0139
6792,10,0,0,31.93,22.17,0.055,22.13,0.0,0.0169,0.0139
6793,10,1,0,32.7,23.62,0.157,23.73,0.145,0.0169,0.0139
6794,10,2,0,33.43,23.64,0.162,23.36,0.134,0.0169,0.0139
6795,10,3,0,34.05,22.19,-0.022,22.07,-0.041,0.0169,0.0139
6796,10,4,0,34.53,24.61,0.254,24.46,0.242,0.0169,0.0139
6797,10,5,0,34.83,24.14,0.222,24.72,0.268,0.0169,0.0139
6798,10,6,0,34.93,20.81,-0.207,20.38,-0.186,0.0169,0.0139
6799,10,7,0,34.83,19.36,-0.242,19.69,-0.239,0.0169,0.0139
6800,10,8,1,34.53,24.16,0.175,23.84,0.126,0.0169,0.0139
6801,10,9,1,34.05,23.66,0.167,23.42,0.172,0.0169,0.0139
6802,10,10,1,33.43,24.56,0.275,24.55,0.228,0.0169,0.0139
6803,10,11,1,32.7,25.03,0.307,24.98,0.285,0.0169,0.0139
6804,10,12,1,31.93,24.3,0.268,24.36,0.246,0.0169,0.0139
6805,10,13,1,31.15,22.17,0.034,22.45,0.016,0.0169,0.0139
6806,10,14,1,30.43,21.02,-0.053,21.06,-0.045,0.0169,0.0139
6807,10,15,1,29.81,19.83,-0.192,19.84,-0.207,0.0169,0.0139
6808,10,16,1,29.33,24.01,0.152,24.21,0.191,0.0169,0.0139
6809,10,17,1,29.03,22.97,0.104,23.27,0.079,0.0169,0.0139
6810,10,18,1,28.93,20.93,-0.125,21.14,-0.083,0.0169,0.0139
6811,10,19,0,29.03,24.1,0.189,23.74,0.158,0.0169,0.0139
6812,10,20,0,29.33,23.03,0.029,23.26,0.126,0.0169,0.0139
6813,10,21,0,29.81,23.8,0.177,23.25,0.088,0.0169,0.0139
6814,10,22,0,30.43,21.54,0.023,20.79,-0.132,0.0169,0.0139
6815,10,23,0,31.15,21.29,-0.123,21.39,-0.095,0.0169,0.0139
6816,10,0,0,31.93,24.77,0.247,25.31,0.363,0.0169,0.0139
6817,10,1,0,32.7,23.03,0.057,22.61,0.108,0.0169,0.0139
6818,10,2,0,33.43,20.36,-0.193,21.04,-0.048,0.0169,0.0139
6819,10,3,0,34.05,22.04,0.074,22.28,0.07,0.0169,0.0139
6820,10,4,0,34.53,21.62,-0.042,21.37,-0.102,0.0169,0.0139
6821,10,5,0,34.83,22.86,0.14,22.61,0.044,0.0169,0.0139
6822,10,6,0,34.93,19.89,-0.202,20.31,-0.168,0.0169,0.0139
6823,10,7,0,34.83,24.14,0.176,24.4,0.227,0.0169,0.0139
6824,10,8,1,34.53,20.83,-0.088,20.39,-0.149,0.0169,0.0139
6825,10,9,1,34.05,23.64,0.203,24.03,0.228,0.0169,0.0139
6826,10,10,1,33.43,19.38,-0.213,19.29,-0.306,0.0169,0.0139
6827,10,11,1,32.7,22.64,0.086,22.79,0.09,0.0169,0.0139
6828,10,12,1,31.93,23.4,0.067,23.45,0.16,0.0169,0.0139
6829,10,13,1,31.15,22.93,0.162,22.49,0.065,0.0169,0.0139
6830,10,14,1,30.43,20.43,-0.185,20.18,-0.199,0.0169,0.0139
6831,10,15,1,29.81,22.94,0.15,22.65,0.096,0.0169,0.0139
6832,10,16,1,29.33,23.43,0.19,23.44,0.136,0.0169,0.0139
6833,10,17,1,29.03,21.41,-0.043,21.77,-0.043,0.0169,0.0139
6834,10,18,1,28.93,21.87,0.088,21.65,-0.035,0.0169,0.0139
6835,10,19,0,29.03,22.74,0.013,22.95,0.128,0.0169,0.0139
6836,10,20,0,29.33,21.59,-0.057,22.14,0.045,0.0169,0.0139
6837,10,21,0,29.81,18.75,-0.339,18.4,-0.421,0.0169,0.0139
6838,10,22,0,30.43,23.4,0.091,23.5,0.149,0.0169,0.0139
6839,10,23,0,31.15,23.71,0.107,23.08,0.098,0.0169,0.0139
6840,10,0,0,31.93,22.54,0.098,22.52,0.066,0.0169,0.0139
6841,10,1,0,32.7,23.54,0.162,23.13,0.104,0.0169,0.0139
6842,10,2,0,33.43,24.69,0.236,24.75,0.3,0.0169,0.0139
6843,10,3,0,34.05,23.34,0.117,23.1,0.1,0.0169,0.0139
6844,10,4,0,34.53,24.34,0.27,24.4,0.225,0.0169,0.0139
6845,10,5,0,34.83,23.0,0.082,23.39,0.143,0.0169,0.0139
6846,10,6,0,34.93,20.46,-0.171,20.23,-0.209,0.0169,0.0139
6847,10,7,0,34.83,24.48,0.288,24.23,0.229,0.0169,0.0139
6848,10,8,0,34.53,22.55,-0.058,22.99,0.093,0.0169,0.0139
6849,10,9,0,34.05,20.88,-0.172,20.29,-0.17,0.0169,0.0139
6850,10,10,0,33.43,21.41,-0.069,21.68,-0.042,0.0169,0.0139
6851,10,11,0,32.7,22.02,-0.019,21.99,-0.027,0.0169,0.0139
6852,10,12,0,31.93,23.98,0.179,23.8,0.193,0.0169,0.0139
6853,10,13,0,31.15,22.98,0.136,22.71,0.087,0.0169,0.0139
6854,10,14,0,30.43,22.77,0.056,22.64,0.058,0.0169,0.0139
6855,10,15,0,29.81,20.65,-0.09,20.64,-0.11,0.0169,0.0139
6856,10,16,0,29.33,21.93,0.088,22.25,0.015,0.0169,0.0139
6857,10,17,0,29.03,23.54,0.091,22.86,0.089,0.0169,0.0139
6858,10,18,0,28.93,20.99,-0.071,21.6,-0.011,0.0169,0.0139
6859,10,19,0,29.03,22.46,0.02,22.16,0.023,0.0169,0.0139
6860,10,20,0,29.33,21.54,-0.01,21.74,-0.025,0.0169,0.0139
6861,10,21,0,29.81,19.76,-0.234,20.28,-0.091,0.0169,0.0139
6862,10,22,0,30.43,23.48,0.17,23.42,0.081,0.0169,0.0139
6863,10,23,0,31.15,24.04,0.099,24.81,0.272,0.0169,0.0139
6864,10,0,0,31.93,22.34,0.139,22.6,0.072,0.0169,0.0139
6865,10,1,0,32.7,25.71,0.394,25.76,0.386,0.0169,0.0139
6866,10,2,0,33.43,24.33,0.274,24.2,0.183,0.0169,0.0139
6867,10,3,0,34.05,22.07,0.012,21.88,-0.021,0.0169,0.0139
6868,10,4,0,34.53,24.2,0.133,23.93,0.153,0.0169,0.0139
6869,10,5,0,34.83,23.99,0.219,23.7,0.161,0.0169,0.0139
6870,10,6,0,34.93,23.74,0.312,23.67,0.224,0.0169,0.0139
6871,10,7,0,34.83,22.03,0.159,21.89,-0.043,0.0169,0.0139
6872,10,8,0,34.53,22.42,0.042,22.42,-0.01,0.0169,0.0139
6873,10,9,0,34.05,23.24,0.196,22.95,0.052,0.0169,0.0139
6874,10,10,0,33.43,22.59,-0.049,21.92,-0.033,0.0169,0.0139
6875,10,11,0,32.7,21.45,-0.057,21.89,0.028,0.0169,0.0139
6876,10,12,0,31.93,21.93,-0.043,22.11,-0.013,0.0169,0.0139
6877,10,13,0,31.15,19.77,-0.21,19.87,-0.19,0.0169,0.0139
6878,10,14,0,30.43,22.82,0.091,23.43,0.173,0.0169,0.0139
6879,10,15,0,29.81,22.01,0.037,21.74,-0.029,0.0169,0.0139
6880,10,16,0,29.33,23.75,0.135,23.85,0.218,0.0169,0.0139
6881,10,17,0,29.03,21.19,-0.017,21.38,-0.073,0.0169,0.0139
6882,10,18,0,28.93,24.23,0.266,24.35,0.21,0.0169,0.0139
6883,10,19,0,29.03,22.82,0.168,22.4,-0.021,0.0169,0.0139
6884,10,20,0,29.33,21.97,0.031,21.69,0.027,0.0169,0.0139
6885,10,21,0,29.81,23.48,0.079,24.37,0.198,0.0169,0.0139
6886,10,22,0,30.43,21.16,-0.135,21.2,-0.103,0.0169,0.0139
6887,10,23,0,31.15,23.43,0.086,23.06,0.094,0.0169,0.0139
6888,10,0,0,31.93,22.04,-0.041,22.35,0.013,0.0169,0.0139
6889,10,1,0,32.7,23.37,0.209,23.61,0.175,0.0169,0.0139
6890,10,2,0,33.43,22.7,0.056,22.87,0.079,0.0169,0.0139
6891,10,3,0,34.05,19.84,-0.206,20.11,-0.166,0.0169,0.0139
6892,10,4,0,34.53,18.28,-0.415,18.26,-0.329,0.0169,0.0139
6893,10,5,0,34.83,23.42,0.121,23.49,0.161,0.0169,0.0139
6894,10,6,0,34.93,21.11,-0.118,21.08,-0.024,0.0169,0.0139
6895,10,7,0,34.83,24.7,0.196,25.02,0.328,0.0169,0.0139
6896,10,8,1,34.53,22.78,0.094,23.15,0.115,0.0169,0.0139
6897,10,9,1,34.05,22.85,0.047,22.31,0.042,0.0169,0.0139
6898,10,10,1,33.43,24.21,0.219,24.04,0.156,0.0169,0.0139
6899,10,11,1,32.7,24.69,0.302,25.02,0.315,0.0169,0.0139
6900,10,12,1,31.93,24.83,0.237,24.59,0.291,0.0169,0.0139
6901,10,13,1,31.15,23.99,0.173,23.63,0.214,0.0169,0.0139
6902,10,14,1,30.43,23.12,0.054,23.35,0.155,0.0169,0.0139
6903,10,15,1,29.81,20.37,-0.127,19.78,-0.179,0.0169,0.0139
6904,10,16,1,29.33,22.12,0.097,21.96,-0.01,0.0169,0.0139
6905,10,17,1,29.03,22.4,0.022,22.91,0.071,0.0169,0.0139
6906,10,18,1,28.93,23.72,0.165,23.51,0.111,0.0169,0.0139
6907,10,19,0,29.03,22.78,0.126,22.8,0.106,0.0169,0.0139
6908,10,20,0,29.33,23.33,0.129,23.45,0.163,0.0169,0.0139
6909,10,21,0,29.81,20.83,-0.059,20.13,-0.167,0.0169,0.0139
6910,10,22,0,30.43,22.31,-0.006,22.63,0.042,0.0169,0.0139
6911,10,23,0,31.15,21.23,-0.156,21.4,-0.083,0.0169,0.0139
6912,10,0,0,31.93,22.93,0.06,22.57,-0.009,0.0169,0.0139
6913,10,1,0,32.7,23.41,0.086,23.2,0.081,0.0169,0.0139
6914,10,2,0,33.43,21.87,0.084,21.4,-0.132,0.0169,0.0139
6915,10,3,0,34.05,21.82,-0.056,21.86,-0.008,0.0169,0.0139
6916,10,4,0,34.53,21.3,-0.126,21.76,-0.095,0.0169,0.0139
6917,10,5,0,34.83,20.55,-0.151,20.67,-0.111,0.0169,0.0139
6918,10,6,0,34.93,23.25,0.101,23.06,0.095,0.0169,0.0139
6919,10,7,0,34.83,25.33,0.427,25.53,0.379,0.0169,0.0139
6920,10,8,1,34.53,22.4,0.051,22.1,0.008,0.0169,0.0139
6921,10,9,1,34.05,22.36,-0.067,22.3,0.068,0.0169,0.0139
6922,10,10,1,33.43,22.42,0.067,22.0,-0.026,0.0169,0.0139
6923,10,11,1,32.7,23.34,0.185,23.61,0.156,0.0169,0.0139
6924,10,12,1,31.93,21.88,-0.048,21.69,-0.031,0.0169,0.0139
6925,10,13,1,31.15,22.19,-0.039,21.94,-0.009,0.0169,0.0139
6926,10,14,1,30.43,21.85,0.026,21.51,0.004,0.0169,0.0139
6927,10,15,1,29.81,23.94,0.192,23.73,0.219,0.0169,0.0139
6928,10,16,1,29.33,20.74,-0.198,20.97,-0.052,0.0169,0.0139
6929,10,17,1,29.03,21.85,0.072,22.52,0.049,0.0169,0.0139
6930,10,18,1,28.93,21.42,-0.067,21.48,-0.064,0.0169,0.0139
6931,10,19,0,29.03,20.01,-0.254,19.86,-0.198,0.0169,0.0139
6932,10,20,0,29.33,23.99,0.216,24.21,0.195,0.0169,0.0139
6933,10,21,0,29.81,22.81,0.051,23.05,0.108,0.0169,0.0139
6934,10,22,0,30.43,22.28,0.071,22.78,0.096,0.0169,0.0139
6935,10,23,0,31.15,19.92,-0.215,19.98,-0.207,0.0169,0.0139
6936,10,0,0,31.93,20.15,-0.188,19.83,-0.184,0.0169,0.0139
6937,10,1,0,32.7,21.61,0.05,21.49,-0.059,0.0169,0.0139
6938,10,2,0,33.43,22.31,-0.037,22.27,0.044,0.0169,0.0139
6939,10,3,0,34.05,21.52,-0.026,21.51,0.009,0.0169,0.0139
6940,10,4,0,34.53,20.52,-0.104,20.78,-0.141,0.0169,0.0139
6941,10,5,0,34.83,23.4,0.102,23.89,0.196,0.0169,0.0139
6942,10,6,0,34.93,23.11,0.149,23.27,0.132,0.0169,0.0139
6943,10,7,0,34.83,23.27,0.135,23.0,0.085,0.0169,0.0139
6944,10,8,1,34.53,20.66,-0.121,20.5,-0.137,0.0169,0.0139
6945,10,9,1,34.05,20.6,-0.104,20.32,-0.153,0.0169,0.0139
6946,10,10,1,33.43,23.83,0.21,24.24,0.212,0.0169,0.0139
6947,10,11,1,32.7,22.67,0.205,23.17,0.131,0.0169,0.0139
6948,10,12,1,31.93,23.3,0.132,23.52,0.187,0.0169,0.0139
6949,10,13,1,31.15,24.01,0.185,24.12,0.166,0.0169,0.0139
6950,10,14,1,30.43,23.6,0.123,23.66,0.132,0.0169,0.0139
